ad_account_id_3,ad_amount_3,ad_create_role_num_3,ad_new_role_money_3,ad_pay_role_user_num_3,ad_source_num_3,ad_valid_source_num_3,model_run_datetime_3,data_win_3
5344,25118.8,1025,758,7,20,5,2020/1/5,3
5347,9261.17,76,96,3,10,1,2020/1/5,3
5350,19447.93,627,248,3,13,1,2020/1/5,3
5351,17188.72,268,904,6,11,2,2020/1/5,3
4688,3868.39,181,1152,8,2,1,2020/1/6,3
4691,1514.19,23,312,4,1,0,2020/1/6,3
4726,9062.14,51,0,0,5,0,2020/1/6,3
4800,69445.45,3103,9958,85,15,10,2020/1/6,3
4884,26907.84,758,7160,42,9,3,2020/1/6,3
5101,70733.73,3803,39696,176,9,8,2020/1/6,3
5105,955.05,65,0,0,1,0,2020/1/6,3
5110,4644.49,32,440,6,4,1,2020/1/6,3
5120,7061.26,100,0,0,8,0,2020/1/6,3
5136,1926.72,13,0,0,3,0,2020/1/6,3
5235,42504.47,1466,6022,85,10,6,2020/1/6,3
5344,26914.31,1069,4724,16,15,6,2020/1/6,3
5347,11405.24,87,358,3,10,1,2020/1/6,3
5350,19705.08,565,940,13,10,2,2020/1/6,3
5351,17409.32,296,522,12,9,1,2020/1/6,3
4688,3261.66,154,3756,12,2,1,2020/1/7,3
4691,5477.33,70,312,4,6,0,2020/1/7,3
4692,6244.93,180,0,0,5,0,2020/1/7,3
4726,10423.34,73,0,0,5,0,2020/1/7,3
4800,60610.39,2797,10422,75,15,9,2020/1/7,3
4884,29261.18,817,15372,66,9,3,2020/1/7,3
5101,68905.59,3408,18312,139,13,8,2020/1/7,3
5110,8162.41,53,1146,15,9,1,2020/1/7,3
5120,5663.67,97,0,0,5,0,2020/1/7,3
5138,2651.38,144,0,0,3,0,2020/1/7,3
5235,48818.78,1669,11558,99,10,7,2020/1/7,3
5344,26125.14,972,10086,21,16,5,2020/1/7,3
5345,822.53,7,0,0,4,0,2020/1/7,3
5347,13716.36,105,382,5,16,1,2020/1/7,3
5350,24943.05,710,2040,25,11,2,2020/1/7,3
5351,23297.08,325,1044,18,16,2,2020/1/7,3
4688,3012.25,142,2640,8,2,1,2020/1/8,3
4691,19541.19,192,1420,7,6,1,2020/1/8,3
4692,14529.04,534,300,8,5,1,2020/1/8,3
4726,11098.6,87,0,0,5,0,2020/1/8,3
4800,50154.07,2352,12182,55,13,9,2020/1/8,3
4884,37858.85,946,24382,84,11,5,2020/1/8,3
5101,67846.68,3053,18844,120,13,9,2020/1/8,3
5105,8860.24,101,0,0,5,0,2020/1/8,3
5110,12569.58,81,3768,24,10,1,2020/1/8,3
5120,3662.08,78,0,0,2,0,2020/1/8,3
5138,16109.12,509,168,9,10,3,2020/1/8,3
5235,50873.83,1660,12178,81,12,7,2020/1/8,3
5344,24986.54,907,11944,26,15,4,2020/1/8,3
5345,6050.23,25,0,0,10,0,2020/1/8,3
5347,12572.85,102,182,3,21,1,2020/1/8,3
5348,1262.69,6,0,0,3,0,2020/1/8,3
5350,21201.27,581,2100,24,8,2,2020/1/8,3
5351,31845.52,397,4088,30,21,4,2020/1/8,3
4688,1147.89,62,976,3,2,1,2020/1/9,3
4691,25692.08,303,4610,21,6,2,2020/1/9,3
4692,31695.39,1315,5126,32,9,2,2020/1/9,3
4726,7120.75,72,0,0,5,0,2020/1/9,3
4800,36400.65,1555,9592,26,15,6,2020/1/9,3
4884,36871.36,958,24044,77,9,5,2020/1/9,3
5101,59844.88,2350,9210,74,17,8,2020/1/9,3
5105,24776.85,438,526,4,10,2,2020/1/9,3
5110,17971.26,127,3936,26,7,2,2020/1/9,3
5120,1069.79,41,0,0,1,0,2020/1/9,3
5138,24232.49,614,652,18,17,3,2020/1/9,3
5235,40654.61,1279,8698,50,11,7,2020/1/9,3
5344,22168.08,898,762,11,17,2,2020/1/9,3
5345,8063.68,41,0,0,11,0,2020/1/9,3
5347,17473.62,181,0,0,28,0,2020/1/9,3
5348,3658.8,11,0,0,5,0,2020/1/9,3
5350,14648.77,430,1352,15,7,2,2020/1/9,3
5351,35451.54,420,5154,30,26,5,2020/1/9,3
5352,2905.71,25,0,0,4,0,2020/1/9,3
4688,156.33,1,0,0,1,0,2020/1/10,3
4691,39444.61,396,7968,38,13,3,2020/1/10,3
4692,44461.35,2095,11476,72,10,4,2020/1/10,3
4726,2036.46,36,0,0,3,0,2020/1/10,3
4800,22374.67,651,12460,12,11,1,2020/1/10,3
4884,35154.6,1003,25352,52,6,4,2020/1/10,3
5101,40185.17,1220,1744,34,15,8,2020/1/10,3
5105,35420.56,674,3678,18,13,3,2020/1/10,3
5110,20149.19,153,3246,22,7,2,2020/1/10,3
5138,31874.28,735,1260,26,24,3,2020/1/10,3
5235,23688.65,662,2524,23,8,5,2020/1/10,3
5344,33835.79,1423,48,4,22,1,2020/1/10,3
5345,11531.96,75,54,3,12,1,2020/1/10,3
5347,22740.43,240,184,4,30,1,2020/1/10,3
5348,3658.8,11,0,0,5,0,2020/1/10,3
5349,3876.54,8,0,0,5,0,2020/1/10,3
5350,8891.62,264,114,3,6,1,2020/1/10,3
5351,35914.35,347,7760,43,28,5,2020/1/10,3
5352,8412.92,47,0,0,10,0,2020/1/10,3
4688,293.36,10,0,0,1,0,2020/1/11,3
4691,43335.39,429,14584,40,12,3,2020/1/11,3
4692,55473.68,3217,19852,79,15,6,2020/1/11,3
4726,675.26,14,0,0,2,0,2020/1/11,3
4800,27934.24,758,4806,24,14,3,2020/1/11,3
4884,34234.72,1174,19846,73,6,4,2020/1/11,3
5101,35247.45,893,2738,32,14,6,2020/1/11,3
5105,46979.31,923,20620,37,13,5,2020/1/11,3
5110,24948.55,200,8156,34,2,2,2020/1/11,3
5138,34024.52,651,1340,23,23,3,2020/1/11,3
5235,9861.21,220,126,5,6,1,2020/1/11,3
5266,2004.46,59,0,0,5,0,2020/1/11,3
5344,33253.78,1273,404,8,22,1,2020/1/11,3
5345,13508.03,81,72,3,11,1,2020/1/11,3
5347,26498.08,260,214,4,27,1,2020/1/11,3
5348,3658.8,11,0,0,5,0,2020/1/11,3
5349,5989.88,14,60,2,7,1,2020/1/11,3
5350,3034.34,73,0,0,6,0,2020/1/11,3
5351,31529.23,309,5796,38,28,5,2020/1/11,3
5352,10702.95,73,0,0,12,0,2020/1/11,3
4688,137.03,9,0,0,1,0,2020/1/12,3
4691,35823.26,350,8870,37,14,4,2020/1/12,3
4692,58736.66,3418,29392,80,15,8,2020/1/12,3
4800,35017.99,1008,15332,41,18,3,2020/1/12,3
4884,30950.66,1276,1924,39,7,4,2020/1/12,3
5101,42465.57,1301,3872,45,16,8,2020/1/12,3
5105,43165.07,956,51652,62,13,5,2020/1/12,3
5110,26265.21,225,28424,48,5,1,2020/1/12,3
5138,21459.31,304,346,7,17,1,2020/1/12,3
5235,5501.69,152,12,1,5,0,2020/1/12,3
5266,5070.48,217,244,2,5,1,2020/1/12,3
5344,30166.49,1096,768,8,20,1,2020/1/12,3
5345,9808.04,77,534,8,2,1,2020/1/12,3
5347,23888.09,245,1942,8,20,1,2020/1/12,3
5348,2396.11,5,0,0,4,0,2020/1/12,3
5349,6825.57,16,132,2,7,1,2020/1/12,3
5350,4186.01,111,0,0,6,0,2020/1/12,3
5351,27169.9,305,3586,21,24,3,2020/1/12,3
5352,13494.18,107,126,3,14,1,2020/1/12,3
4688,137.03,9,0,0,1,0,2020/1/13,3
4691,34496.46,273,6804,27,12,4,2020/1/13,3
4692,55930.66,3079,29300,93,14,9,2020/1/13,3
4800,36931.63,1047,5856,61,19,4,2020/1/13,3
4884,39758.33,1502,12170,44,7,5,2020/1/13,3
5101,49587.32,1703,5492,73,14,7,2020/1/13,3
5105,30955.23,702,4110,70,10,5,2020/1/13,3
5110,24976.2,225,36400,46,4,2,2020/1/13,3
5138,13335.94,199,218,5,11,1,2020/1/13,3
5235,4649.11,126,108,4,2,0,2020/1/13,3
5266,8567.71,390,438,9,5,1,2020/1/13,3
5344,29780.28,1033,1256,12,18,2,2020/1/13,3
5345,11894.11,101,728,12,2,1,2020/1/13,3
5347,15433.88,136,2314,6,15,1,2020/1/13,3
5349,6825.57,16,132,2,7,1,2020/1/13,3
5350,5232.58,151,0,0,6,0,2020/1/13,3
5351,17803.71,195,5916,8,19,3,2020/1/13,3
5352,16369.81,130,716,14,10,1,2020/1/13,3
4688,137.03,9,0,0,1,0,2020/1/14,3
4691,23711.53,228,1662,27,10,2,2020/1/14,3
4692,63088.09,3037,32212,155,16,7,2020/1/14,3
4800,28835.01,863,5638,41,13,4,2020/1/14,3
4884,40871.38,2016,28240,64,6,5,2020/1/14,3
5101,45665.35,1774,7066,100,10,6,2020/1/14,3
5105,23739.63,565,5900,40,8,4,2020/1/14,3
5110,23537.97,208,24608,42,5,2,2020/1/14,3
5138,5694.15,78,0,0,5,0,2020/1/14,3
5235,6462.36,183,156,8,2,1,2020/1/14,3
5265,2884.19,272,42,1,2,1,2020/1/14,3
5266,11431.08,633,824,20,5,1,2020/1/14,3
5344,12588.33,349,582,12,12,1,2020/1/14,3
5345,13401.15,95,386,10,2,2,2020/1/14,3
5347,8227.15,69,1034,2,8,0,2020/1/14,3
5349,2949.03,8,66,1,7,1,2020/1/14,3
5350,5232.58,151,12,1,6,0,2020/1/14,3
5351,17453.29,234,8236,11,13,3,2020/1/14,3
5352,14726.45,161,1236,23,7,2,2020/1/14,3
4691,21782.21,193,3912,22,13,2,2020/1/15,3
4692,94984.98,3751,35894,269,17,7,2020/1/15,3
4800,23519.1,821,3730,31,12,4,2020/1/15,3
4884,45604.33,2365,35032,91,5,5,2020/1/15,3
5101,53377.35,2169,14688,166,8,5,2020/1/15,3
5105,17813.79,477,5898,30,9,3,2020/1/15,3
5110,21428.37,168,6780,15,12,2,2020/1/15,3
5138,15329.31,138,212,3,10,2,2020/1/15,3
5235,6462.36,183,204,11,2,1,2020/1/15,3
5248,913.69,4,0,0,2,0,2020/1/15,3
5249,1647.99,5,0,0,2,0,2020/1/15,3
5250,2771.69,18,30,1,7,1,2020/1/15,3
5251,1787.4,7,0,0,6,0,2020/1/15,3
5264,4470.34,16,0,0,10,0,2020/1/15,3
5265,9041.46,1287,132,6,8,1,2020/1/15,3
5266,11077.26,686,1252,19,5,1,2020/1/15,3
5344,10176.67,273,894,15,5,1,2020/1/15,3
5345,20090.37,143,844,14,4,2,2020/1/15,3
5347,3796.3,43,30,1,5,1,2020/1/15,3
5349,835.69,2,0,0,2,0,2020/1/15,3
5350,2198.24,78,0,0,1,0,2020/1/15,3
5351,27530.38,378,11690,15,16,5,2020/1/15,3
5352,15982.45,162,2724,24,3,2,2020/1/15,3
4691,26660.61,211,3548,14,11,2,2020/1/16,3
4692,126566.25,4956,62580,425,17,7,2020/1/16,3
4800,29123.86,1092,3052,23,18,5,2020/1/16,3
4884,46315.39,2683,18072,94,5,5,2020/1/16,3
5101,51571.5,2074,21464,166,12,5,2020/1/16,3
5105,22369.14,608,5954,27,8,3,2020/1/16,3
5110,26196.93,161,2802,6,17,2,2020/1/16,3
5138,30945.94,397,812,11,16,4,2020/1/16,3
5235,4808.3,138,48,4,2,1,2020/1/16,3
5248,2426.38,7,0,0,5,0,2020/1/16,3
5249,10058.74,77,24,2,10,0,2020/1/16,3
5250,3190.29,21,30,1,7,1,2020/1/16,3
5251,3019.08,14,0,0,6,0,2020/1/16,3
5264,9205.63,42,328,8,13,2,2020/1/16,3
5265,12439.54,1568,372,10,14,2,2020/1/16,3
5266,9089.06,588,716,11,5,1,2020/1/16,3
5344,7262.63,166,1000,20,3,1,2020/1/16,3
5345,32426.62,244,4076,29,4,4,2020/1/16,3
5347,6075.08,41,162,2,5,1,2020/1/16,3
5350,1046.57,40,0,0,1,0,2020/1/16,3
5351,31057.82,397,11684,19,20,5,2020/1/16,3
5352,18348.07,158,1946,18,12,3,2020/1/16,3
4687,752.51,3,0,0,2,0,2020/1/17,3
4688,45450.77,1646,3930,25,9,4,2020/1/17,3
4691,37357.48,250,13718,22,11,3,2020/1/17,3
4692,140569.69,5608,89652,455,15,6,2020/1/17,3
4800,28430.98,1197,2172,24,17,4,2020/1/17,3
4884,41982.02,2872,14358,81,8,4,2020/1/17,3
5101,52048.39,2017,18898,104,14,6,2020/1/17,3
5105,62354.1,1821,2304,47,15,6,2020/1/17,3
5110,22572.38,116,36,3,21,1,2020/1/17,3
5134,15198.7,228,30,1,4,1,2020/1/17,3
5138,36860.03,463,1864,22,16,5,2020/1/17,3
5235,1813.25,57,24,2,1,1,2020/1/17,3
5248,3338.45,10,0,0,8,0,2020/1/17,3
5249,12054.58,80,292,7,13,2,2020/1/17,3
5250,3190.29,21,30,1,7,1,2020/1/17,3
5251,3019.08,14,0,0,6,0,2020/1/17,3
5264,15254.86,104,1374,20,16,2,2020/1/17,3
5265,14262.64,1598,1450,22,15,3,2020/1/17,3
5266,5591.83,415,720,10,4,1,2020/1/17,3
5344,9323.34,228,610,9,5,2,2020/1/17,3
5345,40571.46,286,12424,49,5,3,2020/1/17,3
5347,6377.2,37,456,3,5,1,2020/1/17,3
5351,43341.34,517,16308,38,27,7,2020/1/17,3
5352,14147.76,117,1126,12,13,3,2020/1/17,3
4687,1089.48,7,256,2,2,0,2020/1/18,3
4688,139926.22,5827,23676,182,9,6,2020/1/18,3
4691,47970.4,284,15014,36,11,3,2020/1/18,3
4692,177994.68,6952,111548,640,20,6,2020/1/18,3
4800,42810.26,1678,4326,54,22,8,2020/1/18,3
4884,41656.46,2510,11738,52,12,4,2020/1/18,3
5101,56935.46,2091,21018,98,20,5,2020/1/18,3
5105,87815.42,2650,10732,99,14,8,2020/1/18,3
5110,19232.26,86,24,2,19,1,2020/1/18,3
5134,37111.66,567,9038,17,4,2,2020/1/18,3
5138,39817.49,485,2900,29,17,5,2020/1/18,3
5248,5571.73,16,220,2,10,1,2020/1/18,3
5249,17671.42,120,420,9,21,3,2020/1/18,3
5250,3190.29,21,30,1,7,1,2020/1/18,3
5251,3019.08,14,0,0,6,0,2020/1/18,3
5264,19163.47,154,2458,25,17,2,2020/1/18,3
5265,17356.54,1694,2488,25,20,4,2020/1/18,3
5266,2728.46,172,496,4,1,0,2020/1/18,3
5344,14701.43,400,952,6,10,3,2020/1/18,3
5345,36091.44,273,16088,60,5,3,2020/1/18,3
5347,12090.69,75,456,3,5,1,2020/1/18,3
5351,46042.39,540,29438,54,31,6,2020/1/18,3
5352,15854.09,116,222,7,15,3,2020/1/18,3
4687,9085.22,59,1218,5,4,1,2020/1/19,3
4688,200092.41,8566,60382,437,11,7,2020/1/19,3
4691,55430.71,332,4936,60,9,3,2020/1/19,3
4692,170829.23,6663,83000,547,18,8,2020/1/19,3
4800,58206.47,2210,8172,81,26,9,2020/1/19,3
4884,47947.2,2456,12046,51,17,6,2020/1/19,3
5101,63356.22,2511,19106,88,24,8,2020/1/19,3
5105,104740.1,3489,24880,151,12,8,2020/1/19,3
5110,13024.58,58,42,1,15,1,2020/1/19,3
5134,52932.01,856,27714,46,8,5,2020/1/19,3
5138,29493.86,396,1184,11,16,3,2020/1/19,3
5248,13101.93,48,2200,8,18,3,2020/1/19,3
5249,23358.67,183,2748,11,23,3,2020/1/19,3
5250,418.6,3,0,0,1,0,2020/1/19,3
5251,1231.68,7,0,0,2,0,2020/1/19,3
5264,15413.36,141,2838,21,13,2,2020/1/19,3
5265,14701.38,792,2740,18,18,3,2020/1/19,3
5266,1077.82,60,0,0,1,0,2020/1/19,3
5344,22360.22,716,1160,8,16,3,2020/1/19,3
5345,26603.62,212,11508,39,4,3,2020/1/19,3
5347,14633.4,88,332,1,5,0,2020/1/19,3
5351,53288.52,580,11394,75,30,7,2020/1/19,3
5352,16290.66,129,1270,4,17,2,2020/1/19,3
4003,41164.52,94,60,2,2,1,2020/1/20,3
4687,19681.28,85,1994,7,8,2,2020/1/20,3
4688,448511.54,11690,116406,846,17,9,2020/1/20,3
4691,64849.34,421,7054,54,17,4,2020/1/20,3
4692,190251.78,7215,128548,480,15,7,2020/1/20,3
4728,5507.21,194,128,1,6,1,2020/1/20,3
4800,60565.75,2142,14414,103,29,9,2020/1/20,3
4884,62342.2,2603,13618,86,21,6,2020/1/20,3
5101,73540.41,3144,28584,164,26,10,2020/1/20,3
5105,147647.69,5272,57104,261,13,8,2020/1/20,3
5110,2532.19,12,0,0,5,0,2020/1/20,3
5134,89145,1474,53438,91,10,7,2020/1/20,3
5138,13748.61,129,48,4,8,1,2020/1/20,3
5248,14318.08,60,3792,12,13,3,2020/1/20,3
5249,20626.75,173,12144,22,16,4,2020/1/20,3
5250,1580.87,6,0,0,5,0,2020/1/20,3
5264,10678.07,115,780,8,11,1,2020/1/20,3
5265,15530.4,639,7760,25,15,2,2020/1/20,3
5266,2844.09,60,12,1,5,1,2020/1/20,3
5344,24164.19,788,1360,15,16,3,2020/1/20,3
5345,16418.02,115,6892,13,6,3,2020/1/20,3
5347,13119.6,88,0,0,3,0,2020/1/20,3
5349,55358.16,665,390,6,7,3,2020/1/20,3
5351,59728.22,681,19000,95,27,7,2020/1/20,3
5352,15323.94,150,1562,5,8,1,2020/1/20,3
4003,49191.36,667,276,9,6,2,2020/1/21,3
4687,23699.24,116,2922,10,8,2,2020/1/21,3
4688,455285.64,12419,163366,831,15,8,2020/1/21,3
4691,75952.3,542,12462,71,18,4,2020/1/21,3
4692,187116.74,7097,145736,447,14,9,2020/1/21,3
4728,10844.08,779,680,2,6,1,2020/1/21,3
4800,63115.16,2028,15486,105,29,9,2020/1/21,3
4884,72109.19,2751,12588,92,25,7,2020/1/21,3
5101,86454.27,3671,38054,178,27,11,2020/1/21,3
5105,117326.04,4701,34004,178,8,6,2020/1/21,3
5110,899.36,8,0,0,1,0,2020/1/21,3
5134,111040.68,2094,97484,159,9,7,2020/1/21,3
5138,10970.26,102,24,2,6,1,2020/1/21,3
5248,15400.2,70,3818,13,13,3,2020/1/21,3
5249,23407.53,215,21240,32,13,2,2020/1/21,3
5250,1580.87,6,0,0,5,0,2020/1/21,3
5264,6426.8,72,66,4,8,0,2020/1/21,3
5265,17874.42,808,12592,27,11,2,2020/1/21,3
5266,4112.13,92,24,2,5,1,2020/1/21,3
5344,23170.11,796,564,13,15,2,2020/1/21,3
5345,10439.63,50,586,4,7,1,2020/1/21,3
5347,14428.5,90,0,0,2,0,2020/1/21,3
5349,103127.84,1440,3978,45,12,5,2020/1/21,3
5351,52207.72,629,45548,83,19,5,2020/1/21,3
5352,18005.78,184,892,8,9,1,2020/1/21,3
4003,54736.29,1110,1164,19,6,2,2020/1/22,3
4687,23362.27,112,10514,12,6,2,2020/1/22,3
4688,437041.34,11448,181222,620,16,9,2020/1/22,3
4691,83080.49,669,10496,67,18,5,2020/1/22,3
4692,162729.05,6280,127706,321,17,9,2020/1/22,3
4728,19416.59,1570,1620,4,11,2,2020/1/22,3
4800,78921.18,2271,17038,119,26,6,2020/1/22,3
4884,71845.94,2803,12050,96,23,10,2020/1/22,3
5101,82830.95,3629,24990,152,21,11,2020/1/22,3
5105,101916.37,4392,22960,149,8,6,2020/1/22,3
5110,16345.13,135,592,7,2,2,2020/1/22,3
5134,146304.1,2848,34250,190,9,7,2020/1/22,3
5138,14834.13,179,980,2,6,1,2020/1/22,3
5248,15440.11,70,928,8,14,2,2020/1/22,3
5249,22458.02,245,5424,40,10,2,2020/1/22,3
5250,1580.87,6,0,0,5,0,2020/1/22,3
5264,4994.83,53,564,3,6,1,2020/1/22,3
5265,13136.09,476,1506,18,8,1,2020/1/22,3
5266,5778.69,130,330,6,5,1,2020/1/22,3
5344,17690.26,644,584,10,13,2,2020/1/22,3
5345,23826.17,169,150,4,6,2,2020/1/22,3
5347,8510.86,49,0,0,2,0,2020/1/22,3
5349,114322.71,1645,11674,73,16,5,2020/1/22,3
5351,46151.67,527,39242,59,23,5,2020/1/22,3
5352,14251.63,155,48,4,8,0,2020/1/22,3
5357,1939,107,12,1,3,1,2020/1/22,3
4003,66630.94,2161,1714,32,9,3,2020/1/23,3
4687,15366.53,60,624,9,4,1,2020/1/23,3
4688,497251.74,12873,243432,685,13,8,2020/1/23,3
4691,92113.52,826,12082,98,17,5,2020/1/23,3
4692,150750.06,5916,24692,320,16,10,2020/1/23,3
4728,24827.09,2049,3084,22,11,3,2020/1/23,3
4800,83927.47,2272,34116,134,21,6,2020/1/23,3
4884,111469.03,4989,19200,147,23,13,2020/1/23,3
5101,99748.91,3958,20640,164,23,11,2020/1/23,3
5105,96156.65,4018,32796,167,8,6,2020/1/23,3
5110,27591.13,308,3364,22,2,2,2020/1/23,3
5134,153671.37,3050,51980,224,9,7,2020/1/23,3
5138,12904.22,185,2614,5,5,2,2020/1/23,3
5248,9713.64,58,678,3,11,0,2020/1/23,3
5249,19120.96,225,5288,40,7,2,2020/1/23,3
5250,1580.87,6,0,0,5,0,2020/1/23,3
5264,4274.6,50,1412,3,4,1,2020/1/23,3
5265,10055.49,373,2178,6,6,0,2020/1/23,3
5266,5778.69,130,930,9,5,1,2020/1/23,3
5344,8458.97,299,84,7,6,0,2020/1/23,3
5345,27710.06,231,312,6,6,2,2020/1/23,3
5347,4184.79,22,0,0,1,0,2020/1/23,3
5349,128784.09,1894,21640,118,16,6,2020/1/23,3
5351,31284.15,395,3960,31,17,3,2020/1/23,3
5352,11158.24,126,540,11,8,1,2020/1/23,3
5357,3182.55,180,120,4,3,1,2020/1/23,3
4003,43592.12,3937,8520,50,8,4,2020/1/24,3
4687,4770.47,34,132,2,2,1,2020/1/24,3
4688,372117.58,13747,169662,709,13,8,2020/1/24,3
4691,99415.28,987,10562,88,12,4,2020/1/24,3
4692,115107.12,4699,36822,273,16,13,2020/1/24,3
4728,23000.74,1972,2410,19,11,4,2020/1/24,3
4800,98294.28,2623,66164,191,16,7,2020/1/24,3
4884,131530.98,6331,39298,199,20,10,2020/1/24,3
5101,135309.89,4882,55496,247,20,12,2020/1/24,3
5105,142639.57,4320,37672,187,8,6,2020/1/24,3
5110,33750.25,377,5732,37,2,2,2020/1/24,3
5134,144636.07,2998,75068,270,9,6,2020/1/24,3
5138,12414.21,182,3946,10,3,2,2020/1/24,3
5248,8422.26,52,0,0,10,0,2020/1/24,3
5249,16110.1,184,2408,20,7,2,2020/1/24,3
5264,4274.6,50,3116,3,4,1,2020/1/24,3
5265,5988.97,245,1796,5,6,0,2020/1/24,3
5266,2934.6,70,460,2,3,0,2020/1/24,3
5344,5747.62,208,72,6,6,0,2020/1/24,3
5345,24031.7,213,282,5,4,2,2020/1/24,3
5347,2189.27,8,0,0,1,0,2020/1/24,3
5349,95971.64,1549,22976,106,13,6,2020/1/24,3
5351,21950.35,274,3348,21,9,1,2020/1/24,3
5352,8625.42,90,648,7,7,1,2020/1/24,3
5357,3296.53,184,144,4,3,1,2020/1/24,3
4003,39324.13,3681,14986,75,7,3,2020/1/25,3
4688,443026.76,14892,154434,876,12,10,2020/1/25,3
4691,83072.47,972,10722,93,8,3,2020/1/25,3
4692,124537.71,4867,40022,293,17,14,2020/1/25,3
4728,24880.58,1675,6420,34,11,4,2020/1/25,3
4800,106069.63,3131,69340,223,11,7,2020/1/25,3
4884,157290.34,7263,82372,259,19,13,2020/1/25,3
5101,136296.42,4910,82120,286,14,10,2020/1/25,3
5105,208509.9,5455,69332,251,9,7,2020/1/25,3
5110,32850.89,369,7878,45,2,2,2020/1/25,3
