ad_account_id_x,game_id,channel_id,source_id,budget_mode,create_time,optimization_goal,time_series,bid_strategy,bid_amount,daily_budget,expand_enabled,expand_targeting,device_price,app_install_status,gender,game_consumption_level,age,custom_audience,excluded_custom_audience,network_type,deep_conversion_type,deep_conversion_behavior_spec,deep_conversion_worth_spec,intention_targeting_tags,interest_category_id_list,interest_keyword_list,behavior_category_id_list,behavior_intensity,behavior_keyword_list,behavior_scene,behavior_time_window,conversion_behavior_list,excluded_dimension,location_types,regions,image_id,deep_link_url,adcreative_template_id,page_spec,page_type,site_set,label,promoted_object_id,promoted_object_type,automatic_site_enabled,link_name_type,link_page_type,profile_id,link_page_spec,adcreative_elements,label_ids,ad_account_id_y,tdate,amount,new_role_money,roi,pay_rate,manager_id
12035,1001991,6867,1497980,0,2022-06-29 13:59:04,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,26345,0,False,[],,,['MALE'],,"[{'min': 26, 'max': 66}]","[24388414, 24388415, 24388419, 24388410, 24388413, 24388412, 24388416, 24388411, 24388417, 24388425, 24388423]",[24388418],,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",,,,,,,,,,,,,45534,,720,{'page_id': 46455735},PAGE_TYPE_XIJING_QUICK,"['SITE_SET_KANDIAN', 'SITE_SET_WECHAT']",,2000005658,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 145212, 'end_page': {'end_page_desc': '没wifi也能玩一天', 'end_page_type': 'END_PAGE_DESCRIPTION_HIGHLIGHT'}, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 145212, 'button_text': '立即下载', 'brand': {'brand_name': '迷城起源', 'brand_img': 141594}}","277,301",12035,2022-06-30,56030.2,1788.0,0.031911,0.0043,12045
12035,1001991,6867,1497978,0,2022-06-29 13:59:04,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,20549,0,False,[],,,['MALE'],,"[{'min': 14, 'max': 66}]","[24388425, 24388423, 24388417, 24388414, 24388415, 24388410, 24388413, 24388416, 24388411, 24388412, 24388419]",[24388418],,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.015}",,,,,,,,,,,,,45799,,720,{'page_id': 46455735},PAGE_TYPE_XIJING_QUICK,"['SITE_SET_KANDIAN', 'SITE_SET_WECHAT']",,2000005658,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 145764, 'end_page': {'end_page_desc': '没wifi也能玩一天', 'end_page_type': 'END_PAGE_DESCRIPTION_HIGHLIGHT'}, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 145764, 'button_text': '立即下载', 'brand': {'brand_name': '迷城起源', 'brand_img': 141594}}","301,277",12035,2022-07-01,4341.13,30.0,0.006911,0.0088,12045
12035,1001991,6867,1497984,0,2022-06-29 13:59:32,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,26653,0,False,[],,,['MALE'],,"[{'min': 14, 'max': 66}]","[24388425, 24388423, 24388417, 24388414, 24388415, 24388410, 24388413, 24388416, 24388411, 24388412, 24388419]",[24388418],,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.015}",,,,,,,,,,,,,47425,,720,{'page_id': 46455735},PAGE_TYPE_XIJING_QUICK,"['SITE_SET_KANDIAN', 'SITE_SET_WECHAT']",,2000005658,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 148954, 'end_page': {'end_page_desc': '没wifi也能玩一天', 'end_page_type': 'END_PAGE_DESCRIPTION_HIGHLIGHT'}, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 148954, 'button_text': '立即下载', 'brand': {'brand_name': '迷城起源', 'brand_img': 141594}}","301,277",12035,2022-07-02,4649.14,72.0,0.015487,0.0294,12045
12035,1001991,6867,1497983,0,2022-06-29 13:59:32,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,31998,0,False,[],,,['MALE'],,"[{'min': 14, 'max': 66}]","[24388425, 24388423, 24388417, 24388414, 24388415, 24388410, 24388413, 24388416, 24388411, 24388412, 24388419]",[24388418],,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.015}",,,,,,,,,,,,,47425,,720,{'page_id': 46455735},PAGE_TYPE_XIJING_QUICK,"['SITE_SET_KANDIAN', 'SITE_SET_WECHAT']",,2000005658,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 148954, 'end_page': {'end_page_desc': '没wifi也能玩一天', 'end_page_type': 'END_PAGE_DESCRIPTION_HIGHLIGHT'}, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 148954, 'button_text': '立即下载', 'brand': {'brand_name': '迷城起源', 'brand_img': 141594}}","301,277",12035,2022-07-03,7126.21,188.0,0.026381,0.0159,12045
10934,1001991,21394,1498172,0,2022-06-29 17:09:33,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,17855,0,False,[],,,['MALE'],,"[{'min': 23, 'max': 55}]",,[24215963],,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.014}",,,,,,,,,['OPTIMIZATIONGOAL_APP_ACTIVATE'],EXCLUDED_DIMENSION_APP,,,45764,,720,{'page_id': 49112612},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION', 'SITE_SET_WECHAT']",,2000005658,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 145702, 'end_page': {'end_page_desc': '解谜逃生，你能过几关？', 'end_page_type': 'END_PAGE_AVATAR_NICKNAME_HIGHLIGHT'}, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 145702, 'button_text': '立即下载', 'brand': {'brand_name': '迷城起源', 'brand_img': 141595}}","301,277",10934,2022-07-01,4167.1,30.0,0.007199,0.0135,13822
10934,1001991,21394,1498164,0,2022-06-29 17:09:33,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,18843,0,False,[],,,['MALE'],,"[{'min': 23, 'max': 55}]",,[24215963],,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.015}",,,,,,,,,['OPTIMIZATIONGOAL_APP_ACTIVATE'],EXCLUDED_DIMENSION_APP,,,47377,,720,{'page_id': 49112612},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION', 'SITE_SET_WECHAT']",,2000005658,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 148854, 'end_page': {'end_page_desc': '解谜逃生，你能过几关？', 'end_page_type': 'END_PAGE_AVATAR_NICKNAME_HIGHLIGHT'}, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 148854, 'button_text': '立即下载', 'brand': {'brand_name': '迷城起源', 'brand_img': 141595}}",277,10934,2022-07-03,1848.27,98.0,0.053023,0.05,13822
10934,1001991,21394,1498173,0,2022-06-29 17:09:33,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,26303,0,False,[],,,['MALE'],,"[{'min': 23, 'max': 55}]",,[24215963],,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.022}",,,,,,,,,['OPTIMIZATIONGOAL_APP_ACTIVATE'],EXCLUDED_DIMENSION_APP,,,45799,,720,{'page_id': 49112612},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION', 'SITE_SET_WECHAT']",,2000005658,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 145764, 'end_page': {'end_page_desc': '解谜逃生，你能过几关？', 'end_page_type': 'END_PAGE_AVATAR_NICKNAME_HIGHLIGHT'}, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 145764, 'button_text': '立即下载', 'brand': {'brand_name': '迷城起源', 'brand_img': 141595}}","301,277",10934,2022-07-02,8396.54,232.0,0.02763,0.0112,13822
12035,1001991,6867,1498732,0,2022-06-30 11:06:32,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,31286,0,False,[],,,['MALE'],,"[{'min': 18, 'max': 66}]","[24388425, 24388423, 24388417, 24388414, 24388415, 24388419, 24388410, 24388413, 24388416, 24388411, 24388412]",[24388418],,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",,,,,,,,,,,,,45534,,720,{'page_id': 46455735},PAGE_TYPE_XIJING_QUICK,['SITE_SET_WECHAT'],,2000005658,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,DOWNLOAD_APP,,,,"{'end_page': {'end_page_desc': '没wifi也能玩一整天', 'end_page_type': 'END_PAGE_DESCRIPTION_HIGHLIGHT'}, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 145212, 'button_text': '立即下载', 'brand': {'brand_name': '迷城起源', 'brand_img': 141594}}","277,301",12035,2022-07-03,25669.48,3380.0,0.131674,0.0078,12045
10934,1001991,21394,1499192,0,2022-06-30 16:15:03,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,18553,0,False,[],,,,,"[{'min': 23, 'max': 66}]","[24388417, 24388411, 24388414, 24388419, 24388416, 24388415, 24388410, 24388423, 24388425, 24388413, 24388412]","[24144888, 24388418, 24215963]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.015}",,,,,,,,,['OPTIMIZATIONGOAL_APP_ACTIVATE'],EXCLUDED_DIMENSION_APP,,,45799,,720,{'page_id': 49112612},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION', 'SITE_SET_WECHAT']",,2000005658,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 145764, 'end_page': {'end_page_desc': '处处是陷阱，求生全靠智商', 'end_page_type': 'END_PAGE_AVATAR_NICKNAME_HIGHLIGHT'}, 'description': '闯关+逃生，没WiFi也能玩一天，试试你能过几关？', 'video': 145764, 'button_text': '立即下载', 'brand': {'brand_name': '迷城起源', 'brand_img': 141595}}","301,277",10934,2022-07-01,535.84,30.0,0.055987,0.2,13822
11327,1001991,6867,1499199,0,2022-06-30 16:17:32,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,29300,0,False,[],,,['MALE'],,"[{'min': 24, 'max': 56}]",,,,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.12}",,,,,,,,,,,,,45534,,720,{'page_id': 23698860},PAGE_TYPE_XIJING_QUICK,"['SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_WECHAT']",,2000005658,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 145212, 'end_page': {'end_page_desc': '没wifi也能玩一整天', 'end_page_type': 'END_PAGE_DESCRIPTION_HIGHLIGHT'}, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 145212, 'button_text': '立即下载', 'brand': {'brand_name': '迷城起源', 'brand_img': 141595}}","277,301",11327,2022-07-01,1651.26,30.0,0.018168,0.0909,12045
8486,1001991,21387,1499450,0,2022-06-30 19:51:05,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,24353,0,False,[],,,['MALE'],,"[{'min': 24, 'max': 48}]","[24388425, 24388423, 24388417, 24388414, 24388415, 24388419, 24388410, 24388413, 24388416, 24388411, 24388412]",[24388418],,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",,,,,,,,,,,,,47376,,720,{'page_id': 15306452},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",,2000005658,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 148852, 'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 148852, 'button_text': '立即下载', 'brand': {'brand_name': '迷城起源', 'brand_img': 141594}}",277,8486,2022-07-01,1443.31,42.0,0.0291,0.3333,13765
