image_id_1,label_ids_1,im_amount_1,im_create_role_num_1,im_new_role_money_1,im_pay_role_user_num_1,im_source_num_1,im_valid_source_num_1,model_run_datetime_1,data_win_1
19426,,1175.3,2.0,0.0,0.0,1,0,2020-01-01,1
19428,,1074.67,2.0,0.0,0.0,1,0,2020-01-01,1
19438,,4242.59,88.0,12.0,1.0,3,0,2020-01-01,1
16276,,134.1,10.0,0.0,0.0,1,0,2020-01-02,1
16316,,168.45,11.0,0.0,0.0,1,0,2020-01-02,1
17089,-1,296.63,5.0,0.0,0.0,1,0,2020-01-02,1
17417,,4112.44,76.0,216.0,4.0,2,1,2020-01-02,1
17434,,1947.08,92.0,0.0,0.0,1,0,2020-01-02,1
17605,,1768.33,85.0,0.0,0.0,1,0,2020-01-02,1
17673,,2327.33,49.0,0.0,0.0,3,0,2020-01-02,1
18072,,7408.26,440.0,12.0,1.0,3,1,2020-01-02,1
18166,,591.07,6.0,0.0,0.0,1,0,2020-01-02,1
18835,,1152.43,31.0,0.0,0.0,1,0,2020-01-02,1
18900,,1999.21,44.0,0.0,0.0,4,0,2020-01-02,1
19099,,5302.91,266.0,0.0,0.0,2,0,2020-01-02,1
19208,,55210.62,1911.0,2402.0,35.0,18,8,2020-01-02,1
19218,,729.0,28.0,0.0,0.0,1,0,2020-01-02,1
19248,,7080.65,184.0,988.0,4.0,2,1,2020-01-02,1
19261,,1188.75,17.0,0.0,0.0,1,0,2020-01-02,1
19340,,4988.23,871.0,24.0,2.0,1,1,2020-01-02,1
19343,,1345.34,37.0,0.0,0.0,1,0,2020-01-02,1
19360,,2471.78,92.0,0.0,0.0,3,0,2020-01-02,1
19393,,846.54,7.0,0.0,0.0,1,0,2020-01-02,1
19395,,5068.36,334.0,604.0,6.0,1,1,2020-01-02,1
19409,,3800.0,114.0,24.0,2.0,1,0,2020-01-02,1
19414,,2226.32,51.0,196.0,2.0,1,1,2020-01-02,1
19418,,1227.48,16.0,0.0,0.0,2,0,2020-01-02,1
19426,,814.34,1.0,0.0,0.0,1,0,2020-01-02,1
19428,,1074.67,2.0,30.0,1.0,1,0,2020-01-02,1
19430,,6374.44,116.0,1220.0,3.0,2,1,2020-01-02,1
19431,,1828.09,6.0,60.0,2.0,1,1,2020-01-02,1
19438,,142.77,1.0,0.0,0.0,1,0,2020-01-02,1
15018,,1494.76,40.0,0.0,0.0,1,0,2020-01-03,1
16276,,1114.06,56.0,0.0,0.0,2,0,2020-01-03,1
16316,,462.37,34.0,0.0,0.0,1,0,2020-01-03,1
17417,,4311.21,80.0,240.0,2.0,1,1,2020-01-03,1
17434,,2131.23,101.0,0.0,0.0,1,0,2020-01-03,1
17673,,1337.23,26.0,0.0,0.0,1,0,2020-01-03,1
17817,,145.44,2.0,0.0,0.0,1,0,2020-01-03,1
18072,,5549.94,225.0,12.0,1.0,3,1,2020-01-03,1
18435,,1091.5,27.0,0.0,0.0,1,0,2020-01-03,1
18563,,2280.22,117.0,0.0,0.0,1,0,2020-01-03,1
18835,,821.87,25.0,0.0,0.0,1,0,2020-01-03,1
18900,,1209.73,40.0,0.0,0.0,2,0,2020-01-03,1
19099,,7150.9,287.0,0.0,0.0,5,0,2020-01-03,1
19198,,1582.19,46.0,0.0,0.0,1,0,2020-01-03,1
19208,,59341.01,2432.0,4182.0,58.0,18,7,2020-01-03,1
19218,,506.66,17.0,0.0,0.0,1,0,2020-01-03,1
19248,,9990.94,347.0,1048.0,6.0,4,1,2020-01-03,1
19254,,2200.0,202.0,30.0,1.0,1,1,2020-01-03,1
19261,,663.39,11.0,0.0,0.0,1,0,2020-01-03,1
19340,,1905.61,339.0,0.0,0.0,1,0,2020-01-03,1
19343,,2934.58,98.0,696.0,4.0,1,1,2020-01-03,1
19360,,1654.75,48.0,0.0,0.0,2,0,2020-01-03,1
19395,,8264.42,542.0,1624.0,10.0,1,1,2020-01-03,1
19409,,1900.0,75.0,0.0,0.0,1,0,2020-01-03,1
19414,,1372.62,31.0,0.0,0.0,1,0,2020-01-03,1
19418,,406.42,8.0,0.0,0.0,1,0,2020-01-03,1
19430,,2000.0,61.0,12.0,1.0,1,0,2020-01-03,1
19431,,480.78,2.0,0.0,0.0,1,0,2020-01-03,1
15018,,3545.0,72.0,24.0,2.0,2,1,2020-01-04,1
16276,,979.96,46.0,0.0,0.0,1,0,2020-01-04,1
16316,,1211.71,103.0,0.0,0.0,1,0,2020-01-04,1
17089,-1,1291.86,42.0,0.0,0.0,1,0,2020-01-04,1
17417,,1359.45,35.0,0.0,0.0,1,0,2020-01-04,1
17434,,1012.47,40.0,0.0,0.0,1,0,2020-01-04,1
17614,,348.79,1.0,0.0,0.0,1,0,2020-01-04,1
17817,,941.51,5.0,0.0,0.0,2,0,2020-01-04,1
18023,,1581.73,29.0,0.0,0.0,1,0,2020-01-04,1
18072,,2277.43,57.0,0.0,0.0,2,0,2020-01-04,1
18435,,1091.5,27.0,0.0,0.0,1,0,2020-01-04,1
18563,,4033.29,170.0,0.0,0.0,2,0,2020-01-04,1
18837,,220.16,1.0,0.0,0.0,1,0,2020-01-04,1
18900,,829.5,18.0,0.0,0.0,1,0,2020-01-04,1
19099,,4098.48,94.0,0.0,0.0,5,0,2020-01-04,1
19198,,1582.19,46.0,0.0,0.0,1,0,2020-01-04,1
19208,,37469.86,1740.0,1754.0,31.0,17,6,2020-01-04,1
19248,,7927.71,372.0,156.0,5.0,4,2,2020-01-04,1
19254,,2200.0,202.0,30.0,1.0,1,1,2020-01-04,1
19343,,3546.19,116.0,1064.0,4.0,1,1,2020-01-04,1
19360,,4366.54,178.0,0.0,0.0,3,0,2020-01-04,1
19395,,7548.49,442.0,8072.0,11.0,2,2,2020-01-04,1
19418,,551.62,7.0,0.0,0.0,1,0,2020-01-04,1
19430,,716.4,7.0,0.0,0.0,1,0,2020-01-04,1
19438,,360.59,8.0,0.0,0.0,1,0,2020-01-04,1
19466,,2561.59,93.0,0.0,0.0,2,0,2020-01-04,1
19477,,3532.77,102.0,0.0,0.0,2,0,2020-01-04,1
15018,,3476.02,82.0,90.0,5.0,3,2,2020-01-05,1
16316,,1260.28,129.0,84.0,2.0,1,1,2020-01-05,1
17089,-1,1291.86,42.0,0.0,0.0,1,0,2020-01-05,1
17361,,1291.28,15.0,0.0,0.0,1,0,2020-01-05,1
17434,,2270.1,93.0,416.0,2.0,1,1,2020-01-05,1
17614,,348.79,1.0,0.0,0.0,1,0,2020-01-05,1
17817,,3613.78,91.0,12.0,1.0,5,1,2020-01-05,1
18023,,1581.73,29.0,48.0,1.0,1,0,2020-01-05,1
18072,,1786.94,58.0,0.0,0.0,1,0,2020-01-05,1
18435,,3012.27,56.0,0.0,0.0,1,0,2020-01-05,1
18563,,5444.8,118.0,90.0,1.0,4,1,2020-01-05,1
18837,,220.16,1.0,0.0,0.0,1,0,2020-01-05,1
18856,,688.36,2.0,0.0,0.0,2,0,2020-01-05,1
18900,,11633.16,258.0,198.0,5.0,9,4,2020-01-05,1
19009,,648.23,3.0,0.0,0.0,1,0,2020-01-05,1
19072,,4100.0,353.0,90.0,2.0,1,1,2020-01-05,1
19099,,10388.48,252.0,292.0,3.0,6,1,2020-01-05,1
19208,,44488.89,1778.0,1570.0,21.0,28,5,2020-01-05,1
19248,,9348.14,485.0,764.0,14.0,4,2,2020-01-05,1
19343,,3119.89,152.0,604.0,6.0,2,1,2020-01-05,1
19360,,7498.09,268.0,1332.0,6.0,3,2,2020-01-05,1
19388,,870.29,6.0,0.0,0.0,1,0,2020-01-05,1
19395,,9272.89,399.0,984.0,8.0,4,3,2020-01-05,1
19418,,1147.48,17.0,156.0,2.0,1,0,2020-01-05,1
19430,,716.4,7.0,0.0,0.0,1,0,2020-01-05,1
19438,,360.59,8.0,0.0,0.0,1,0,2020-01-05,1
19452,,1267.29,55.0,0.0,0.0,1,0,2020-01-05,1
19466,,3459.75,95.0,84.0,2.0,2,1,2020-01-05,1
19473,,480.81,1.0,0.0,0.0,1,0,2020-01-05,1
19477,,4397.51,131.0,12.0,1.0,3,0,2020-01-05,1
19484,,536.42,8.0,0.0,0.0,1,0,2020-01-05,1
15018,,5345.51,179.0,108.0,4.0,2,2,2020-01-06,1
16276,,106.6,12.0,0.0,0.0,1,0,2020-01-06,1
16316,,2888.89,211.0,108.0,4.0,1,1,2020-01-06,1
17361,,2759.75,45.0,0.0,0.0,1,0,2020-01-06,1
17434,,2749.32,129.0,576.0,4.0,1,1,2020-01-06,1
17817,,5647.93,176.0,444.0,4.0,3,1,2020-01-06,1
18072,,4886.94,167.0,48.0,4.0,1,1,2020-01-06,1
18435,,5300.95,126.0,424.0,6.0,1,1,2020-01-06,1
18563,,12564.23,228.0,5728.0,14.0,3,1,2020-01-06,1
18856,,1985.65,6.0,0.0,0.0,2,0,2020-01-06,1
18900,,21864.61,524.0,1092.0,19.0,8,5,2020-01-06,1
19009,,1755.01,15.0,0.0,0.0,1,0,2020-01-06,1
19072,,8766.0,756.0,1220.0,8.0,1,1,2020-01-06,1
19099,,18794.44,593.0,1452.0,18.0,6,1,2020-01-06,1
19208,,68622.94,2460.0,4944.0,64.0,19,10,2020-01-06,1
19248,,8358.34,480.0,144.0,2.0,4,1,2020-01-06,1
19343,,5927.26,272.0,216.0,8.0,2,2,2020-01-06,1
19360,,12367.83,429.0,2000.0,12.0,3,2,2020-01-06,1
19388,,1249.64,7.0,0.0,0.0,1,0,2020-01-06,1
19395,,12975.69,524.0,5820.0,16.0,3,2,2020-01-06,1
19418,,962.57,16.0,0.0,0.0,1,0,2020-01-06,1
19452,,1267.29,55.0,42.0,1.0,1,0,2020-01-06,1
19466,,898.16,2.0,158.0,1.0,1,1,2020-01-06,1
19473,,1132.35,2.0,0.0,0.0,1,0,2020-01-06,1
19477,,2832.74,109.0,0.0,0.0,1,0,2020-01-06,1
19484,,536.42,8.0,0.0,0.0,1,0,2020-01-06,1
15018,,3919.73,129.0,0.0,0.0,2,0,2020-01-07,1
16276,,106.6,12.0,0.0,0.0,1,0,2020-01-07,1
16316,,2377.95,151.0,24.0,2.0,1,1,2020-01-07,1
17361,,1468.47,30.0,0.0,0.0,1,0,2020-01-07,1
17434,,884.96,49.0,976.0,3.0,1,1,2020-01-07,1
17817,,5593.01,179.0,736.0,4.0,2,1,2020-01-07,1
18072,,5158.38,138.0,314.0,5.0,2,2,2020-01-07,1
18166,,320.87,3.0,0.0,0.0,1,0,2020-01-07,1
18435,,11488.63,436.0,484.0,6.0,7,1,2020-01-07,1
18563,,13532.91,279.0,2244.0,16.0,4,1,2020-01-07,1
18856,,1459.37,5.0,0.0,0.0,1,0,2020-01-07,1
18900,,14325.12,356.0,972.0,14.0,6,3,2020-01-07,1
19009,,2031.91,29.0,0.0,0.0,1,0,2020-01-07,1
19072,,4867.57,404.0,850.0,3.0,2,1,2020-01-07,1
19099,,9979.67,359.0,1102.0,8.0,6,1,2020-01-07,1
19100,,461.87,14.0,0.0,0.0,1,0,2020-01-07,1
19208,,57797.11,1878.0,5810.0,56.0,21,9,2020-01-07,1
19248,,7455.55,379.0,24.0,2.0,4,1,2020-01-07,1
19343,,7453.56,248.0,410.0,8.0,2,2,2020-01-07,1
19360,,9681.53,431.0,614.0,6.0,4,1,2020-01-07,1
19388,,379.35,1.0,0.0,0.0,1,0,2020-01-07,1
19395,,12132.8,529.0,660.0,10.0,5,1,2020-01-07,1
19418,,6490.62,123.0,0.0,0.0,9,0,2020-01-07,1
19442,,7303.7,101.0,132.0,1.0,10,1,2020-01-07,1
19452,,3100.0,149.0,436.0,1.0,1,1,2020-01-07,1
19473,,651.54,1.0,0.0,0.0,1,0,2020-01-07,1
19477,,3451.46,105.0,0.0,0.0,3,0,2020-01-07,1
19494,,346.7,4.0,0.0,0.0,1,0,2020-01-07,1
19511,,2016.99,50.0,0.0,0.0,2,0,2020-01-07,1
17817,,4294.76,135.0,90.0,1.0,2,1,2020-01-08,1
18072,,5769.24,115.0,240.0,4.0,3,1,2020-01-08,1
18166,,4288.14,30.0,24.0,2.0,2,1,2020-01-08,1
18563,,11990.0,440.0,2280.0,10.0,4,1,2020-01-08,1
18900,,7748.81,109.0,84.0,4.0,6,1,2020-01-08,1
19208,,33878.23,714.0,2004.0,13.0,23,6,2020-01-08,1
19248,,6844.91,226.0,24.0,2.0,3,1,2020-01-08,1
19343,,3000.0,77.0,12.0,1.0,1,1,2020-01-08,1
19360,,5300.0,369.0,132.0,6.0,1,1,2020-01-08,1
19395,,6895.76,269.0,12.0,1.0,6,1,2020-01-08,1
19418,,25964.99,508.0,1720.0,15.0,11,2,2020-01-08,1
19442,,27447.24,368.0,1294.0,15.0,17,5,2020-01-08,1
19452,,4800.53,168.0,2180.0,2.0,2,1,2020-01-08,1
19529,,2001.66,20.0,12.0,1.0,1,1,2020-01-08,1
15018,,524.53,5.0,0.0,0.0,2,0,2020-01-08,1
16276,,156.33,1.0,0.0,0.0,1,0,2020-01-08,1
17605,,243.43,2.0,0.0,0.0,1,0,2020-01-08,1
17614,,866.38,6.0,0.0,0.0,2,0,2020-01-08,1
18435,,9925.3,377.0,0.0,0.0,8,0,2020-01-08,1
18856,,162.08,1.0,0.0,0.0,1,0,2020-01-08,1
18964,,802.14,5.0,0.0,0.0,1,0,2020-01-08,1
19009,,2487.9,50.0,0.0,0.0,2,0,2020-01-08,1
19072,,201.57,1.0,0.0,0.0,1,0,2020-01-08,1
19099,,1537.94,7.0,0.0,0.0,5,0,2020-01-08,1
19100,,461.87,14.0,0.0,0.0,1,0,2020-01-08,1
19339,,472.57,15.0,0.0,0.0,1,0,2020-01-08,1
19468,,427.31,4.0,0.0,0.0,1,0,2020-01-08,1
19477,,4166.53,48.0,0.0,0.0,4,0,2020-01-08,1
19494,,346.7,4.0,0.0,0.0,1,0,2020-01-08,1
19495,,1599.48,18.0,0.0,0.0,1,0,2020-01-08,1
19511,,2784.43,86.0,0.0,0.0,2,0,2020-01-08,1
19575,,1599.68,13.0,0.0,0.0,1,0,2020-01-08,1
15018,,3025.59,47.0,0.0,0.0,3,0,2020-01-09,1
16276,,156.33,1.0,0.0,0.0,1,0,2020-01-09,1
17089,-1,194.73,2.0,0.0,0.0,1,0,2020-01-09,1
17605,,243.43,2.0,0.0,0.0,1,0,2020-01-09,1
17614,,866.38,6.0,0.0,0.0,2,0,2020-01-09,1
17817,,1531.97,44.0,0.0,0.0,1,0,2020-01-09,1
18072,,8333.61,205.0,0.0,0.0,7,0,2020-01-09,1
18166,,3967.27,27.0,12.0,1.0,2,1,2020-01-09,1
18435,,1883.79,44.0,0.0,0.0,3,0,2020-01-09,1
18563,,13486.91,441.0,408.0,15.0,5,1,2020-01-09,1
18783,,378.62,8.0,0.0,0.0,1,0,2020-01-09,1
18900,,4873.04,40.0,84.0,2.0,6,1,2020-01-09,1
18936,,3478.55,105.0,0.0,0.0,2,0,2020-01-09,1
18964,,1600.39,14.0,0.0,0.0,2,0,2020-01-09,1
19009,,1996.38,37.0,0.0,0.0,2,0,2020-01-09,1
19099,,5965.79,63.0,0.0,0.0,7,0,2020-01-09,1
19165,,244.91,1.0,0.0,0.0,1,0,2020-01-09,1
19208,,44809.01,779.0,4314.0,20.0,23,4,2020-01-09,1
19248,,2040.53,10.0,0.0,0.0,2,0,2020-01-09,1
19339,,1205.65,26.0,0.0,0.0,2,0,2020-01-09,1
19360,,3200.0,229.0,114.0,3.0,1,1,2020-01-09,1
19395,,2888.52,80.0,60.0,2.0,4,0,2020-01-09,1
19418,,40988.78,994.0,6346.0,25.0,11,4,2020-01-09,1
19442,,33911.44,519.0,1066.0,17.0,21,8,2020-01-09,1
19452,,6638.39,183.0,150.0,3.0,2,1,2020-01-09,1
19468,,427.31,4.0,0.0,0.0,1,0,2020-01-09,1
19477,,7029.83,283.0,98.0,2.0,6,1,2020-01-09,1
19494,,3000.0,105.0,208.0,1.0,1,1,2020-01-09,1
19495,,2989.68,43.0,0.0,0.0,1,0,2020-01-09,1
19511,,2721.92,88.0,0.0,0.0,4,0,2020-01-09,1
19529,,4270.54,56.0,268.0,4.0,1,1,2020-01-09,1
19575,,4515.84,52.0,0.0,0.0,3,0,2020-01-09,1
19590,,431.37,2.0,0.0,0.0,1,0,2020-01-09,1
15018,,4568.97,106.0,72.0,2.0,2,1,2020-01-10,1
17089,-1,447.09,3.0,0.0,0.0,1,0,2020-01-10,1
17434,,1327.43,4.0,0.0,0.0,1,0,2020-01-10,1
17817,,6751.55,75.0,0.0,0.0,3,0,2020-01-10,1
18072,,5886.21,152.0,84.0,2.0,5,0,2020-01-10,1
18073,,1133.58,2.0,0.0,0.0,1,0,2020-01-10,1
18191,,1804.97,3.0,0.0,0.0,1,0,2020-01-10,1
18435,,1457.87,40.0,0.0,0.0,2,0,2020-01-10,1
18563,,8157.32,220.0,84.0,2.0,3,1,2020-01-10,1
18706,,153.51,0.0,0.0,0.0,1,0,2020-01-10,1
18783,,618.28,8.0,0.0,0.0,2,0,2020-01-10,1
18900,,2096.96,101.0,0.0,0.0,3,0,2020-01-10,1
18936,,5309.05,170.0,24.0,2.0,4,1,2020-01-10,1
18964,,1195.79,12.0,0.0,0.0,1,0,2020-01-10,1
19009,,433.61,4.0,0.0,0.0,1,0,2020-01-10,1
19099,,20341.77,354.0,42.0,1.0,8,1,2020-01-10,1
19165,,244.91,1.0,0.0,0.0,1,0,2020-01-10,1
19208,,57017.05,1447.0,4804.0,37.0,21,6,2020-01-10,1
19248,,873.62,6.0,0.0,0.0,2,0,2020-01-10,1
19339,,1308.07,14.0,180.0,2.0,1,0,2020-01-10,1
19388,,1950.78,31.0,12.0,1.0,1,1,2020-01-10,1
19395,,1652.73,41.0,30.0,1.0,4,1,2020-01-10,1
19418,,34522.01,877.0,5720.0,24.0,15,4,2020-01-10,1
19442,,21299.68,385.0,1754.0,9.0,16,3,2020-01-10,1
19452,,5896.91,183.0,30.0,1.0,3,1,2020-01-10,1
19477,,10307.72,792.0,2832.0,8.0,5,1,2020-01-10,1
19494,,7239.48,259.0,2036.0,6.0,2,1,2020-01-10,1
19495,,1541.36,29.0,0.0,0.0,1,0,2020-01-10,1
19498,,266.28,0.0,0.0,0.0,1,0,2020-01-10,1
19511,,3232.34,79.0,0.0,0.0,5,0,2020-01-10,1
19529,,5332.42,92.0,256.0,4.0,1,1,2020-01-10,1
19575,,6786.01,84.0,84.0,4.0,5,1,2020-01-10,1
19590,,431.37,2.0,0.0,0.0,1,0,2020-01-10,1
19606,,4926.35,42.0,0.0,0.0,4,0,2020-01-10,1
19611,,2482.68,9.0,0.0,0.0,2,0,2020-01-10,1
19612,,1270.81,15.0,0.0,0.0,2,0,2020-01-10,1
19616,,1203.44,5.0,0.0,0.0,2,0,2020-01-10,1
19618,,786.27,8.0,0.0,0.0,1,0,2020-01-10,1
19620,,7086.56,166.0,0.0,0.0,6,0,2020-01-10,1
15018,,3704.89,110.0,132.0,2.0,1,1,2020-01-11,1
16276,,137.03,9.0,0.0,0.0,1,0,2020-01-11,1
17089,-1,252.36,1.0,0.0,0.0,1,0,2020-01-11,1
17434,,2150.02,10.0,60.0,2.0,2,1,2020-01-11,1
17436,,150.64,0.0,0.0,0.0,1,0,2020-01-11,1
17817,,9193.33,136.0,218.0,1.0,6,0,2020-01-11,1
18072,,2009.08,34.0,0.0,0.0,2,0,2020-01-11,1
18073,,1133.58,2.0,0.0,0.0,1,0,2020-01-11,1
18191,,1804.97,3.0,0.0,0.0,1,0,2020-01-11,1
18435,,2128.12,42.0,0.0,0.0,4,0,2020-01-11,1
18563,,2000.0,103.0,0.0,0.0,1,0,2020-01-11,1
18706,,153.51,0.0,0.0,0.0,1,0,2020-01-11,1
18783,,933.38,9.0,0.0,0.0,2,0,2020-01-11,1
18871,,784.08,11.0,0.0,0.0,1,0,2020-01-11,1
18900,,4629.18,106.0,0.0,0.0,4,0,2020-01-11,1
18936,,5628.23,133.0,280.0,4.0,5,1,2020-01-11,1
18964,,397.54,3.0,0.0,0.0,1,0,2020-01-11,1
19099,,16802.6,337.0,132.0,6.0,9,1,2020-01-11,1
19208,,57906.37,1538.0,5940.0,50.0,24,8,2020-01-11,1
19248,,706.14,8.0,0.0,0.0,2,0,2020-01-11,1
19339,,2231.96,26.0,60.0,2.0,1,1,2020-01-11,1
19360,,1800.0,106.0,0.0,0.0,1,0,2020-01-11,1
19388,,1950.78,31.0,42.0,1.0,1,1,2020-01-11,1
19395,,2238.66,26.0,96.0,2.0,3,1,2020-01-11,1
19418,,20791.88,556.0,3540.0,6.0,12,3,2020-01-11,1
19442,,9383.77,232.0,954.0,2.0,10,1,2020-01-11,1
19452,,1487.86,26.0,0.0,0.0,2,0,2020-01-11,1
19477,,12791.8,1309.0,5128.0,6.0,3,1,2020-01-11,1
19494,,10239.48,328.0,348.0,6.0,2,2,2020-01-11,1
19495,,463.97,5.0,0.0,0.0,1,0,2020-01-11,1
19498,,266.28,0.0,0.0,0.0,1,0,2020-01-11,1
19511,,2822.07,51.0,0.0,0.0,3,0,2020-01-11,1
19529,,3063.54,56.0,128.0,2.0,1,1,2020-01-11,1
19575,,5940.0,68.0,24.0,2.0,5,1,2020-01-11,1
19580,,395.6,8.0,0.0,0.0,1,0,2020-01-11,1
19606,,7695.03,98.0,0.0,0.0,5,0,2020-01-11,1
19611,,3876.28,17.0,0.0,0.0,2,0,2020-01-11,1
19612,,2047.28,28.0,0.0,0.0,2,0,2020-01-11,1
19616,,1683.08,8.0,0.0,0.0,2,0,2020-01-11,1
19618,,1047.98,9.0,0.0,0.0,1,0,2020-01-11,1
19620,,12663.11,280.0,24.0,2.0,7,0,2020-01-11,1
19623,,501.94,7.0,0.0,0.0,1,0,2020-01-11,1
19628,,721.08,7.0,0.0,0.0,1,0,2020-01-11,1
19635,,732.14,13.0,0.0,0.0,1,0,2020-01-11,1
19636,19,3500.0,189.0,42.0,1.0,1,1,2020-01-11,1
19646,,221.26,6.0,0.0,0.0,1,0,2020-01-11,1
15018,,2208.03,55.0,12.0,1.0,2,0,2020-01-12,1
16276,,137.03,9.0,0.0,0.0,1,0,2020-01-12,1
17434,,1225.88,8.0,66.0,1.0,2,1,2020-01-12,1
17436,,150.64,0.0,0.0,0.0,1,0,2020-01-12,1
17817,,3593.45,99.0,0.0,0.0,5,0,2020-01-12,1
18072,,3574.52,120.0,42.0,1.0,3,1,2020-01-12,1
18435,,2190.17,43.0,0.0,0.0,4,0,2020-01-12,1
18783,,693.72,9.0,0.0,0.0,1,0,2020-01-12,1
18871,,784.08,11.0,0.0,0.0,1,0,2020-01-12,1
18900,,8158.26,171.0,324.0,2.0,11,0,2020-01-12,1
18936,,6399.38,121.0,0.0,0.0,5,0,2020-01-12,1
19099,,1508.82,43.0,0.0,0.0,4,0,2020-01-12,1
19208,,50102.07,1194.0,9348.0,32.0,19,7,2020-01-12,1
19248,,1642.07,54.0,0.0,0.0,2,0,2020-01-12,1
19339,,2209.0,32.0,84.0,2.0,1,1,2020-01-12,1
19360,,1800.0,106.0,0.0,0.0,1,0,2020-01-12,1
19395,,1651.32,19.0,0.0,0.0,2,0,2020-01-12,1
19418,,17600.19,655.0,2420.0,9.0,9,3,2020-01-12,1
19442,,11732.21,393.0,736.0,5.0,7,3,2020-01-12,1
19452,,938.27,15.0,0.0,0.0,1,0,2020-01-12,1
19477,,6830.84,777.0,0.0,0.0,3,0,2020-01-12,1
19494,,9563.35,280.0,388.0,10.0,2,2,2020-01-12,1
19495,,312.81,1.0,0.0,0.0,1,0,2020-01-12,1
19511,,1841.89,29.0,1324.0,2.0,2,0,2020-01-12,1
19575,,2885.13,36.0,0.0,0.0,4,0,2020-01-12,1
19580,,395.6,8.0,0.0,0.0,1,0,2020-01-12,1
19606,,3455.5,66.0,0.0,0.0,4,0,2020-01-12,1
19611,,1633.93,9.0,0.0,0.0,2,0,2020-01-12,1
19612,,2310.43,23.0,24.0,2.0,3,1,2020-01-12,1
19616,,1527.28,7.0,0.0,0.0,2,0,2020-01-12,1
19618,,539.39,6.0,0.0,0.0,2,0,2020-01-12,1
19620,,8753.76,202.0,324.0,6.0,7,2,2020-01-12,1
19623,,1204.12,19.0,0.0,0.0,1,0,2020-01-12,1
19628,,1378.44,22.0,0.0,0.0,1,0,2020-01-12,1
19635,,3557.94,121.0,0.0,0.0,2,0,2020-01-12,1
19636,19,7000.0,400.0,676.0,8.0,1,1,2020-01-12,1
19646,,1235.37,54.0,24.0,2.0,1,1,2020-01-12,1
19651,,2311.4,113.0,0.0,0.0,2,0,2020-01-12,1
19652,,1790.28,11.0,30.0,1.0,1,1,2020-01-12,1
15018,,1598.1,41.0,24.0,2.0,1,0,2020-01-13,1
17434,,403.29,2.0,0.0,0.0,1,0,2020-01-13,1
17817,,2198.24,78.0,0.0,0.0,1,0,2020-01-13,1
18072,,6939.1,263.0,252.0,8.0,2,1,2020-01-13,1
18435,,495.31,13.0,0.0,0.0,1,0,2020-01-13,1
18900,,13100.45,352.0,950.0,9.0,9,3,2020-01-13,1
18936,,9369.02,195.0,776.0,8.0,5,1,2020-01-13,1
19099,,183.73,2.0,0.0,0.0,1,0,2020-01-13,1
19208,,39384.55,908.0,3972.0,21.0,15,4,2020-01-13,1
19248,,4792.97,152.0,24.0,2.0,2,1,2020-01-13,1
19339,,713.36,12.0,0.0,0.0,1,0,2020-01-13,1
19395,,114.7,0.0,0.0,0.0,1,0,2020-01-13,1
19418,,23695.16,765.0,1416.0,20.0,9,3,2020-01-13,1
19442,,21942.51,689.0,5704.0,20.0,6,4,2020-01-13,1
19452,,591.33,12.0,0.0,0.0,1,0,2020-01-13,1
19494,,6563.35,175.0,478.0,9.0,2,2,2020-01-13,1
19511,,1738.86,31.0,414.0,1.0,2,1,2020-01-13,1
