,ad_account_id,game_id,channel_id,source_id,create_time,smart_bid_type,hide_if_exists,budget,delivery_range,adjust_cpa,inventory_type,hide_if_converted,flow_control_mode,schedule_time,cpa_bid,auto_extend_enabled,gender,city,platform,launch_price,retargeting_tags_exclude,interest_categories,ac,android_osv,location_type,retargeting_tags_include,ios_osv,interest_action_mode,age,action_categories,action_days,action_scene,deep_bid_type,roi_goal,image_id,label_ids,7_pay_sum,pay_num,amount,roi,pay_cost,ad_keywords,title_list,third_industry_id,manager_id
33,9032,1001703,21387,1346176,2022-03-02 12:30:42,SMART_BID_CUSTOM,0,3500.0,DEFAULT,0.0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",APP,FLOW_CONTROL_MODE_FAST,000000000000000000000000111111111111111111111111000000000000000000000000111111111111111111111111000000000000000000000000111111111111111111111111000000000000000000000000111111111111111111111111000000000000000000000000111111111111111111111111000000000000000000000000111111111111111111111111000000000000000000000000111111111111111111111111,670.0,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,UNLIMITED,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,38978,27,2608.759808814964,14.0,19259.34,0.1354542683609596,1375.6671428571428,"['丧尸', '美女', '僵尸', '卡牌', '策略', '回合', '手游', 'LOL', '塔防', '三国', '生存', '射击', '网游', '游戏', '手游大全', '阴阳师', '吃鸡', '小姐姐', '红警', '放置']","[{'title': '这才叫末日，SSS级特效，开局送5星SSR，装备全靠打！', 'creative_word_ids': []}]",19131501,13765
34,9032,1001703,21387,1346179,2022-03-02 12:30:45,SMART_BID_CUSTOM,0,3500.0,DEFAULT,0.0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",APP,FLOW_CONTROL_MODE_FAST,000000000000000000000000111111111111111111111111000000000000000000000000111111111111111111111111000000000000000000000000111111111111111111111111000000000000000000000000111111111111111111111111000000000000000000000000111111111111111111111111000000000000000000000000111111111111111111111111000000000000000000000000111111111111111111111111,689.25,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,UNLIMITED,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,31442,27,1152.4942442685121,5.0,12417.25,0.09281396800970522,2483.45,"['丧尸', '美女', '僵尸', '卡牌', '策略', '回合', '手游', 'LOL', '塔防', '三国', '生存', '射击', '网游', '游戏', '手游大全', '阴阳师', '吃鸡', '小姐姐', '红警', '放置']","[{'title': '这才叫末日，SSS级特效，开局送5星SSR，装备全靠打！', 'creative_word_ids': []}]",19131501,13765
35,9032,1001703,21387,1346175,2022-03-02 12:30:47,SMART_BID_CUSTOM,0,3500.0,DEFAULT,0.0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",APP,FLOW_CONTROL_MODE_FAST,000000000000000000000000111111111111111111111111000000000000000000000000111111111111111111111111000000000000000000000000111111111111111111111111000000000000000000000000111111111111111111111111000000000000000000000000111111111111111111111111000000000000000000000000111111111111111111111111000000000000000000000000111111111111111111111111,632.1,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,"[347509434, 345516925]",NONE,UNLIMITED,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,31266,27,595.0200135874933,3.0,4234.38,0.1405211656930869,1411.46,"['丧尸', '美女', '僵尸', '卡牌', '策略', '回合', '手游', 'LOL', '塔防', '三国', '生存', '射击', '网游', '游戏', '手游大全', '阴阳师', '吃鸡', '小姐姐', '红警', '放置']","[{'title': '这才叫末日，SSS级特效，开局送5星SSR，装备全靠打！', 'creative_word_ids': []}]",19131501,13765
36,9996,1001703,21387,1346285,2022-03-02 13:44:10,SMART_BID_CUSTOM,0,3500.0,DEFAULT,0.0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",APP,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,689.18,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,"[347509434, 345516925]",NONE,UNLIMITED,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,43622,"20,235",47.747214166563104,1.0,436.69,0.10933892272908266,436.69,"['丧尸', '美女', '僵尸', '卡牌', '策略', '回合', '手游', 'LOL', '塔防', '三国', '生存', '射击', '网游', '游戏', '手游大全', '阴阳师', '吃鸡', '小姐姐', '红警', '放置']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131501,13765
37,10842,1001703,21212,1346297,2022-03-02 13:48:14,SMART_BID_CUSTOM,0,5500.0,DEFAULT,0.0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,697.49,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,UNLIMITED,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,42858,"20,235",622.0007210696878,4.0,4031.4100000000003,0.1542886288096938,1007.8525000000001,"['末日', '末世', '丧尸', '幸存', '美女', '长腿', '小姨子', '女忧', '豪车', '科技', '5G', '科普', '历史', '玄幻', '翻修', '游戏', '手游', '生化', '美胸', 'SM']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13333
38,10295,1001703,6867,1346381,2022-03-02 14:06:11,SMART_BID_CUSTOM,0,3588.0,DEFAULT,0.0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000001111111111111111111111111111111111111000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,854.95,0,NONE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,UNLIMITED,[],,,,BID_PER_ACTION,,41489,"20,235",196.0,1.0,998.98,0.19620012412660914,998.98,"['氪金', '法拉利', '宝马', '奔驰', '赛车']","[{'title': '无限关卡游戏，休闲好玩又过瘾，能过50关是人才！', 'creative_word_ids': []}, {'title': '智商140能过39关，试试看你能过几关？', 'creative_word_ids': []}]",19131501,12045
39,10295,1001703,6867,1346406,2022-03-02 14:07:17,SMART_BID_CUSTOM,0,3588.0,DEFAULT,0.0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000001111111111111111111111111111111111111000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,770.78,0,NONE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,UNLIMITED,[],,,,BID_PER_ACTION,,38343,27,30.0,1.0,442.57,0.06778588697833111,442.57,"['氪金', '法拉利', '宝马', '奔驰', '赛车']","[{'title': '无限关卡游戏，休闲好玩又过瘾，能过50关是人才！', 'creative_word_ids': []}, {'title': '智商140能过39关，试试看你能过几关？', 'creative_word_ids': []}]",19131501,12045
40,10295,1001703,6867,1346402,2022-03-02 14:07:19,SMART_BID_CUSTOM,0,3588.0,DEFAULT,0.0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000001111111111111111111111111111111111111000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,818.82,0,NONE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,UNLIMITED,"['AGE_BETWEEN_18_23', 'AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49', 'AGE_ABOVE_50']",,,,BID_PER_ACTION,,38343,27,42.0,1.0,343.14,0.12239902080783355,343.14,"['氪金', '法拉利', '宝马', '奔驰', '赛车']","[{'title': '无限关卡游戏，休闲好玩又过瘾，能过50关是人才！', 'creative_word_ids': []}, {'title': '智商140能过39关，试试看你能过几关？', 'creative_word_ids': []}]",19131501,12045
41,9893,1001772,20773,1346509,2022-03-02 14:30:13,SMART_BID_CUSTOM,0,4000.0,DEFAULT,0.0,"['UNION_BOUTIQUE_GAME', 'INVENTORY_FEED', 'INVENTORY_AWEME_FEED', 'INVENTORY_UNION_SLOT', 'INVENTORY_TOMATO_NOVEL']",APP,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,656.54,0,GENDER_MALE,[],1,"[1500, 11000]","[341029460, 341029326]",[],[],8.0,CURRENT,[],NONE,UNLIMITED,"['AGE_BETWEEN_18_23', 'AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,43015,"20,235",6017.837149234092,2.0,1013.45,5.937971433454134,506.725,"['幸存者挑战', '卡牌游戏', '放置卡牌', '废土', '丧尸', '末日手游', '红警', '传奇', '仙侠', '女优', 'av', '足球', '梦幻西游']","[{'title': '智商189卡在了49关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}, {'title': '无限关卡，好玩不伤脑，能过66关是人才！', 'creative_word_ids': []}, {'title': '闯关+逃生，这游戏不费点脑力真玩不下去，试试你能过几关？', 'creative_word_ids': []}, {'title': '老婆3分钟入坑！10分钟通100关，你敢来挑战吗？', 'creative_word_ids': []}, {'title': '【幸存者挑战】无限关卡，好玩不伤脑，能过49关是人才！', 'creative_word_ids': []}]",19131501,12453
42,9893,1001772,20773,1346521,2022-03-02 14:30:24,SMART_BID_CUSTOM,0,4000.0,DEFAULT,0.0,"['UNION_BOUTIQUE_GAME', 'INVENTORY_FEED', 'INVENTORY_AWEME_FEED', 'INVENTORY_UNION_SLOT', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,633.56,0,GENDER_MALE,[],1,"[2000, 11000]","[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,UNLIMITED,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49', 'AGE_ABOVE_50']",,,,BID_PER_ACTION,,42240,20,498.0,1.0,3847.54,0.12943335221985997,3847.54,"['幸存者挑战', '卡牌游戏', '放置卡牌', '废土', '丧尸', '末日手游', '红警', '传奇', '仙侠', '女优', 'av', '足球', '梦幻西游']","[{'title': '智商189卡在了49关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}, {'title': '无限关卡，好玩不伤脑，能过66关是人才！', 'creative_word_ids': []}, {'title': '闯关+逃生，这游戏不费点脑力真玩不下去，试试你能过几关？', 'creative_word_ids': []}, {'title': '老婆3分钟入坑！10分钟通100关，你敢来挑战吗？', 'creative_word_ids': []}, {'title': '【幸存者挑战】无限关卡，好玩不伤脑，能过49关是人才！', 'creative_word_ids': []}]",19131501,12453
43,10811,1001703,20773,1346704,2022-03-02 15:44:37,SMART_BID_CUSTOM,0,3000.0,DEFAULT,0.0,"['UNION_BOUTIQUE_GAME', 'INVENTORY_FEED', 'INVENTORY_AWEME_FEED', 'INVENTORY_UNION_SLOT', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,738.72,0,GENDER_MALE,[],1,"[2000, 11000]","[341029460, 341029326]",[],[],8.0,CURRENT,[],NONE,RECOMMEND,[],,,,BID_PER_ACTION,,41132,"20,235",252.62373819958182,1.0,428.46,0.5896086873910793,428.46,"['幸存者挑战', '卡牌游戏', '放置卡牌', '废土', '丧尸', '末日手游', '红警', '传奇', '仙侠', '女优', 'av', '足球', '梦幻西游']","[{'title': '闯关+逃生，能过50关是天才！', 'creative_word_ids': []}, {'title': '6种职业可选，48种角色转职，开局送免费首充，太好玩了！', 'creative_word_ids': []}, {'title': '【幸存者挑战】无限关卡，好玩不伤脑，能过49关是人才！', 'creative_word_ids': []}, {'title': '老婆3分钟入坑！10分钟通100关，你敢来挑战吗？', 'creative_word_ids': []}]",19131501,12453
44,10810,1001703,20773,1346709,2022-03-02 15:44:39,SMART_BID_CUSTOM,0,3000.0,DEFAULT,0.0,"['UNION_BOUTIQUE_GAME', 'INVENTORY_FEED', 'INVENTORY_AWEME_FEED', 'INVENTORY_UNION_SLOT', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,665.29,0,NONE,[],1,"[1500, 11000]","[341029460, 341029326]",[],[],8.0,CURRENT,[],NONE,RECOMMEND,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,42509,"20,235",78.0,1.0,950.43,0.08206811653672548,950.43,"['幸存者挑战', '卡牌游戏', '放置卡牌', '废土', '丧尸', '末日手游', '红警', '传奇', '仙侠', '女优', 'av', '足球', '梦幻西游']","[{'title': '闯关+逃生，能过50关是天才！', 'creative_word_ids': []}, {'title': '6种职业可选，48种角色转职，开局送免费首充，太好玩了！', 'creative_word_ids': []}, {'title': '【幸存者挑战】无限关卡，好玩不伤脑，能过49关是人才！', 'creative_word_ids': []}, {'title': '老婆3分钟入坑！10分钟通100关，你敢来挑战吗？', 'creative_word_ids': []}]",19131501,12453
45,10811,1001703,20773,1346707,2022-03-02 15:44:40,SMART_BID_CUSTOM,0,3000.0,DEFAULT,0.0,"['UNION_BOUTIQUE_GAME', 'INVENTORY_FEED', 'INVENTORY_AWEME_FEED', 'INVENTORY_UNION_SLOT', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,654.1,0,GENDER_MALE,[],1,"[2000, 11000]","[341029460, 341029326]",[],[],8.0,CURRENT,[],NONE,RECOMMEND,[],,,,BID_PER_ACTION,,38978,27,208.0,1.0,2138.56,0.09726170881340715,2138.56,"['幸存者挑战', '卡牌游戏', '放置卡牌', '废土', '丧尸', '末日手游', '红警', '传奇', '仙侠', '女优', 'av', '足球', '梦幻西游']","[{'title': '闯关+逃生，能过50关是天才！', 'creative_word_ids': []}, {'title': '6种职业可选，48种角色转职，开局送免费首充，太好玩了！', 'creative_word_ids': []}, {'title': '【幸存者挑战】无限关卡，好玩不伤脑，能过49关是人才！', 'creative_word_ids': []}, {'title': '老婆3分钟入坑！10分钟通100关，你敢来挑战吗？', 'creative_word_ids': []}]",19131501,12453
46,10809,1001703,20773,1346720,2022-03-02 15:44:41,SMART_BID_CUSTOM,0,3000.0,DEFAULT,0.0,"['UNION_BOUTIQUE_GAME', 'INVENTORY_FEED', 'INVENTORY_AWEME_FEED', 'INVENTORY_UNION_SLOT', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,723.41,0,GENDER_MALE,[],1,"[1500, 11000]","[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,RECOMMEND,"['AGE_BETWEEN_18_23', 'AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,41132,"20,235",60.0,1.0,943.01,0.06362604850425764,943.01,"['幸存者挑战', '卡牌游戏', '放置卡牌', '废土', '丧尸', '末日手游', '红警', '传奇', '仙侠', '女优', 'av', '足球', '梦幻西游']","[{'title': '闯关+逃生，能过50关是天才！', 'creative_word_ids': []}, {'title': '6种职业可选，48种角色转职，开局送免费首充，太好玩了！', 'creative_word_ids': []}, {'title': '【幸存者挑战】无限关卡，好玩不伤脑，能过49关是人才！', 'creative_word_ids': []}, {'title': '老婆3分钟入坑！10分钟通100关，你敢来挑战吗？', 'creative_word_ids': []}]",19131501,12453
47,10158,1001772,21394,1346933,2022-03-02 17:33:14,SMART_BID_CUSTOM,0,3500.0,DEFAULT,0.0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",CUSTOMER,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,768.77,0,GENDER_MALE,[],1,"[2000, 11000]","[341029460, 341029326]","[16, 17, 11, 9, 14, 20, 19]",[],NONE,CURRENT,[],NONE,CUSTOM,"['AGE_BETWEEN_18_23', 'AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']","[16, 17, 5, 11, 14, 20, 2, 4]",30.0,"['APP', 'E-COMMERCE', 'NEWS']",BID_PER_ACTION,,43753,"20,235",259.4249202566073,3.0,4777.73,0.05429878211129707,1592.5766666666666,"['丧尸', '美女', '僵尸', '卡牌', '策略', '放置', '回合', '手游', 'LOL', '塔防', '三国', '生存', '射击', '网游', '游戏', '手游大全', '阴阳师', '吃鸡', '小姐姐', '红警']","[{'title': '策略+冒险，智商120挂在第49关，能过50关的都不简单~', 'creative_word_ids': []}, {'title': '6种职业可选，48种角色转职，开局送免费首充，太好玩了！', 'creative_word_ids': []}, {'title': '3分钟入坑！10分钟通100关，你敢来挑战吗？', 'creative_word_ids': []}, {'title': '【幸存者挑战】无限关卡，好玩不伤脑，能过49关是人才！', 'creative_word_ids': []}]",19131501,13822
48,10158,1001772,21394,1346932,2022-03-02 17:33:14,SMART_BID_CUSTOM,0,3500.0,DEFAULT,0.0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",CUSTOMER,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,757.14,0,GENDER_MALE,[],1,"[2000, 11000]","[341029460, 341029326]","[16, 17, 11, 9, 14, 20, 19]",[],NONE,CURRENT,[],NONE,CUSTOM,"['AGE_BETWEEN_18_23', 'AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']","[16, 17, 5, 11, 14, 20, 2, 4]",30.0,"['APP', 'E-COMMERCE', 'NEWS']",BID_PER_ACTION,,38343,27,176.0665138379212,2.0,1907.14,0.09231965867105782,953.57,"['丧尸', '美女', '僵尸', '卡牌', '策略', '放置', '回合', '手游', 'LOL', '塔防', '三国', '生存', '射击', '网游', '游戏', '手游大全', '阴阳师', '吃鸡', '小姐姐', '红警']","[{'title': '策略+冒险，智商120挂在第49关，能过50关的都不简单~', 'creative_word_ids': []}, {'title': '6种职业可选，48种角色转职，开局送免费首充，太好玩了！', 'creative_word_ids': []}, {'title': '3分钟入坑！10分钟通100关，你敢来挑战吗？', 'creative_word_ids': []}, {'title': '【幸存者挑战】无限关卡，好玩不伤脑，能过49关是人才！', 'creative_word_ids': []}]",19131501,13822
49,9857,1001703,21212,1346943,2022-03-02 17:35:37,SMART_BID_CUSTOM,0,3500.0,DEFAULT,0.0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,710.08,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,UNLIMITED,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,43732,20,194.0,1.0,801.88,0.24193146106649374,801.88,"['末日', '末世', '丧尸', '幸存', '美女', '长腿', '小姨子', '女忧', '豪车', '科技', '5G', '科普', '历史', '玄幻', '翻修', '游戏', '手游', '生化', '美胸', 'SM']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13333
50,9854,1001703,21328,1346949,2022-03-02 17:43:15,SMART_BID_CUSTOM,0,3500.0,DEFAULT,0.0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",APP,FLOW_CONTROL_MODE_FAST,111100000000000000111111111111111111111111111111111100000000000000111111111111111111111111111111111100000000000000111111111111111111111111111111111100000000000000011111111111111111111111111111111100000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,695.61,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,UNLIMITED,[],,,,BID_PER_ACTION,,43695,"20,235",60.0,1.0,574.32,0.10447137484329293,574.32,"['幸存者挑战', '末日', '卡牌', '豪车', '游戏', '十连抽', '股市', '别墅', '氪金', '回合制对战', '放置挂机', '升级', '打本', '无限关卡', '土豪', 'VIP', '钻石', '月卡', '手游', '房产']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13569
51,9854,1001703,21328,1346959,2022-03-02 17:44:10,SMART_BID_CUSTOM,0,3500.0,DEFAULT,0.0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",APP,FLOW_CONTROL_MODE_FAST,111100000000000000111111111111111111111111111111111100000000000000111111111111111111111111111111111100000000000000111111111111111111111111111111111100000000000000011111111111111111111111111111111100000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,755.0,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,UNLIMITED,[],,,,BID_PER_ACTION,,34335,20,7503.861154871868,7.0,17514.41,0.42843927685099686,2502.058571428571,"['幸存者挑战', '末日', '卡牌', '豪车', '游戏', '十连抽', '股市', '别墅', '氪金', '回合制对战', '放置挂机', '升级', '打本', '无限关卡', '土豪', 'VIP', '钻石', '月卡', '手游', '房产']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13569
