ad_account_id,image_id,site_set,flag,automatic_site_enabled,game_id,daily_budget,budget,expand_enabled,expand_targeting,promoted_object_id,promoted_object_type,scene_spec,plan_auto_task_id,op_id,game_name,platform,link_name_type,time_series,deep_link_url,adcreative_template_id,adcreative_elements,page_spec,profile_id,page_type,link_page_type,optimization_goal,deep_conversion_type,deep_conversion_behavior_spec,deep_conversion_worth_spec,bid_amount,bid_strategy,auto_acquisition_enabled,auto_acquisition_budget,speed_mode,targeting
8854,47425,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION', 'SITE_SET_WECHAT']",XQXS,False,1001991,0,0,True,['age'],2000005658,PROMOTED_OBJECT_TYPE_APP_ANDROID,"{'display_scene': ['DISPLAY_SCENE_NATIVE'], 'exclude_union_position_package': [126789]}","11427,12739",13268,迷城,1,,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,,720,"{'image': 148954, 'end_page': {'end_page_desc': '无限关卡，好玩又刺激！', 'end_page_type': 'END_PAGE_DESCRIPTION_HIGHLIGHT'}, 'description': '嫂子上厕所都在玩的游戏，没想到竟然这么好玩！', 'video': 148954, 'button_text': '立即下载', 'brand': {'brand_name': '迷城起源', 'brand_img': 141595}}",{'page_id': '28390450'},,PAGE_TYPE_XIJING_QUICK,,OPTIMIZATIONGOAL_APP_ACTIVATE,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",28303,BID_STRATEGY_TARGET_COST,True,6666,SPEED_MODE_FAST,"{'device_price': [], 'app_install_status': None, 'gender': None, 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': None, 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': None, 'excluded_dimension': None}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}"
8854,48225,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_WECHAT']",XQXS,False,1001991,0,0,True,['age'],2000005658,PROMOTED_OBJECT_TYPE_APP_ANDROID,,"11427,12739",13268,迷城,1,,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,,720,"{'image': 150636, 'end_page': {'end_page_desc': '无限关卡，好玩又刺激！', 'end_page_type': 'END_PAGE_DESCRIPTION_HIGHLIGHT'}, 'description': '无限关卡，好玩不伤脑，能过49关是人才！', 'video': 150636, 'button_text': '立即下载', 'brand': {'brand_name': '迷城起源', 'brand_img': 141595}}",{'page_id': '28390450'},,PAGE_TYPE_XIJING_QUICK,,OPTIMIZATIONGOAL_APP_ACTIVATE,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",28784,BID_STRATEGY_AVERAGE_COST,True,6666,SPEED_MODE_FAST,"{'device_price': [], 'app_install_status': None, 'gender': None, 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': None, 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': None, 'excluded_dimension': None}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}"
8843,45764,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION', 'SITE_SET_WECHAT']",XQXS,False,1001991,0,0,True,['age'],2000005658,PROMOTED_OBJECT_TYPE_APP_ANDROID,"{'display_scene': ['DISPLAY_SCENE_NATIVE'], 'exclude_union_position_package': [126791]}","11427,12739",13268,迷城,1,,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,,720,"{'image': 145702, 'end_page': {'end_page_desc': '无限关卡，好玩又刺激！', 'end_page_type': 'END_PAGE_DESCRIPTION_HIGHLIGHT'}, 'description': '移动机关，灭杀怪物，逃出升天，闯关成功！', 'video': 145702, 'button_text': '立即下载', 'brand': {'brand_name': '迷城起源', 'brand_img': 141595}}",{'page_id': '28390976'},,PAGE_TYPE_XIJING_QUICK,,OPTIMIZATIONGOAL_APP_ACTIVATE,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",28520,BID_STRATEGY_AVERAGE_COST,True,6666,SPEED_MODE_FAST,"{'device_price': [], 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': None, 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': None, 'excluded_dimension': None}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}"
8843,48225,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION', 'SITE_SET_WECHAT']",XQXS,False,1001991,0,0,True,['age'],2000005658,PROMOTED_OBJECT_TYPE_APP_ANDROID,"{'display_scene': ['DISPLAY_SCENE_NATIVE'], 'exclude_union_position_package': [126791]}","11427,12739",13268,迷城,1,,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,,720,"{'image': 150636, 'end_page': {'end_page_desc': '无限关卡，好玩又刺激！', 'end_page_type': 'END_PAGE_DESCRIPTION_HIGHLIGHT'}, 'description': '朋友被我带入坑，玩得比我还厉害！', 'video': 150636, 'button_text': '立即下载', 'brand': {'brand_name': '迷城起源', 'brand_img': 141595}}",{'page_id': '28390976'},,PAGE_TYPE_XIJING_QUICK,,OPTIMIZATIONGOAL_APP_ACTIVATE,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",28441,BID_STRATEGY_TARGET_COST,True,6666,SPEED_MODE_FAST,"{'device_price': ['PRICE_1500_2500', 'PRICE_2500_3500', 'PRICE_3500_4500', 'PRICE_4500_MORE'], 'app_install_status': None, 'gender': None, 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': None, 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': None, 'excluded_dimension': None}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}"
8839,45799,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_WECHAT']",XQXS,False,1001991,0,0,True,['age'],2000005658,PROMOTED_OBJECT_TYPE_APP_ANDROID,,"11427,12739",13268,迷城,1,,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,,720,"{'image': 145764, 'end_page': {'end_page_desc': '无限关卡，好玩又刺激！', 'end_page_type': 'END_PAGE_DESCRIPTION_HIGHLIGHT'}, 'description': '闯关逃生，智商170卡在39关，能过66关智商超200！', 'video': 145764, 'button_text': '立即下载', 'brand': {'brand_name': '迷城起源', 'brand_img': 141595}}",{'page_id': '28391540'},,PAGE_TYPE_XIJING_QUICK,,OPTIMIZATIONGOAL_APP_ACTIVATE,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",28905,BID_STRATEGY_AVERAGE_COST,True,6666,SPEED_MODE_FAST,"{'device_price': [], 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': None, 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': None, 'excluded_dimension': None}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}"
8839,48092,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_WECHAT']",XQXS,False,1001991,0,0,True,['age'],2000005658,PROMOTED_OBJECT_TYPE_APP_ANDROID,,"11427,12739",13268,迷城,1,,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,,720,"{'image': 150374, 'end_page': {'end_page_desc': '无限关卡，好玩又刺激！', 'end_page_type': 'END_PAGE_DESCRIPTION_HIGHLIGHT'}, 'description': '移动机关，灭杀怪物，逃出升天，闯关成功！', 'video': 150374, 'button_text': '立即下载', 'brand': {'brand_name': '迷城起源', 'brand_img': 141595}}",{'page_id': '28391540'},,PAGE_TYPE_XIJING_QUICK,,OPTIMIZATIONGOAL_APP_ACTIVATE,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",28711,BID_STRATEGY_AVERAGE_COST,True,6666,SPEED_MODE_FAST,"{'device_price': [], 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': None, 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': None, 'excluded_dimension': None}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}"
