ad_account_id_1,ad_amount_1,ad_create_role_num_1,ad_new_role_money_1,ad_pay_role_user_num_1,ad_source_num_1,ad_valid_source_num_1,model_run_datetime_1,data_win_1
5223,6047.35,70,108,6,4,1,2020/3/15,1
5235,62834.43,5152,9392,65,9,7,2020/3/15,1
5248,38371.68,1442,1768,14,13,4,2020/3/15,1
5249,9594.29,219,2144,4,5,1,2020/3/15,1
5266,10672.66,158,852,8,1,1,2020/3/15,1
5278,7559.91,162,180,4,6,2,2020/3/15,1
5285,2999.91,20,0,0,3,0,2020/3/15,1
5286,27912.21,600,728,12,7,3,2020/3/15,1
5329,16279.48,867,180,3,13,1,2020/3/15,1
5331,27108.84,643,2872,16,6,2,2020/3/15,1
5335,7790.42,234,756,4,6,0,2020/3/15,1
5344,43593.56,2305,3494,31,13,5,2020/3/15,1
5347,3794.59,83,60,2,5,1,2020/3/15,1
5350,71429.19,4347,12446,84,12,7,2020/3/15,1
5351,16759.58,462,392,6,8,3,2020/3/15,1
5352,4419.42,78,60,2,3,1,2020/3/15,1
5356,1916.39,29,30,1,3,1,2020/3/15,1
5357,1575.34,0,0,0,1,0,2020/3/15,1
5359,22169.09,796,2024,16,7,3,2020/3/15,1
5360,32445.2,1697,2408,25,10,4,2020/3/15,1
5361,9847.3,97,42,1,9,1,2020/3/15,1
5362,9666.86,604,156,6,6,2,2020/3/15,1
5364,36767.46,1292,1292,18,12,4,2020/3/15,1
5366,34647.14,1866,4372,28,10,4,2020/3/15,1
5546,6108.56,243,60,2,5,2,2020/3/15,1
5547,16468.17,500,552,2,11,1,2020/3/15,1
5548,5090.84,34,0,0,5,0,2020/3/15,1
4688,16095.86,477,364,4,2,1,2020/3/16,1
4691,4445.63,99,536,4,2,1,2020/3/16,1
4692,46025.28,2384,5028,30,3,2,2020/3/16,1
4728,29658.65,1358,3188,26,11,3,2020/3/16,1
4735,44766.75,826,3012,14,11,4,2020/3/16,1
4793,20302.1,2660,8976,24,11,4,2020/3/16,1
4800,61327.59,3897,4294,40,9,6,2020/3/16,1
4884,99592.05,5490,8454,97,15,10,2020/3/16,1
5077,28478.87,594,1348,16,11,4,2020/3/16,1
5101,89003.29,4968,10782,79,13,10,2020/3/16,1
5105,69179.74,3724,16684,48,5,5,2020/3/16,1
5120,12053.09,361,3448,1,4,0,2020/3/16,1
5134,34012.3,585,476,6,8,2,2020/3/16,1
5136,7127.85,202,0,0,3,0,2020/3/16,1
5140,11626.06,378,364,10,6,1,2020/3/16,1
5223,10145.86,179,1064,10,2,1,2020/3/16,1
5235,52243.36,4614,7166,52,7,4,2020/3/16,1
5248,46472.68,1472,3912,32,9,5,2020/3/16,1
5266,9937.05,190,1944,10,1,1,2020/3/16,1
5278,6905.26,105,424,4,5,2,2020/3/16,1
5285,987.76,8,0,0,3,0,2020/3/16,1
5286,31923.72,803,2668,18,4,3,2020/3/16,1
5329,7980.49,375,170,4,10,2,2020/3/16,1
5331,19498.71,376,1224,8,4,1,2020/3/16,1
5335,16908.46,435,652,12,5,2,2020/3/16,1
5344,48324.86,2555,4284,31,10,6,2020/3/16,1
5347,7684.11,162,144,4,3,1,2020/3/16,1
5350,78374.44,4182,12342,69,11,6,2020/3/16,1
5351,28829.39,914,4314,19,8,4,2020/3/16,1
5352,6012.29,119,340,8,2,2,2020/3/16,1
5356,4971.52,77,60,2,3,1,2020/3/16,1
5357,2207.33,0,0,0,1,0,2020/3/16,1
5359,19473.6,679,2660,14,5,2,2020/3/16,1
5360,42885.46,1734,4908,36,8,3,2020/3/16,1
5361,14847.3,213,364,6,9,1,2020/3/16,1
5362,7236.52,383,2068,4,5,1,2020/3/16,1
5364,17103.66,495,572,6,10,2,2020/3/16,1
5366,25386.77,1899,1872,18,10,4,2020/3/16,1
5546,21510.57,1609,1228,24,5,3,2020/3/16,1
5547,17776.74,633,598,11,10,2,2020/3/16,1
5548,11237.7,149,84,2,5,1,2020/3/16,1
4688,12280.64,379,0,0,2,0,2020/3/17,1
4691,5381.79,93,2144,10,2,1,2020/3/17,1
4692,34594.88,1891,860,14,3,2,2020/3/17,1
4728,26194.08,1210,15540,18,11,4,2020/3/17,1
4735,31807.55,682,1240,12,11,4,2020/3/17,1
4793,18998,2700,1512,20,8,5,2020/3/17,1
4800,38678.13,2733,3678,28,6,4,2020/3/17,1
4884,91480.14,5600,8238,56,15,10,2020/3/17,1
5077,26821.71,629,8316,10,17,4,2020/3/17,1
5101,91156.28,5205,11152,73,11,6,2020/3/17,1
5105,50286.96,2874,22872,47,5,3,2020/3/17,1
5120,10504.74,253,2526,3,9,0,2020/3/17,1
5134,28686.27,498,692,10,6,1,2020/3/17,1
5136,7127.85,202,492,4,3,0,2020/3/17,1
5140,13318.3,780,140,3,11,1,2020/3/17,1
5223,8490.57,172,1008,2,2,1,2020/3/17,1
5235,38662.8,3725,2068,34,5,2,2020/3/17,1
5248,54872.44,1910,2442,32,15,8,2020/3/17,1
5266,6087.75,125,416,2,1,1,2020/3/17,1
5278,4679.08,117,0,0,9,0,2020/3/17,1
5286,27355.81,696,3856,12,4,3,2020/3/17,1
5329,13217.96,1060,640,9,12,4,2020/3/17,1
5331,41472.14,1297,4034,8,7,3,2020/3/17,1
5335,23401.31,630,3284,22,6,3,2020/3/17,1
5344,43826.09,2410,5144,25,11,7,2020/3/17,1
5347,7536.41,133,162,3,3,1,2020/3/17,1
5350,62391.84,3335,6228,50,12,7,2020/3/17,1
5351,27089.44,792,10276,23,11,3,2020/3/17,1
5352,8055.6,174,544,8,5,1,2020/3/17,1
5356,3605.65,51,0,0,5,0,2020/3/17,1
5357,1364.56,0,0,0,1,0,2020/3/17,1
5359,12795.76,476,666,5,4,2,2020/3/17,1
5360,38391.33,1669,3012,24,7,3,2020/3/17,1
5361,8000,177,180,4,1,1,2020/3/17,1
5362,4459.39,289,1984,2,5,1,2020/3/17,1
5364,35136.82,738,2696,28,5,3,2020/3/17,1
5366,18069.62,1608,1612,12,9,4,2020/3/17,1
5546,22808.78,1826,1656,23,9,2,2020/3/17,1
5547,17910.54,798,702,9,10,3,2020/3/17,1
5548,8092.46,133,84,2,8,1,2020/3/17,1
4688,8049.78,266,0,0,2,0,2020/3/18,1
4691,4792.77,88,868,8,2,1,2020/3/18,1
4692,31772.39,1540,1596,18,3,2,2020/3/18,1
4693,9367.72,1217,0,0,5,0,2020/3/18,1
4728,16800.55,727,288,9,11,4,2020/3/18,1
4735,14277.55,377,638,7,11,3,2020/3/18,1
4793,11881.62,1641,1072,19,8,4,2020/3/18,1
4800,22223.94,1609,878,17,5,3,2020/3/18,1
4884,63409.6,4311,2674,27,15,9,2020/3/18,1
5077,20736.51,526,3130,5,19,2,2020/3/18,1
5101,63815,3706,8426,47,13,5,2020/3/18,1
5105,14126.09,952,1694,16,2,2,2020/3/18,1
5120,7573.05,180,0,0,11,0,2020/3/18,1
5134,21047.93,343,1508,10,8,2,2020/3/18,1
5140,12785.28,790,676,2,12,1,2020/3/18,1
5223,2830.19,56,0,0,1,0,2020/3/18,1
5235,41052,3530,5596,55,4,2,2020/3/18,1
5248,49382.13,1964,4766,30,14,6,2020/3/18,1
5266,8219.47,187,24,2,5,1,2020/3/18,1
5278,20950.08,1615,30,1,10,1,2020/3/18,1
5286,12930.67,273,0,0,6,0,2020/3/18,1
5329,20533.53,2227,860,12,11,2,2020/3/18,1
5331,38424.38,1459,328,10,7,3,2020/3/18,1
5335,17313.92,582,3628,13,7,3,2020/3/18,1
5344,39102.47,2157,7480,24,12,5,2020/3/18,1
5347,2968.76,44,0,0,3,0,2020/3/18,1
5350,48454.3,2718,4098,51,14,7,2020/3/18,1
5351,11595.47,302,740,8,7,1,2020/3/18,1
5352,10420.82,238,1232,4,8,2,2020/3/18,1
5356,1420.54,16,0,0,5,0,2020/3/18,1
5359,6091.48,212,72,1,5,1,2020/3/18,1
5360,25077.7,1192,1628,16,5,3,2020/3/18,1
5361,6789.46,174,30,1,6,1,2020/3/18,1
5362,3415.21,180,340,2,3,1,2020/3/18,1
5364,56009.26,1164,4920,38,9,4,2020/3/18,1
5366,10949.41,873,564,12,7,1,2020/3/18,1
5546,7891.1,471,0,0,6,0,2020/3/18,1
5547,18917.38,790,544,8,6,1,2020/3/18,1
5548,17170.36,610,244,2,11,2,2020/3/18,1
4688,3164.75,115,0,0,2,0,2020/3/19,1
4691,4392.48,64,296,2,2,0,2020/3/19,1
4692,16284.15,631,1274,7,3,2,2020/3/19,1
4693,27577.96,4202,234,9,11,2,2020/3/19,1
4728,14854.3,719,1316,16,10,2,2020/3/19,1
4735,20766.31,427,680,10,9,2,2020/3/19,1
4793,8353.72,859,280,6,7,2,2020/3/19,1
4800,19307.58,1004,296,7,6,4,2020/3/19,1
4884,54301.2,3754,6784,40,14,4,2020/3/19,1
5077,19109.65,408,316,2,17,1,2020/3/19,1
5101,55717.33,2971,11958,24,15,8,2020/3/19,1
5105,11320.76,777,1772,10,1,1,2020/3/19,1
5120,37223.04,853,1360,15,10,3,2020/3/19,1
5134,17168.64,309,264,5,7,3,2020/3/19,1
5140,13660.19,436,968,8,12,2,2020/3/19,1
5235,27958.2,2228,1868,13,5,3,2020/3/19,1
5248,37824.24,1757,3838,18,13,4,2020/3/19,1
5249,3604.92,53,0,0,1,0,2020/3/19,1
5250,109.57,0,0,0,1,0,2020/3/19,1
5266,20543.61,519,298,4,10,2,2020/3/19,1
5278,24541.61,2752,174,5,12,2,2020/3/19,1
5285,129.12,0,0,0,1,0,2020/3/19,1
5286,9532.69,164,452,2,7,0,2020/3/19,1
5329,15920.69,1944,84,2,9,1,2020/3/19,1
5331,20594.85,507,3592,6,11,2,2020/3/19,1
5335,10447.11,395,1192,4,10,2,2020/3/19,1
5344,39455.33,2116,852,18,16,3,2020/3/19,1
5347,2653.29,39,0,0,5,0,2020/3/19,1
5350,46425.88,2624,3676,35,16,12,2020/3/19,1
5351,24104.14,542,602,6,3,2,2020/3/19,1
5352,14472.35,393,2104,7,8,2,2020/3/19,1
5356,2172.72,33,0,0,4,0,2020/3/19,1
5359,6999.47,215,1084,2,4,1,2020/3/19,1
5360,24884.49,1008,1580,12,5,3,2020/3/19,1
5361,8854.48,213,404,3,5,1,2020/3/19,1
5362,6461.92,381,500,2,4,1,2020/3/19,1
5364,44434.13,919,2960,30,8,3,2020/3/19,1
5366,11262.67,656,764,12,6,2,2020/3/19,1
5546,484.33,11,0,0,1,0,2020/3/19,1
5547,9042.08,295,66,1,5,0,2020/3/19,1
5548,17891.49,846,1004,6,5,2,2020/3/19,1
4691,2363.08,28,0,0,2,0,2020/3/20,1
4692,5659.84,122,340,4,1,1,2020/3/20,1
4693,24282.55,4216,1016,19,7,2,2020/3/20,1
4728,14988.53,760,4344,18,8,2,2020/3/20,1
4735,23996.42,465,6532,12,10,2,2020/3/20,1
4793,8336.35,811,1292,16,7,3,2020/3/20,1
4800,20140.19,1095,3660,6,7,4,2020/3/20,1
4884,46099.02,3157,676,12,16,2,2020/3/20,1
5077,22350.05,427,9640,14,11,4,2020/3/20,1
5101,43321.97,2175,2932,21,12,7,2020/3/20,1
5105,5930.72,424,220,2,1,1,2020/3/20,1
5120,46603.78,1104,2780,28,9,4,2020/3/20,1
5134,13614.2,274,1336,8,4,2,2020/3/20,1
5136,5770.06,164,30,1,5,1,2020/3/20,1
5140,14597.71,444,2552,12,9,3,2020/3/20,1
5235,24376.77,1912,1784,20,5,4,2020/3/20,1
5248,36952.92,1735,2378,15,13,4,2020/3/20,1
5249,4776.9,83,416,2,1,1,2020/3/20,1
5250,228.01,0,0,0,1,0,2020/3/20,1
5266,15435.8,391,238,2,8,1,2020/3/20,1
5278,7042.04,1752,216,5,5,1,2020/3/20,1
5285,291.86,4,0,0,1,0,2020/3/20,1
5286,7384.75,124,0,0,10,0,2020/3/20,1
5329,6608.01,672,0,0,11,0,2020/3/20,1
5331,20725.2,354,60,2,7,1,2020/3/20,1
5335,7097.3,216,1400,5,8,2,2020/3/20,1
5344,36467.87,2289,1516,20,11,4,2020/3/20,1
5347,3881.36,96,0,0,6,0,2020/3/20,1
5350,44652.02,2797,5064,38,12,8,2020/3/20,1
5351,26907.11,606,1976,18,3,2,2020/3/20,1
5352,28143.81,1216,1274,19,10,2,2020/3/20,1
5356,4109.81,38,150,3,7,1,2020/3/20,1
5359,9956.41,261,420,6,4,1,2020/3/20,1
5360,28768.21,1076,8328,16,11,3,2020/3/20,1
5361,8151.73,189,528,4,4,1,2020/3/20,1
5362,5225.54,325,0,0,7,0,2020/3/20,1
5364,23018.45,468,656,10,6,1,2020/3/20,1
5366,9348.84,555,1108,16,6,2,2020/3/20,1
5548,2666.73,254,0,0,2,0,2020/3/20,1
4692,3219.99,74,24,2,1,1,2020/3/21,1
4693,6072.31,1231,128,2,2,1,2020/3/21,1
4728,6803.39,357,768,7,8,1,2020/3/21,1
4735,13743.62,254,246,3,9,2,2020/3/21,1
4793,5850.02,525,362,5,6,1,2020/3/21,1
4800,12228.39,560,542,7,6,2,2020/3/21,1
4884,36446.57,2554,1060,14,12,2,2020/3/21,1
5077,22184.26,494,8712,16,8,4,2020/3/21,1
5101,29837.38,1344,344,7,11,3,2020/3/21,1
5105,270.34,46,0,0,1,0,2020/3/21,1
5120,24723.52,655,1548,14,5,3,2020/3/21,1
5134,14714.3,247,4056,10,4,2,2020/3/21,1
5136,10698.62,316,240,4,5,1,2020/3/21,1
5140,10488.6,345,84,4,7,2,2020/3/21,1
5235,32671.96,2210,1208,22,8,5,2020/3/21,1
5248,44735.92,1651,878,17,13,5,2020/3/21,1
5249,1171.98,30,208,1,1,1,2020/3/21,1
5250,118.44,0,0,0,1,0,2020/3/21,1
5266,4968.95,206,80,1,2,1,2020/3/21,1
5278,7031.2,1037,84,2,8,2,2020/3/21,1
5285,730.45,13,0,0,1,0,2020/3/21,1
5286,4350.83,67,0,0,7,0,2020/3/21,1
5329,10357.22,544,764,10,8,2,2020/3/21,1
5331,35480.66,318,12,1,12,0,2020/3/21,1
5335,3668.92,79,60,3,6,2,2020/3/21,1
5344,43934.42,3198,6128,26,9,4,2020/3/21,1
5347,6654.46,181,0,0,7,0,2020/3/21,1
5350,32949.1,1952,2248,19,14,4,2020/3/21,1
5351,8976.11,219,382,4,6,1,2020/3/21,1
5352,45964.43,2128,4668,36,10,3,2020/3/21,1
5356,2807.11,18,42,2,5,1,2020/3/21,1
5359,11943.69,265,440,8,2,2,2020/3/21,1
5360,34616.22,1044,3550,28,8,4,2020/3/21,1
5361,9580.73,197,234,1,4,1,2020/3/21,1
5362,9520.92,599,498,5,7,3,2020/3/21,1
5363,500,567,128,1,1,1,2020/3/21,1
5364,21260.63,417,636,10,4,1,2020/3/21,1
5366,15102.16,707,928,8,8,1,2020/3/21,1
5548,12289.3,319,0,0,8,0,2020/3/21,1
4692,327.98,10,12,1,1,1,2020/3/22,1
4728,1467.35,61,0,0,2,0,2020/3/22,1
4735,12995.48,149,604,6,7,3,2020/3/22,1
4793,4762.18,296,84,4,5,2,2020/3/22,1
4800,28448.4,825,1198,18,10,4,2020/3/22,1
4884,36354.24,1962,248,10,11,5,2020/3/22,1
5077,23721.91,460,2136,7,11,2,2020/3/22,1
5101,25558.01,1138,1192,7,12,3,2020/3/22,1
5120,10449,263,378,3,3,1,2020/3/22,1
5134,22330.67,293,1120,10,4,2,2020/3/22,1
5136,8228.39,238,0,0,5,0,2020/3/22,1
5140,14727.85,492,12,1,10,1,2020/3/22,1
5235,33788.49,2158,3372,20,8,5,2020/3/22,1
5248,40739.03,1375,950,24,12,6,2020/3/22,1
5266,4102.57,195,264,2,2,1,2020/3/22,1
5278,10057.23,690,776,6,8,2,2020/3/22,1
5285,567.71,9,0,0,1,0,2020/3/22,1
5286,3187.51,49,0,0,6,0,2020/3/22,1
5329,15155.96,793,1080,8,10,3,2020/3/22,1
5331,32124.93,254,0,0,6,0,2020/3/22,1
5335,13180.25,343,384,8,8,3,2020/3/22,1
5344,54019.86,3963,5988,25,10,5,2020/3/22,1
5347,10710.41,372,0,0,7,0,2020/3/22,1
5350,42955.84,2336,1874,22,11,6,2020/3/22,1
5351,2058.79,27,0,0,4,0,2020/3/22,1
5352,54449.07,2332,9998,33,9,2,2020/3/22,1
5356,425.83,0,0,0,1,0,2020/3/22,1
5359,15085.56,350,168,6,2,1,2020/3/22,1
5360,52841.42,1800,7984,41,11,4,2020/3/22,1
5361,13579.58,236,24,2,6,1,2020/3/22,1
5362,13480.57,1346,1704,14,6,3,2020/3/22,1
5363,500,567,158,2,1,1,2020/3/22,1
5364,24929.29,468,1048,12,4,1,2020/3/22,1
5366,19635.16,1021,3076,10,5,2,2020/3/22,1
5548,12486.58,332,0,0,8,0,2020/3/22,1
4735,18256.25,206,1816,12,7,4,2020/3/23,1
4793,7131.64,377,424,10,6,3,2020/3/23,1
4800,49941.1,1339,4320,41,8,6,2020/3/23,1
4884,56083.38,2391,2482,36,9,5,2020/3/23,1
5077,25754.55,488,1468,8,9,2,2020/3/23,1
5101,42178.09,1722,2438,24,9,4,2020/3/23,1
5120,3175.57,74,0,0,2,0,2020/3/23,1
5134,23618.1,341,3444,6,4,2,2020/3/23,1
5136,4772.95,131,0,0,3,0,2020/3/23,1
5140,16530.07,548,24,2,8,1,2020/3/23,1
5235,20001.88,1331,1270,19,3,2,2020/3/23,1
5248,28910.12,1215,2834,21,7,4,2020/3/23,1
5266,8171,223,66,2,3,1,2020/3/23,1
5278,4217.18,180,152,3,4,0,2020/3/23,1
5286,2457.94,17,0,0,3,0,2020/3/23,1
5329,12725.92,691,476,2,6,1,2020/3/23,1
5331,4611.52,133,0,0,2,0,2020/3/23,1
5335,18124.31,509,584,10,9,4,2020/3/23,1
5344,51866.79,4034,1816,28,10,6,2020/3/23,1
5347,8785.35,380,0,0,5,0,2020/3/23,1
5350,62054.4,3787,4564,40,9,7,2020/3/23,1
5351,6463.91,141,42,1,3,1,2020/3/23,1
5352,51168.25,2437,2572,32,6,4,2020/3/23,1
5356,656.41,1,0,0,1,0,2020/3/23,1
5359,15383.91,447,792,8,2,1,2020/3/23,1
5360,52027.37,1893,2230,36,9,4,2020/3/23,1
5361,10257.3,214,892,6,6,1,2020/3/23,1
5362,4957.02,801,852,9,3,1,2020/3/23,1
5364,24567.14,426,1088,16,3,1,2020/3/23,1
5366,19007.01,1327,1392,18,7,3,2020/3/23,1
5548,307.11,18,0,0,1,0,2020/3/23,1
4735,15201.32,172,928,6,7,2,2020/3/24,1
4793,8306.35,354,5292,18,6,3,2020/3/24,1
4800,44832.53,899,3040,38,5,4,2020/3/24,1
4884,65805.33,2622,1714,34,9,5,2020/3/24,1
5077,20736.01,478,1582,15,10,4,2020/3/24,1
5101,53853.45,2032,2778,39,7,5,2020/3/24,1
5120,5937.44,153,524,6,2,0,2020/3/24,1
5134,16265.43,268,0,0,3,0,2020/3/24,1
5136,3157.6,74,30,1,3,0,2020/3/24,1
5140,7440.02,226,36,3,9,1,2020/3/24,1
5235,22411.4,1118,1574,4,8,2,2020/3/24,1
5248,24361.82,860,1402,10,12,2,2020/3/24,1
5266,15363.98,399,1632,15,4,3,2020/3/24,1
5278,3854.88,128,0,0,3,0,2020/3/24,1
5286,1972.96,16,0,0,3,0,2020/3/24,1
5329,7531.9,429,216,2,5,0,2020/3/24,1
5331,1850.6,64,24,2,2,1,2020/3/24,1
5335,11094.39,252,2504,6,12,2,2020/3/24,1
5344,44155.76,3233,2700,25,15,9,2020/3/24,1
5347,2733.52,135,0,0,5,0,2020/3/24,1
5350,49809.41,2634,2754,27,13,7,2020/3/24,1
5351,8889.83,197,484,8,3,1,2020/3/24,1
5352,32843.98,1853,1486,22,10,4,2020/3/24,1
5356,1559.45,5,0,0,4,0,2020/3/24,1
5357,155.04,0,0,0,1,0,2020/3/24,1
5359,7880.99,285,656,4,2,2,2020/3/24,1
5360,41662.47,1680,1982,25,9,4,2020/3/24,1
5361,6754.87,131,980,6,2,1,2020/3/24,1
5362,191.76,34,0,0,1,0,2020/3/24,1
5364,30866.78,502,1610,15,8,2,2020/3/24,1
5366,21015.94,1349,2672,30,8,3,2020/3/24,1
5547,9893.01,367,36,3,4,2,2020/3/24,1
5548,109.83,5,146,1,1,0,2020/3/24,1
4693,2883.46,63,42,1,5,1,2020/3/25,1
4735,15022.18,126,356,2,6,1,2020/3/25,1
4793,5609.95,199,736,6,4,2,2020/3/25,1
4800,16870.77,214,802,11,3,1,2020/3/25,1
4884,56714.94,2012,3006,25,13,8,2020/3/25,1
5077,16278.73,282,1636,6,12,3,2020/3/25,1
5101,29089.04,919,296,11,9,5,2020/3/25,1
5120,5421.03,105,12,1,6,0,2020/3/25,1
5134,10342.2,165,328,8,3,2,2020/3/25,1
5136,1684.48,29,0,0,1,0,2020/3/25,1
5140,2905.4,43,0,0,6,0,2020/3/25,1
5235,29485.71,1314,300,14,8,3,2020/3/25,1
5248,22939.64,515,666,7,11,4,2020/3/25,1
5249,5234.76,27,0,0,4,0,2020/3/25,1
5265,1497.74,18,0,0,4,0,2020/3/25,1
5266,17175.57,392,4652,18,7,2,2020/3/25,1
5278,6330.59,218,0,0,6,0,2020/3/25,1
5286,200.07,1,0,0,1,0,2020/3/25,1
5329,2148.85,99,0,0,3,0,2020/3/25,1
5331,399.9,22,12,1,2,1,2020/3/25,1
5335,8178.47,158,6804,2,11,1,2020/3/25,1
5344,48839.12,3393,4634,58,11,6,2020/3/25,1
5347,184.45,15,0,0,1,0,2020/3/25,1
5350,40305.48,1687,1842,25,13,4,2020/3/25,1
5351,11064.79,207,1244,10,6,1,2020/3/25,1
5352,22275.79,1152,460,6,7,1,2020/3/25,1
5356,2755.12,7,0,0,3,0,2020/3/25,1
5357,2072.39,18,84,2,2,1,2020/3/25,1
5359,1759.08,68,122,1,2,1,2020/3/25,1
5360,42974.65,2150,3028,35,9,4,2020/3/25,1
5361,3583.13,45,0,0,2,0,2020/3/25,1
5364,39786.32,796,1056,14,8,2,2020/3/25,1
5366,23069.57,1261,1436,24,7,2,2020/3/25,1
5547,14632.36,601,206,6,9,4,2020/3/25,1
4693,5469.89,118,244,2,5,1,2020/3/26,1
4735,19537.13,146,1012,8,5,2,2020/3/26,1
4793,2905.1,143,144,2,3,0,2020/3/26,1
4800,11507.56,244,452,3,7,2,2020/3/26,1
4884,51941.25,1564,5796,34,7,6,2020/3/26,1
4918,852.03,4,0,0,1,0,2020/3/26,1
5077,10490.62,99,1356,2,12,1,2020/3/26,1
5101,30375.69,916,1130,19,12,3,2020/3/26,1
5120,3332.95,51,0,0,4,0,2020/3/26,1
5134,10131.46,126,328,6,9,2,2020/3/26,1
5140,5381.76,112,42,1,10,0,2020/3/26,1
5235,32561.57,1172,2516,26,10,4,2020/3/26,1
5248,28234.49,836,1194,11,11,5,2020/3/26,1
5249,6759.15,61,0,0,4,0,2020/3/26,1
5265,4128.3,51,96,2,8,1,2020/3/26,1
5266,14085.07,298,704,6,7,3,2020/3/26,1
5278,5826.53,186,1374,4,8,1,2020/3/26,1
5329,1802.59,21,0,0,5,0,2020/3/26,1
5331,11356.6,176,60,2,5,2,2020/3/26,1
5335,7353.74,168,42,1,13,0,2020/3/26,1
5344,53356.44,3604,2452,44,12,6,2020/3/26,1
5350,31346.4,1586,1320,15,13,3,2020/3/26,1
5351,15504.46,319,932,10,7,1,2020/3/26,1
5352,22328.97,1039,96,5,9,0,2020/3/26,1
5356,1426.25,3,54,2,3,0,2020/3/26,1
5357,5170.86,34,756,4,2,2,2020/3/26,1
5360,37642.72,2150,4672,42,5,3,2020/3/26,1
5361,832.17,5,0,0,3,0,2020/3/26,1
5364,37449.43,914,2968,26,5,3,2020/3/26,1
5366,23226.4,1172,1696,24,6,2,2020/3/26,1
5547,17839.96,660,4312,26,8,3,2020/3/26,1
4693,5175.57,134,244,2,5,1,2020/3/27,1
4735,18208.77,126,996,8,4,2,2020/3/27,1
4793,2103.1,146,596,4,2,1,2020/3/27,1
4800,26160.71,751,4196,15,12,2,2020/3/27,1
4884,50317.28,1561,4544,43,7,6,2020/3/27,1
4918,852.03,4,0,0,1,0,2020/3/27,1
5077,8135.49,113,0,0,11,0,2020/3/27,1
5101,40785.77,1369,1206,19,17,5,2020/3/27,1
5120,8798.18,158,30,1,7,1,2020/3/27,1
5134,12015.73,105,376,6,9,2,2020/3/27,1
5140,5317.04,145,0,0,9,0,2020/3/27,1
5235,39378.67,1709,4680,37,9,4,2020/3/27,1
5248,24069.64,777,2052,8,11,3,2020/3/27,1
5249,4237.57,110,0,0,4,0,2020/3/27,1
5265,9297.08,269,216,2,7,1,2020/3/27,1
5266,9714.46,153,184,4,8,1,2020/3/27,1
5278,3350.82,96,3014,2,3,1,2020/3/27,1
5329,4415.98,47,0,0,10,0,2020/3/27,1
5331,37971.93,699,760,12,5,2,2020/3/27,1
5335,6301.87,119,0,0,11,0,2020/3/27,1
5344,38495.74,2749,1004,15,11,6,2020/3/27,1
5350,14975.86,810,0,0,10,0,2020/3/27,1
5351,6865.59,168,748,2,6,1,2020/3/27,1
5352,23587.54,799,1364,10,7,1,2020/3/27,1
5357,4914.63,23,612,2,2,1,2020/3/27,1
5359,14311.97,561,1096,4,5,2,2020/3/27,1
5360,31594.99,1865,1276,18,5,4,2020/3/27,1
5361,6831.75,69,170,1,8,1,2020/3/27,1
5364,35614.96,819,4132,14,9,3,2020/3/27,1
5366,23549.83,1093,1152,16,7,1,2020/3/27,1
5546,4715.13,241,84,3,5,2,2020/3/27,1
5547,42158.12,2155,5732,64,7,3,2020/3/27,1
5636,5255.94,215,0,0,5,0,2020/3/27,1
5638,448.08,0,0,0,1,0,2020/3/27,1
4693,3869.87,108,756,2,5,1,2020/3/28,1
4735,15702.97,104,692,4,4,1,2020/3/28,1
4793,3023.65,158,120,2,3,1,2020/3/28,1
4800,34075.13,1384,2462,26,8,2,2020/3/28,1
4884,49353.4,1577,4234,35,11,5,2020/3/28,1
4918,940.2,6,0,0,1,0,2020/3/28,1
5077,9863.9,107,0,0,12,0,2020/3/28,1
5101,60444.06,2533,1848,50,13,6,2020/3/28,1
5120,21690.69,333,1292,12,6,3,2020/3/28,1
5134,17999.7,129,888,10,9,3,2020/3/28,1
5140,2457.79,60,0,0,5,0,2020/3/28,1
5235,42625.77,2118,1624,33,12,3,2020/3/28,1
5248,11528.61,353,110,1,10,1,2020/3/28,1
5249,7784.88,184,24,2,2,1,2020/3/28,1
5265,9713.33,431,194,4,10,1,2020/3/28,1
5266,17050.3,258,548,5,8,2,2020/3/28,1
5329,10120.7,806,604,6,9,1,2020/3/28,1
5331,28151.19,612,184,4,5,2,2020/3/28,1
5335,13043.5,113,256,4,14,1,2020/3/28,1
5344,33291.61,2536,1350,23,11,6,2020/3/28,1
5350,14029.13,816,260,7,9,1,2020/3/28,1
5351,3084.18,73,42,1,1,1,2020/3/28,1
5352,30841.25,917,10984,26,6,1,2020/3/28,1
5357,1661.12,7,0,0,2,0,2020/3/28,1
5359,27175.09,1059,14570,24,5,2,2020/3/28,1
5360,32756.3,1604,594,7,10,4,2020/3/28,1
5361,11651.75,163,792,4,7,2,2020/3/28,1
5364,38982.18,787,1228,14,9,2,2020/3/28,1
5366,29163.86,1338,12884,18,6,2,2020/3/28,1
5546,18471.93,1137,1224,24,8,3,2020/3/28,1
5547,50581.23,2970,6942,61,10,4,2020/3/28,1
5636,10458.16,447,108,4,5,0,2020/3/28,1
5638,1484.53,3,0,0,3,0,2020/3/28,1
4693,1280.73,29,0,0,2,0,2020/3/29,1
4735,16801.11,156,418,5,11,3,2020/3/29,1
4793,3170.99,180,196,2,3,1,2020/3/29,1
4800,38627.42,1656,4026,27,6,2,2020/3/29,1
4884,61166.24,2506,6708,44,15,8,2020/3/29,1
4918,2285.23,22,4050,2,2,1,2020/3/29,1
