,ad_account_id_x,game_id,channel_id,source_id,create_time,smart_bid_type,hide_if_exists,budget,delivery_range,adjust_cpa,inventory_type,hide_if_converted,flow_control_mode,schedule_time,cpa_bid,auto_extend_enabled,gender,city,platform,launch_price,retargeting_tags_exclude,interest_categories,ac,android_osv,location_type,retargeting_tags_include,ios_osv,interest_action_mode,age,action_categories,action_days,action_scene,deep_bid_type,roi_goal,image_id,label_ids,ad_account_id_y,tdate,amount,new_role_money,roi,pay_rate,ad_keywords,title_list,third_industry_id,manager_id
10,11735,1001703,21212,1491919,2022-06-22 10:17:36,SMART_BID_NO_BID,0,3500.0,DEFAULT,0,"['INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,841.43,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,UNLIMITED,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,47115,,11735,2022-06-23,4713.41,60.0,0.01273,0.0308,"['末日', '末世', '丧尸', '幸存', '美女', '长腿', '小姨子', '女忧', '豪车', '科技', '5G', '科普', '历史', '玄幻', '翻修', '游戏', '手游', '生化', '美胸', 'SM']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13333
11,11597,1001703,21206,1491952,2022-06-22 10:19:45,SMART_BID_NO_BID,0,3300.0,DEFAULT,0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1599.65,0,GENDER_MALE,[],1,[],"[341029460, 360439668, 341029326, 360440174]",[],[],NONE,CURRENT,"[360440289, 360440354, 360440423, 360662536, 360662475, 360535052, 360440112, 360441680, 360926197, 360834391, 360534905, 360420442, 360926203, 360834329, 360439965]",NONE,UNLIMITED,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,46480,"277,301",11597,2022-06-23,1392.78,80.0,0.057439,0.0357,"['末日', '末世', '丧尸', '幸存', '美女', '长腿', '小姨子', '女忧', '豪车', '科技', '5G', '科普', '历史', '玄幻', '翻修', '游戏', '手游', '生化', '美胸', 'SM']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13268
12,11598,1001703,21206,1491955,2022-06-22 10:20:34,SMART_BID_NO_BID,0,3300.0,DEFAULT,0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,391.4,0,GENDER_MALE,[],1,[],"[351901837, 360440174, 351903058, 360439668, 341029326, 341029460]",[],[],NONE,CURRENT,"[351903367, 360662536, 360535052, 360926226, 351903252, 360834329, 351903769, 360926235, 360439965, 360440354, 360440112, 360834490, 351902399, 351903553, 360662475, 360834252, 360441680, 360975955, 360834391, 360420442, 360834139, 360440289, 360926180, 360440423, 351902059, 360926197, 360534905, 360926203]",NONE,RECOMMEND,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,46266,"277,301",11598,2022-06-23,1248.06,12.0,0.009615,0.0333,"['丧尸', '美女', '僵尸', '卡牌', '策略', '回合', '手游', 'LOL', '塔防', '三国', '生存', '射击', '网游', '游戏', '手游大全', '阴阳师', '吃鸡', '小姐姐', '红警', '放置']",[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？'}],19131201,13268
13,11596,1001703,21206,1491972,2022-06-22 10:23:25,SMART_BID_CUSTOM,0,3300.0,DEFAULT,0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,771.0,0,NONE,[],1,[],"[351901837, 360440174, 351903058, 360439668, 341029326, 341029460]",[],[],NONE,CURRENT,"[351903367, 360662536, 360535052, 360926226, 351903252, 360834329, 351903769, 360926235, 360439965, 360440354, 360440112, 360834490, 351902399, 351903553, 360662475, 360834252, 360441680, 360975955, 360834391, 360420442, 360834139, 360440289, 360926180, 360440423, 351902059, 360926197, 360534905, 360926203]",NONE,UNLIMITED,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,46995,"301,277",11596,2022-06-23,1273.68,78.0,0.06124,0.0185,"['末日', '末世', '丧尸', '幸存', '美女', '长腿', '小姨子', '女忧', '豪车', '科技', '5G', '科普', '历史', '玄幻', '翻修', '游戏', '手游', '生化', '美胸', 'SM']",[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？'}],19131201,13268
14,11600,1001703,21206,1491988,2022-06-22 10:24:19,SMART_BID_NO_BID,0,3500.0,DEFAULT,0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,538.22,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,"[360441680, 360440289, 360440354, 360440423, 360662536, 360662475, 360535052, 360440112, 360926197, 360834391, 360534905, 360420442, 360926203, 360834329, 360439965]",NONE,UNLIMITED,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,46995,"301,277",11600,2022-06-25,2805.5,150.0,0.053466,0.0377,"['丧尸', '美女', '僵尸', '卡牌', '策略', '放置', '回合', '手游', 'LOL', '塔防', '三国', '生存', '射击', '网游', '游戏', '手游大全', '阴阳师', '吃鸡', '小姐姐', '红警']","[{'title': '3分钟上手，5分钟上头，来试试你能过多少关？', 'creative_word_ids': []}, {'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}, {'title': '这款丧尸游戏注册就送ssr英雄，升级送十连抽！', 'creative_word_ids': []}]",19131501,13268
15,11734,1001703,21212,1492636,2022-06-23 09:48:08,SMART_BID_NO_BID,0,3500.0,DEFAULT,0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,592.65,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,UNLIMITED,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,47266,"301,277",11734,2022-06-23,3100.65,42.0,0.013546,0.0345,"['末日', '末世', '丧尸', '幸存', '美女', '长腿', '小姨子', '女忧', '豪车', '科技', '5G', '科普', '历史', '玄幻', '翻修', '游戏', '手游', '生化', '美胸', 'SM']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13333
16,11597,1001703,21206,1492811,2022-06-23 10:22:10,SMART_BID_NO_BID,0,3300.0,DEFAULT,0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1554.32,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,UNLIMITED,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,47115,,11597,2022-06-25,555.92,30.0,0.053965,0.0769,"['末日', '末世', '丧尸', '幸存', '美女', '长腿', '小姨子', '女忧', '豪车', '科技', '5G', '科普', '历史', '玄幻', '翻修', '游戏', '手游', '生化', '美胸', 'SM']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13268
17,11600,1001703,21206,1492813,2022-06-23 10:22:38,SMART_BID_NO_BID,0,3300.0,DEFAULT,0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,410.02,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,RECOMMEND,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,42241,20,11600,2022-06-24,3247.58,98.0,0.030176,0.0147,"['丧尸', '美女', '僵尸', '卡牌', '策略', '回合', '手游', 'LOL', '塔防', '三国', '生存', '射击', '网游', '游戏', '手游大全', '阴阳师', '吃鸡', '小姐姐', '红警', '放置']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13268
18,11597,1001703,21206,1492820,2022-06-23 10:24:10,SMART_BID_NO_BID,0,3300.0,DEFAULT,0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1554.32,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,UNLIMITED,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,45752,"301,277",11597,2022-06-24,2651.27,48.0,0.018105,0.0217,"['丧尸', '美女', '僵尸', '卡牌', '策略', '放置', '回合', '手游', 'LOL', '塔防', '三国', '生存', '射击', '网游', '游戏', '手游大全', '阴阳师', '吃鸡', '小姐姐', '红警']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13268
19,11597,1001703,21206,1493015,2022-06-23 11:09:08,SMART_BID_NO_BID,0,3300.0,DEFAULT,0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111000000000011111111111111111111111111111111111111000000000011111111111111111111111111111111111111000000000011111111111111111111111111111111111111000000000000111111111111111111111111111111111111000000000011111111111111111111111111111111111111000000000011111111111111111111111111111111111111000000000011111111111111111111111111111111,1554.32,0,GENDER_MALE,[],1,"[1000, 11000]","[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,UNLIMITED,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,47273,"277,301",11597,2022-06-24,2940.03,304.0,0.1034,0.08,"['末日', '末世', '丧尸', '幸存', '美女', '长腿', '小姨子', '女忧', '豪车', '科技', '5G', '科普', '历史', '玄幻', '翻修', '游戏', '手游', '生化', '美胸', 'SM']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13268
20,11152,1001772,21387,1493790,2022-06-24 10:16:07,SMART_BID_NO_BID,0,5000.0,DEFAULT,0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100,882.77,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,RECOMMEND,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,46351,"277,301",11152,2022-06-25,3227.95,98.0,0.03036,0.0196,"['丧尸', '美女', '僵尸', '卡牌', '策略', '回合', '手游', 'LOL', '塔防', '三国', '生存', '射击', '网游', '游戏', '手游大全', '阴阳师', '吃鸡', '小姐姐', '红警', '放置']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13765
21,11152,1001772,21387,1493791,2022-06-24 10:16:08,SMART_BID_NO_BID,0,5000.0,DEFAULT,0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100,882.77,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,RECOMMEND,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,45764,"301,277",11152,2022-06-24,3090.68,48.0,0.015531,0.02,"['丧尸', '美女', '僵尸', '卡牌', '策略', '回合', '手游', 'LOL', '塔防', '三国', '生存', '射击', '网游', '游戏', '手游大全', '阴阳师', '吃鸡', '小姐姐', '红警', '放置']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13765
22,11152,1001772,21387,1493792,2022-06-24 10:16:08,SMART_BID_NO_BID,0,5000.0,DEFAULT,0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100,882.77,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,RECOMMEND,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,45534,"277,301",11152,2022-06-26,3553.88,218.0,0.061341,0.0135,"['丧尸', '美女', '僵尸', '卡牌', '策略', '回合', '手游', 'LOL', '塔防', '三国', '生存', '射击', '网游', '游戏', '手游大全', '阴阳师', '吃鸡', '小姐姐', '红警', '放置']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13765
23,11152,1001772,21387,1493795,2022-06-24 10:17:07,SMART_BID_NO_BID,0,5000.0,DEFAULT,0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100,882.77,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,RECOMMEND,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,46973,"301,277",11152,2022-06-24,2820.51,80.0,0.028364,0.0217,"['丧尸', '美女', '僵尸', '卡牌', '策略', '回合', '手游', 'LOL', '塔防', '三国', '生存', '射击', '网游', '游戏', '手游大全', '阴阳师', '吃鸡', '小姐姐', '红警', '放置']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13765
24,11152,1001772,21387,1493793,2022-06-24 10:17:07,SMART_BID_NO_BID,0,3000.0,DEFAULT,0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100000000000000000000111111111111111111111111111100,882.77,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,RECOMMEND,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,46995,"301,277",11152,2022-06-27,247.52,48.0,0.193924,0.04,"['丧尸', '美女', '僵尸', '卡牌', '策略', '回合', '手游', 'LOL', '塔防', '三国', '生存', '射击', '网游', '游戏', '手游大全', '阴阳师', '吃鸡', '小姐姐', '红警', '放置']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13765
25,11597,1001703,21206,1494604,2022-06-25 09:29:09,SMART_BID_CUSTOM,0,3300.0,DEFAULT,0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,772.0,0,NONE,[],1,[],"[351901837, 360440174, 316737743, 351903058, 360975955, 341029460, 341029326, 316250745, 360439668]",[],[],NONE,CURRENT,[],NONE,UNLIMITED,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,46109,"277,301",11597,2022-06-26,2175.55,482.0,0.221553,0.0196,"['末日', '末世', '丧尸', '幸存', '美女', '长腿', '小姨子', '女忧', '豪车', '科技', '5G', '科普', '历史', '玄幻', '翻修', '游戏', '手游', '生化', '美胸', 'SM']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13268
26,11598,1001703,21206,1494610,2022-06-25 09:29:07,SMART_BID_CUSTOM,0,3300.0,DEFAULT,0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",CUSTOMER,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,778.0,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,UNLIMITED,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,45534,"277,301",11598,2022-06-26,3936.16,108.0,0.027438,0.018,"['末日', '末世', '丧尸', '幸存', '美女', '长腿', '小姨子', '女忧', '豪车', '科技', '5G', '科普', '历史', '玄幻', '翻修', '游戏', '手游', '生化', '美胸', 'SM']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13268
27,11596,1001703,21206,1494608,2022-06-25 09:29:10,SMART_BID_NO_BID,0,3300.0,DEFAULT,0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,2297.02,0,GENDER_MALE,[],1,"[2000, 11000]","[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,UNLIMITED,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,45764,"301,277",11596,2022-06-29,2164.73,2784.0,1.286073,0.0385,"['丧尸', '美女', '僵尸', '卡牌', '策略', '回合', '手游', 'LOL', '塔防', '三国', '生存', '射击', '网游', '游戏', '手游大全', '阴阳师', '吃鸡', '小姐姐', '红警', '放置']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13268
28,10149,1001772,21212,1494815,2022-06-25 10:19:07,SMART_BID_CUSTOM,0,3500.0,DEFAULT,0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",AD,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,672.18,0,GENDER_MALE,[],1,[],"[341029460, 341029326]",[],[],NONE,CURRENT,[],NONE,UNLIMITED,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,47316,"277,301",10149,2022-06-25,3322.54,648.0,0.195032,0.0313,"['末日', '末世', '丧尸', '幸存', '美女', '长腿', '小姨子', '女忧', '豪车', '科技', '5G', '科普', '历史', '玄幻', '翻修', '游戏', '手游', '生化', '美胸', 'SM']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13333
29,11599,1001703,21206,1495340,2022-06-26 09:48:09,SMART_BID_NO_BID,0,3300.0,DEFAULT,0,"['INVENTORY_UNION_SLOT', 'INVENTORY_AWEME_FEED', 'INVENTORY_FEED', 'INVENTORY_UNION_SPLASH_SLOT', 'INVENTORY_VIDEO_FEED', 'INVENTORY_HOTSOON_FEED', 'INVENTORY_TOMATO_NOVEL']",CUSTOMER,FLOW_CONTROL_MODE_FAST,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,744.38,0,GENDER_MALE,[],1,[],"[351901837, 341029326, 351903058, 341029460, 360440174, 360439668]",[],[],NONE,CURRENT,[],NONE,UNLIMITED,"['AGE_BETWEEN_24_30', 'AGE_BETWEEN_31_40', 'AGE_BETWEEN_41_49']",,,,BID_PER_ACTION,,46109,"277,301",11599,2022-06-29,2565.89,110.0,0.04287,0.0147,"['丧尸', '美女', '僵尸', '卡牌', '策略', '回合', '手游', 'LOL', '塔防', '三国', '生存', '射击', '网游', '游戏', '手游大全', '阴阳师', '吃鸡', '小姐姐', '红警', '放置']","[{'title': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'creative_word_ids': []}]",19131201,13268
