ad_account_id_7,ad_amount_7,ad_create_role_num_7,ad_new_role_money_7,ad_pay_role_user_num_7,ad_source_num_7,ad_valid_source_num_7,model_run_datetime_7,data_win_7
4726,6140.65,113,0,0,1,0,2020/3/21,7
4728,80741.83,3498,186234,368,11,7,2020/3/21,7
4735,106093.07,2086,74794,297,21,8,2020/3/21,7
4793,58998.2,7913,140378,335,17,7,2020/3/21,7
4800,144218.21,9151,182888,530,21,11,2020/3/21,7
4884,257814.05,16387,256118,737,34,18,2020/3/21,7
5077,99662.26,2124,72052,131,29,10,2020/3/21,7
5101,227363.63,12496,379674,674,29,19,2020/3/21,7
5105,103387.5,5768,124896,405,5,5,2020/3/21,7
5120,84519.82,2144,33328,95,16,4,2020/3/21,7
5134,97967.11,1819,81752,207,10,4,2020/3/21,7
5136,30201.2,822,5566,16,9,2,2020/3/21,7
5140,53803.86,2116,14438,81,23,6,2020/3/21,7
5223,14537.92,242,3298,25,4,1,2020/3/21,7
5235,162127.39,13315,161448,774,16,10,2020/3/21,7
5248,175804.28,6760,107860,327,35,13,2020/3/21,7
5249,14371.19,302,9576,22,5,1,2020/3/21,7
5250,228.01,0,0,0,1,0,2020/3/21,7
5266,42272.97,1008,11690,67,10,2,2020/3/21,7
5278,43811.8,4068,2208,28,26,6,2020/3/21,7
5285,3859.48,33,0,0,3,0,2020/3/21,7
5286,69151.54,1527,40858,77,21,3,2020/3/21,7
5329,55775.35,4415,3308,49,31,7,2020/3/21,7
5331,124656.49,2765,108390,112,23,5,2020/3/21,7
5335,45307.76,1338,78066,163,12,6,2020/3/21,7
5344,170809.4,10029,158576,469,30,12,2020/3/21,7
5347,20638.75,436,7376,15,16,1,2020/3/21,7
5350,213196.01,12258,212728,835,30,16,2020/3/21,7
5351,76929.27,2015,121904,237,20,6,2020/3/21,7
5352,72911.8,2773,28406,111,21,6,2020/3/21,7
5356,10501.87,131,716,9,13,2,2020/3/21,7
5357,2939.9,0,0,0,1,0,2020/3/21,7
5359,53908.01,1752,33546,95,11,5,2020/3/21,7
5360,130337.24,5418,128942,462,16,6,2020/3/21,7
5361,36282.51,684,2418,27,17,2,2020/3/21,7
5362,30109.09,1873,7494,42,18,6,2020/3/21,7
5363,500,567,128,1,1,1,2020/3/21,7
5364,137599.04,3366,77774,313,16,9,2020/3/21,7
5366,79081.59,4837,118910,395,13,6,2020/3/21,7
5546,29401.67,2080,3936,65,10,3,2020/3/21,7
5547,43420.79,1593,5956,50,16,4,2020/3/21,7
5548,43364.09,1332,1878,20,23,3,2020/3/21,7
4688,24145.64,743,1816,40,2,1,2020/3/22,7
4691,11601.48,215,12040,45,2,1,2020/3/22,7
4692,83785.49,4056,52560,227,3,3,2020/3/22,7
4693,33650.27,5433,2654,36,11,2,2020/3/22,7
4728,62915.08,2906,167990,240,11,6,2020/3/22,7
4735,96036.2,1817,35334,180,17,10,2020/3/22,7
4793,45282.25,5408,111442,236,13,7,2020/3/22,7
4800,132140.12,7426,97052,325,22,11,2020/3/22,7
4884,245454.91,14920,217632,576,38,20,2020/3/22,7
5077,95287.34,2007,74488,117,29,9,2020/3/22,7
5101,221698.27,11987,279444,683,32,19,2020/3/22,7
5105,89236.55,5100,97870,264,5,5,2020/3/22,7
5120,76678.92,1908,37168,107,16,4,2020/3/22,7
5134,91005.1,1495,74066,223,10,3,2020/3/22,7
5136,21126.3,604,3268,14,8,1,2020/3/22,7
5140,53736.9,2104,14356,73,24,5,2020/3/22,7
5223,12976.05,235,2520,20,2,1,2020/3/22,7
5235,151460.62,12214,131458,722,14,7,2020/3/22,7
5248,173546.76,6546,117098,363,33,15,2020/3/22,7
5249,4776.9,83,2224,2,1,1,2020/3/22,7
5250,228.01,0,0,0,1,0,2020/3/22,7
5266,37694.89,963,6924,40,10,2,2020/3/22,7
5278,44954.61,4162,2642,25,28,6,2020/3/22,7
5285,1847.33,21,0,0,3,0,2020/3/22,7
5286,55426.65,1249,30944,50,18,3,2020/3/22,7
5329,50277.99,4067,4472,50,30,7,2020/3/22,7
5331,110773.22,2443,73056,80,21,4,2020/3/22,7
5335,54499.93,1576,39358,145,15,8,2020/3/22,7
5344,177915.06,10964,191606,435,30,13,2020/3/22,7
5347,25244.64,674,5634,11,15,1,2020/3/22,7
5350,214436.6,12033,125686,626,32,18,2020/3/22,7
5351,69390.76,1849,111328,200,18,5,2020/3/22,7
5352,99025.99,3905,40702,148,21,6,2020/3/22,7
5356,10927.7,131,860,9,14,2,2020/3/22,7
5357,2207.33,0,0,0,1,0,2020/3/22,7
5359,50607.05,1502,30298,86,9,4,2020/3/22,7
5360,149572.79,5802,133734,432,19,6,2020/3/22,7
5361,43368.07,812,2592,31,20,3,2020/3/22,7
5362,29357.84,2234,7140,36,17,5,2020/3/22,7
5363,500,567,158,2,1,1,2020/3/22,7
5364,121060.66,2595,79160,344,14,5,2020/3/22,7
5366,65320.18,4348,93956,296,13,5,2020/3/22,7
5546,29401.67,2080,4320,65,10,3,2020/3/22,7
5547,36694.12,1423,6066,53,15,3,2020/3/22,7
5548,43561.37,1345,2374,20,23,3,2020/3/22,7
4688,15445.39,494,744,21,2,0,2020/3/23,7
4691,9774.27,157,9632,36,2,1,2020/3/23,7
4692,54099.02,2596,20070,105,3,3,2020/3/23,7
4693,33650.27,5433,3054,36,11,2,2020/3/23,7
4728,47851.77,2286,139660,153,11,5,2020/3/23,7
4735,84573.73,1569,33002,177,17,9,2020/3/23,7
4793,40333.38,4461,20398,190,11,8,2020/3/23,7
4800,120155.2,5636,92532,270,19,10,2020/3/23,7
4884,238311.29,14299,115180,448,36,17,2020/3/23,7
5077,93870.17,2019,78082,125,29,9,2020/3/23,7
5101,218889.08,11242,145240,557,29,16,2020/3/23,7
5105,61878.06,3697,71266,149,5,3,2020/3/23,7
5120,75626.87,1835,45190,134,16,4,2020/3/23,7
5134,84187.31,1395,80194,174,8,3,2020/3/23,7
5136,22599.42,649,3782,16,8,1,2020/3/23,7
5140,53997.16,2109,15832,73,24,5,2020/3/23,7
5223,8490.57,172,1460,4,2,1,2020/3/23,7
5235,119294.84,9494,101144,517,11,5,2020/3/23,7
5248,166342.72,6533,103396,372,33,15,2020/3/23,7
5249,4776.9,83,5268,2,1,1,2020/3/23,7
5250,228.01,0,0,0,1,0,2020/3/23,7
5266,39771.31,1073,2898,37,10,3,2020/3/23,7
5278,40469.07,4086,2158,22,28,4,2020/3/23,7
5285,859.57,13,0,0,1,0,2020/3/23,7
5286,43697.27,944,22808,26,18,3,2020/3/23,7
5329,52221.79,4239,6314,53,29,7,2020/3/23,7
5331,102159.17,2255,52718,57,18,4,2020/3/23,7
5335,55641.65,1613,35428,145,16,8,2020/3/23,7
5344,179082.63,11758,192144,417,29,16,2020/3/23,7
5347,25629.51,733,708,3,15,1,2020/3/23,7
5350,203821.22,11698,79764,448,31,19,2020/3/23,7
5351,66633.6,1694,61320,157,16,4,2020/3/23,7
5352,119660.63,5132,49718,231,21,7,2020/3/23,7
5356,9241.89,103,684,6,13,1,2020/3/23,7
5357,1364.56,0,0,0,1,0,2020/3/23,7
5359,47122.83,1403,14668,90,8,4,2020/3/23,7
5360,149919.41,5614,117058,386,18,6,2020/3/23,7
5361,36692.51,801,3138,28,12,3,2020/3/23,7
5362,25399.25,2070,6150,41,15,5,2020/3/23,7
5363,500,567,218,4,1,1,2020/3/23,7
5364,125398.72,2500,94480,384,9,5,2020/3/23,7
5366,63441.46,4298,38960,259,13,6,2020/3/23,7
5546,23293.11,1837,2888,41,9,2,2020/3/23,7
5547,26952.62,1093,4672,38,10,3,2020/3/23,7
5548,38580.36,1316,2388,17,21,3,2020/3/23,7
4688,8049.78,266,108,6,2,0,2020/3/24,7
4691,7155.85,116,2190,18,2,1,2020/3/24,7
4692,37760.21,1672,11618,57,3,3,2020/3/24,7
4693,33650.27,5433,3410,36,11,2,2020/3/24,7
4728,33256.43,1548,35264,90,11,4,2020/3/24,7
4735,66470.77,1163,27590,138,13,9,2020/3/24,7
4793,33286.5,3102,25336,181,11,7,2020/3/24,7
4800,115645.06,4428,76986,246,18,9,2020/3/24,7
4884,211668.19,12052,81562,380,32,13,2020/3/24,7
5077,87544.48,1891,68024,146,29,8,2020/3/24,7
5101,186548.43,9051,115444,478,26,14,2020/3/24,7
5105,20056.81,1376,14498,46,2,2,2020/3/24,7
5120,70563.27,1700,40120,170,14,4,2020/3/24,7
5134,73258.23,1178,83816,124,8,3,2020/3/24,7
5136,17156.05,476,3292,14,6,1,2020/3/24,7
5140,49550.86,1952,18242,80,22,4,2020/3/24,7
5223,2830.19,56,0,0,1,0,2020/3/24,7
5235,121628.66,8718,117768,500,15,5,2020/3/24,7
5248,151435.9,5934,111486,367,33,12,2020/3/24,7
5249,4776.9,83,7860,2,1,1,2020/3/24,7
5250,228.01,0,0,0,1,0,2020/3/24,7
5266,43121.82,1172,5710,64,10,4,2020/3/24,7
5278,41904.23,4185,2394,27,26,4,2020/3/24,7
5285,859.57,13,0,0,1,0,2020/3/24,7
5286,25475.89,462,1382,7,17,0,2020/3/24,7
5329,49829.4,4121,6666,52,25,5,2020/3/24,7
5331,93125.11,2131,13572,50,18,5,2020/3/24,7
5335,48685.86,1393,35860,124,20,8,2020/3/24,7
5344,173745.96,11642,151750,432,29,17,2020/3/24,7
5347,20294.05,647,392,4,13,0,2020/3/24,7
5350,185871.57,10485,76930,417,31,18,2020/3/24,7
5351,49451.2,1132,22494,90,13,3,2020/3/24,7
5352,125857.68,5639,64706,318,24,7,2020/3/24,7
5356,7515.63,59,568,5,14,1,2020/3/24,7
5357,155.04,0,0,0,1,0,2020/3/24,7
5359,39014.44,1108,18632,106,5,2,2020/3/24,7
5360,148349.8,5748,166872,394,21,7,2020/3/24,7
5361,35275.64,730,3966,31,13,3,2020/3/24,7
5362,22313.08,1885,4508,35,13,4,2020/3/24,7
5363,500,567,230,5,1,1,2020/3/24,7
5364,134823.78,2602,102316,372,14,5,2020/3/24,7
5366,60949.35,3798,49960,284,12,4,2020/3/24,7
5546,7891.1,471,144,4,6,0,2020/3/24,7
5547,28810.39,1157,976,21,10,3,2020/3/24,7
5548,32433.5,1201,2378,16,19,2,2020/3/24,7
4688,3164.75,115,12,1,2,0,2020/3/25,7
4691,4392.48,64,296,2,2,0,2020/3/25,7
4692,19504.14,705,4828,19,3,2,2020/3/25,7
4693,36533.73,5496,3768,39,16,3,2020/3/25,7
4728,21657.69,1076,28034,61,10,2,2020/3/25,7
4735,67788.36,1013,38496,143,11,7,2020/3/25,7
4793,26945.33,1960,21172,130,9,5,2020/3/25,7
4800,98347.84,3117,83448,226,16,8,2020/3/25,7
4884,203546.09,10711,95604,395,35,13,2020/3/25,7
5077,83327.19,1672,72692,157,26,6,2020/3/25,7
5101,156821.84,6956,76286,319,27,13,2020/3/25,7
5105,11591.1,823,11100,24,1,1,2020/3/25,7
5120,70543.16,1687,45844,177,15,4,2020/3/25,7
5134,65843.24,1062,55080,145,7,3,2020/3/25,7
5136,17156.05,476,3436,20,6,1,2020/3/25,7
5140,43584.26,1372,17064,74,21,4,2020/3/25,7
5235,110117.75,7083,104188,390,13,6,2020/3/25,7
5248,134409.92,5138,78548,287,31,12,2020/3/25,7
5249,10011.66,110,10724,2,5,1,2020/3/25,7
5250,228.01,0,0,0,1,0,2020/3/25,7
5265,1497.74,18,0,0,4,0,2020/3/25,7
5266,50859.13,1340,11622,87,14,4,2020/3/25,7
5278,42120.58,4187,2968,27,28,4,2020/3/25,7
5285,859.57,13,0,0,1,0,2020/3/25,7
5286,16541.53,249,1128,4,14,0,2020/3/25,7
5329,41152.68,3278,6722,43,19,4,2020/3/25,7
5331,61086.93,980,7186,27,17,3,2020/3/25,7
5335,40418.81,1141,32902,102,21,7,2020/3/25,7
5344,184095.66,12741,141106,476,31,14,2020/3/25,7
5347,18277.55,615,1676,7,12,0,2020/3/25,7
5350,181734.86,10050,74260,425,32,18,2020/3/25,7
5351,50608.95,1109,12660,81,12,3,2020/3/25,7
5352,133880.82,6110,81434,373,22,6,2020/3/25,7
5356,8391.36,59,688,5,11,1,2020/3/25,7
5357,2072.39,18,84,2,2,1,2020/3/25,7
5359,36086.15,995,21952,112,4,2,2020/3/25,7
5360,154502.73,6095,162818,374,21,9,2020/3/25,7
5361,32275.64,669,4236,29,12,2,2020/3/25,7
5362,20939.86,1781,5450,46,11,4,2020/3/25,7
5363,500,567,230,5,1,1,2020/3/25,7
5364,130048.22,2558,71490,273,13,5,2020/3/25,7
5366,68441.41,3951,67004,311,11,5,2020/3/25,7
5546,484.33,11,0,0,1,0,2020/3/25,7
5547,23674.44,896,540,12,14,4,2020/3/25,7
5548,30487.9,1183,2670,16,13,2,2020/3/25,7
4691,2363.08,28,0,0,2,0,2020/3/26,7
4692,5987.82,132,768,9,1,1,2020/3/26,7
4693,29752.44,4334,4884,36,12,3,2020/3/26,7
4728,16455.88,821,21824,35,8,2,2020/3/26,7
4735,71730.35,932,45720,133,10,7,2020/3/26,7
4793,24309.98,1604,22408,139,9,5,2020/3/26,7
4800,104928.68,3063,102952,257,21,10,2020/3/26,7
4884,200199.84,9305,66180,290,31,11,2020/3/26,7
4918,852.03,4,0,0,1,0,2020/3/26,7
5077,77298.59,1464,70480,149,24,6,2020/3/26,7
5101,153109.12,6261,34514,295,32,13,2020/3/26,7
5105,5930.72,424,5320,4,1,1,2020/3/26,7
5120,66323.17,1571,38568,138,14,4,2020/3/26,7
5134,62341.76,961,61072,152,10,2,2020/3/26,7
5136,17156.05,476,4716,20,6,1,2020/3/26,7
5140,42147.34,1274,11954,58,25,4,2020/3/26,7
5235,113138.23,6360,84854,342,18,7,2020/3/26,7
5248,130288.26,4806,72720,262,31,12,2020/3/26,7
5249,11536.05,144,15508,2,5,1,2020/3/26,7
5250,228.01,0,0,0,1,0,2020/3/26,7
5265,4128.3,51,96,2,8,1,2020/3/26,7
5266,48987.42,1283,16340,101,12,3,2020/3/26,7
5278,26780.68,2756,4064,29,22,4,2020/3/26,7
5285,859.57,13,0,0,1,0,2020/3/26,7
5286,12545.22,189,24,2,14,0,2020/3/26,7
5329,31098.46,1915,7174,43,19,3,2020/3/26,7
5331,66057.33,848,1720,20,18,4,2020/3/26,7
5335,38725.68,979,35754,109,23,6,2020/3/26,7
5344,187999.93,13089,150628,461,28,15,2020/3/26,7
5347,17325.29,603,1676,7,10,0,2020/3/26,7
5350,168763.67,9353,68976,431,31,14,2020/3/26,7
5351,53360.19,1149,12582,79,13,3,2020/3/26,7
5352,137765.83,6440,119448,443,23,5,2020/3/26,7
5356,7521.34,46,744,10,11,1,2020/3/26,7
5357,5325.9,34,896,5,2,2,2020/3/26,7
5359,32922.96,896,12516,90,4,2,2020/3/26,7
5360,160914.82,6706,152788,378,21,8,2020/3/26,7
5361,29318.35,561,3740,26,14,2,2020/3/26,7
5362,18897.87,1705,4898,45,11,3,2020/3/26,7
5363,500,567,260,5,1,1,2020/3/26,7
5364,116263.95,2352,27882,189,11,4,2020/3/26,7
5366,73226.34,4097,75318,369,11,5,2020/3/26,7
5547,27732.97,1027,4416,29,12,5,2020/3/26,7
5548,15263.14,591,974,5,10,0,2020/3/26,7
4692,3219.99,74,172,2,1,1,2020/3/27,7
4693,14131.34,1428,3358,11,7,3,2020/3/27,7
4728,6803.39,357,5108,11,8,1,2020/3/27,7
4735,65230.82,712,33578,131,10,6,2020/3/27,7
4793,20694.71,1247,19084,110,8,4,2020/3/27,7
4800,105200.97,2864,43196,248,22,8,2020/3/27,7
4884,199562.17,8518,84082,365,25,11,2020/3/27,7
4918,852.03,4,0,0,1,0,2020/3/27,7
5077,72353.03,1377,53378,125,22,6,2020/3/27,7
5101,141890.28,5354,32466,272,33,9,2020/3/27,7
5105,270.34,46,0,0,1,0,2020/3/27,7
5120,42118.3,992,12660,63,15,4,2020/3/27,7
5134,60690.33,858,61528,126,10,4,2020/3/27,7
5136,17156.05,476,3144,18,6,1,2020/3/27,7
5140,35241.11,1081,1586,24,23,2,2020/3/27,7
5235,121538.22,6564,77580,317,18,8,2020/3/27,7
5248,120655.32,4158,54470,209,33,11,2020/3/27,7
5249,10644.31,167,9050,1,6,1,2020/3/27,7
5250,118.44,0,0,0,1,0,2020/3/27,7
5265,10794.82,287,324,3,10,1,2020/3/27,7
5266,40029.98,974,25968,84,13,3,2020/3/27,7
5278,20929.79,1531,6088,23,20,3,2020/3/27,7
5285,730.45,13,0,0,1,0,2020/3/27,7
5286,7008.84,85,24,2,7,0,2020/3/27,7
5329,29647.97,1381,9208,51,21,3,2020/3/27,7
5331,78464.01,1172,1024,22,17,3,2020/3/27,7
5335,36273.57,865,26888,86,26,5,2020/3/27,7
5344,183136.07,13374,106244,445,27,16,2020/3/27,7
5347,15624.26,576,1676,7,8,0,2020/3/27,7
5350,150284.84,8236,57782,356,33,9,2020/3/27,7
5351,33370.4,735,9678,55,13,2,2020/3/27,7
5352,142996.01,6516,129720,417,22,6,2020/3/27,7
5356,6218.64,26,406,8,9,1,2020/3/27,7
5357,6987.02,41,2262,7,2,2,2020/3/27,7
5359,43398.65,1341,9566,64,7,4,2020/3/27,7
5360,161213.23,6952,120456,367,18,9,2020/3/27,7
5361,30252.91,525,3676,24,16,3,2020/3/27,7
5362,14477.94,1400,5102,45,7,3,2020/3/27,7
5363,500,567,260,5,1,1,2020/3/27,7
5364,121229.05,2458,26728,171,14,4,2020/3/27,7
5366,80728.57,4388,73286,410,11,4,2020/3/27,7
5546,4715.13,241,84,3,5,2,2020/3/27,7
5547,56790.48,2756,15932,122,12,5,2020/3/27,7
5548,12596.41,337,780,4,8,0,2020/3/27,7
5636,5255.94,215,0,0,5,0,2020/3/27,7
5638,448.08,0,0,0,1,0,2020/3/27,7
4692,327.98,10,86,1,1,1,2020/3/28,7
4693,9339.76,226,3192,7,5,2,2020/3/28,7
4728,1467.35,61,42,1,2,0,2020/3/28,7
4735,63436.9,571,63920,135,8,5,2020/3/28,7
4793,18997.28,951,18764,85,7,3,2020/3/28,7
4800,118863.62,3352,65442,278,21,9,2020/3/28,7
4884,203454.22,7725,105848,441,24,11,2020/3/28,7
4918,1792.23,10,0,0,2,0,2020/3/28,7
5077,64812.44,1144,26524,82,27,5,2020/3/28,7
5101,170231.21,6619,40192,313,34,11,2020/3/28,7
5120,41410.08,800,8372,45,13,3,2020/3/28,7
5134,66727.26,816,51624,116,10,4,2020/3/28,7
5136,11385.99,312,240,11,5,0,2020/3/28,7
5140,30007.42,890,2062,16,21,2,2020/3/28,7
5235,131387.23,6566,81688,325,23,8,2020/3/28,7
5248,104863.95,3424,49912,173,32,10,2020/3/28,7
5249,14544.03,245,48,4,5,1,2020/3/28,7
5265,13841.63,482,628,9,14,2,2020/3/28,7
5266,50601.92,1150,47260,109,13,4,2020/3/28,7
5278,19738.64,1004,8686,23,17,3,2020/3/28,7
5285,567.71,9,0,0,1,0,2020/3/28,7
5286,5160.47,65,12,1,6,0,2020/3/28,7
5329,34611.15,2049,9742,49,20,4,2020/3/28,7
5331,73483.32,1106,2060,26,11,4,2020/3/28,7
5335,44671.88,876,23950,86,31,5,2020/3/28,7
5344,184823.67,13336,78420,450,29,17,2020/3/28,7
5347,13443.93,507,1578,6,7,0,2020/3/28,7
5350,138140.78,7372,54598,308,31,10,2020/3/28,7
5351,29537.26,616,12020,65,11,1,2020/3/28,7
5352,140463.27,6141,152916,341,20,5,2020/3/28,7
5356,3411.53,8,632,6,4,0,2020/3/28,7
5357,6987.02,41,4734,7,2,2,2020/3/28,7
5359,50141.64,1694,21154,56,7,4,2020/3/28,7
5360,164902.91,7234,91016,320,21,9,2020/3/28,7
5361,32818.37,535,4312,27,15,3,2020/3/28,7
5362,13672.33,1380,5244,43,6,3,2020/3/28,7
5363,500,567,260,5,1,1,2020/3/28,7
5364,132227.68,2671,40610,192,14,6,2020/3/28,7
5366,93041.36,4880,125346,511,9,4,2020/3/28,7
5546,18471.93,1137,1224,24,8,3,2020/3/28,7
5547,78314.2,3997,38446,202,17,6,2020/3/28,7
5548,12596.41,337,1074,4,8,0,2020/3/28,7
5636,10458.16,447,108,4,5,0,2020/3/28,7
5638,1484.53,3,0,0,3,0,2020/3/28,7
4693,9339.76,226,3432,11,5,2,2020/3/29,7
4735,68288.31,614,73506,125,16,6,2020/3/29,7
4793,18015.68,902,20556,101,7,3,2020/3/29,7
4800,131600,3960,81048,263,18,9,2020/3/29,7
4884,224281.84,8470,166488,530,27,14,2020/3/29,7
4918,3137.26,26,4050,2,3,1,2020/3/29,7
5077,65594.02,1016,13846,63,29,5,2020/3/29,7
5101,188606.73,7324,40468,355,35,15,2020/3/29,7
5120,46258.93,775,4542,36,15,5,2020/3/29,7
5134,68630.64,823,54768,112,17,4,2020/3/29,7
5136,6457.43,160,364,8,3,0,2020/3/29,7
5140,26716.93,766,1630,10,19,1,2020/3/29,7
5235,137799.73,6815,79622,312,24,10,2020/3/29,7
5248,91927.89,2974,37556,129,31,8,2020/3/29,7
5249,17079.88,367,610,15,5,1,2020/3/29,7
5265,18975.64,654,1112,20,16,4,2020/3/29,7
5266,55336.38,1182,62140,118,13,4,2020/3/29,7
5278,13898.59,494,6390,11,13,1,2020/3/29,7
5286,2658.01,18,0,0,3,0,2020/3/29,7
5329,33408.06,2664,11214,59,16,2,2020/3/29,7
5331,44519.21,943,1982,24,7,4,2020/3/29,7
5335,47573.94,872,23650,74,31,5,2020/3/29,7
5344,179490.48,12759,60336,401,33,18,2020/3/29,7
5347,8969.8,395,256,2,5,0,2020/3/29,7
5350,140972.52,7829,50174,266,33,11,2020/3/29,7
5351,39942.39,814,13342,66,14,2,2020/3/29,7
5352,131343.58,5349,100820,252,20,7,2020/3/29,7
5356,3411.53,8,1580,6,4,0,2020/3/29,7
5357,6987.02,41,7254,7,2,2,2020/3/29,7
5359,53700.36,1926,36840,70,7,4,2020/3/29,7
5360,161787.51,7154,69602,273,24,13,2020/3/29,7
5361,32862.61,533,11926,37,15,4,2020/3/29,7
5362,4957.02,801,2128,19,3,1,2020/3/29,7
5364,138642.18,2636,45932,193,13,6,2020/3/29,7
5366,88028.07,4684,127968,522,9,4,2020/3/29,7
5546,35491.61,2076,4654,53,8,3,2020/3/29,7
5547,95667.45,4609,60620,320,17,9,2020/3/29,7
5548,307.11,18,964,2,1,0,2020/3/29,7
5636,10458.16,447,108,4,5,0,2020/3/29,7
5638,1856.54,4,0,0,3,0,2020/3/29,7
5640,3020.57,26,0,0,9,0,2020/3/29,7
5641,8599.64,325,0,0,6,0,2020/3/29,7
4693,9339.76,226,3456,13,5,2,2020/3/30,7
4735,99529.9,1187,101386,152,17,9,2020/3/30,7
4793,16804.91,864,18466,103,8,3,2020/3/30,7
4800,146533.12,5160,90150,270,18,9,2020/3/30,7
4884,237016.45,8958,175504,538,28,15,2020/3/30,7
4918,5454,63,20140,8,3,1,2020/3/30,7
5077,60509.25,935,10656,51,28,6,2020/3/30,7
5101,248087.19,10239,52688,428,34,17,2020/3/30,7
5120,58638.56,1138,23582,59,15,6,2020/3/30,7
5134,76392.11,976,38060,96,16,5,2020/3/30,7
5136,3157.6,74,182,4,3,0,2020/3/30,7
5140,17243.08,429,1904,6,18,1,2020/3/30,7
5235,130763.05,6133,73226,298,24,10,2020/3/30,7
5248,89220.17,2785,20544,109,30,8,2020/3/30,7
5249,19615.73,472,4116,42,5,1,2020/3/30,7
5265,26753.92,913,5984,39,18,4,2020/3/30,7
5266,65543.89,1450,113900,205,13,4,2020/3/30,7
5278,9681.41,314,5876,7,9,1,2020/3/30,7
5286,1972.96,16,0,0,3,0,2020/3/30,7
5329,30208.96,2892,14214,56,15,1,2020/3/30,7
5331,41358.39,852,2738,29,7,4,2020/3/30,7
5335,39354.49,592,22538,61,30,3,2020/3/30,7
5344,172012.82,11990,55214,400,33,17,2020/3/30,7
5347,2733.52,135,0,0,5,0,2020/3/30,7
5350,121547.3,6961,42780,210,33,11,2020/3/30,7
5351,40760.92,834,14532,66,14,2,2020/3/30,7
5352,117177.71,4506,123116,236,20,7,2020/3/30,7
5356,2985.7,8,2152,6,4,0,2020/3/30,7
5357,6987.02,41,12506,7,2,2,2020/3/30,7
5359,53870.24,2023,55292,110,7,4,2020/3/30,7
5360,151523.81,6673,54722,256,19,14,2020/3/30,7
5361,26556.82,424,14978,34,10,4,2020/3/30,7
5362,191.76,34,0,0,1,0,2020/3/30,7
5364,138609.29,2637,54130,202,13,6,2020/3/30,7
5366,82596.44,4277,151060,473,9,4,2020/3/30,7
5546,37491.61,2272,8574,89,8,3,2020/3/30,7
5547,108720.3,5235,85314,458,17,9,2020/3/30,7
5548,109.83,5,482,1,1,0,2020/3/30,7
5636,10458.16,447,204,6,5,0,2020/3/30,7
5638,1991.94,4,0,0,4,0,2020/3/30,7
5640,5797.62,69,0,0,9,0,2020/3/30,7
5641,14425.73,531,108,4,6,1,2020/3/30,7
4693,9339.76,226,3456,13,5,2,2020/3/31,7
4735,136329.63,2135,69590,204,19,13,2020/3/31,7
4793,13704.94,747,11050,84,6,3,2020/3/31,7
4800,138741.41,5776,108186,302,17,6,2020/3/31,7
4884,231377.03,9000,206916,587,26,14,2020/3/31,7
4918,8330.21,90,31478,17,5,2,2020/3/31,7
5077,53270.17,751,4700,32,33,5,2020/3/31,7
5101,246231.35,10605,82308,475,33,17,2020/3/31,7
5120,60913.59,1234,53694,72,15,6,2020/3/31,7
5134,78376.39,1018,50328,93,18,5,2020/3/31,7
5136,1684.48,29,0,0,1,0,2020/3/31,7
5140,16837.83,357,722,5,18,1,2020/3/31,7
5235,136246.52,6480,35698,316,24,9,2020/3/31,7
5248,83465.9,2313,18962,90,30,9,2020/3/31,7
5249,22151.58,607,5516,63,5,1,2020/3/31,7
5265,31643.78,991,15120,52,21,4,2020/3/31,7
5266,66791.63,1458,150916,204,12,4,2020/3/31,7
5278,9681.41,314,5888,8,9,1,2020/3/31,7
5286,200.07,1,0,0,1,0,2020/3/31,7
5329,31148.24,2947,15176,57,19,2,2020/3/31,7
5331,55934.44,1139,3506,34,12,6,2020/3/31,7
5335,37286.63,466,23910,41,33,3,2020/3/31,7
5344,165634.2,11335,56728,408,30,13,2020/3/31,7
5347,184.45,15,0,0,1,0,2020/3/31,7
5350,103029.32,5868,27504,198,33,9,2020/3/31,7
5351,41299.28,863,16462,66,12,2,2020/3/31,7
5352,116562.97,3864,213026,262,20,4,2020/3/31,7
5356,2755.12,7,2272,6,3,0,2020/3/31,7
5357,6987.02,41,16980,7,2,2,2020/3/31,7
5359,66850.05,2530,84560,172,12,4,2020/3/31,7
5360,151688.49,6691,59340,277,19,12,2020/3/31,7
5361,24029.77,339,10236,24,11,3,2020/3/31,7
5364,142883.72,2862,79764,244,13,5,2020/3/31,7
5366,73672.31,3568,120556,364,8,3,2020/3/31,7
5546,48486.42,3186,13620,143,13,5,2020/3/31,7
5547,119570.54,5834,127092,591,20,9,2020/3/31,7
5636,12589.27,484,216,7,9,1,2020/3/31,7
5638,1991.94,4,0,0,4,0,2020/3/31,7
5640,6705.14,91,0,0,10,0,2020/3/31,7
5641,16585.75,624,864,8,12,1,2020/3/31,7
5642,3508.81,55,0,0,4,0,2020/3/31,7
4693,9339.76,226,3456,13,5,2,2020/4/1,7
4735,166273.65,2765,105392,275,21,14,2020/4/1,7
4793,10716.68,694,6016,80,5,2,2020/4/1,7
4800,150133.71,6828,138622,447,20,6,2020/4/1,7
4884,219754.18,8719,170342,615,21,12,2020/4/1,7
4918,12767.35,129,44088,28,5,2,2020/4/1,7
5077,52442.31,618,5072,32,33,4,2020/4/1,7
5101,270155.55,12025,161826,706,30,16,2020/4/1,7
5120,62557.99,1343,86080,89,13,6,2020/4/1,7
5134,79977.8,1053,16696,104,21,5,2020/4/1,7
5140,24507.52,511,2300,21,16,2,2020/4/1,7
