image_id_3,label_ids_3,im_amount_3,im_create_role_num_3,im_new_role_money_3,im_pay_role_user_num_3,im_source_num_3,im_valid_source_num_3,model_run_datetime_3,data_win_3
28784,,19923.91,108.0,464.0,4.0,15,1,2021-01-15,3
28787,127,125211.63,1458.0,9982.0,74.0,23,9,2021-01-15,3
28790,25,4630.5,7.0,0.0,0.0,6,0,2021-01-15,3
28795,103,3135.78,4.0,0.0,0.0,3,0,2021-01-15,3
28796,103,23179.66,447.0,396.0,5.0,11,1,2021-01-15,3
28797,25,4262.62,19.0,452.0,4.0,7,1,2021-01-15,3
28798,25,12141.06,54.0,98.0,1.0,14,1,2021-01-15,3
28800,25,97105.39,2829.0,5610.0,60.0,17,4,2021-01-15,3
28801,,1452.5,5.0,0.0,0.0,1,0,2021-01-15,3
28803,127,46744.11,574.0,1744.0,15.0,20,5,2021-01-15,3
28804,126,8399.36,117.0,226.0,1.0,6,1,2021-01-15,3
28817,127,16192.69,106.0,60.0,1.0,13,0,2021-01-15,3
28819,21,4278.89,5.0,0.0,0.0,9,0,2021-01-15,3
28820,127,53792.84,871.0,1058.0,17.0,8,5,2021-01-15,3
28821,127,20121.39,307.0,0.0,0.0,13,0,2021-01-15,3
28824,127,930.0,3.0,0.0,0.0,2,0,2021-01-15,3
28825,127,59706.41,690.0,2976.0,25.0,20,6,2021-01-15,3
28826,103,1464.32,1.0,0.0,0.0,2,0,2021-01-15,3
28847,25,2016.98,6.0,110.0,1.0,2,1,2021-01-15,3
28848,127,27503.39,335.0,54.0,2.0,10,2,2021-01-15,3
28849,127,34019.91,865.0,916.0,5.0,7,1,2021-01-15,3
28850,20,5771.37,237.0,0.0,0.0,2,0,2021-01-15,3
28852,25,3765.56,29.0,0.0,0.0,2,0,2021-01-15,3
28857,20,3813.64,48.0,0.0,0.0,2,0,2021-01-15,3
28858,103,16559.02,78.0,140.0,2.0,8,1,2021-01-15,3
28859,103,9037.9,12.0,0.0,0.0,6,0,2021-01-15,3
