,ad_account_id,game_id,channel_id,source_id,budget_mode,create_time,optimization_goal,time_series,bid_strategy,bid_amount,daily_budget,expand_enabled,expand_targeting,device_price,app_install_status,gender,game_consumption_level,age,network_type,deep_conversion_type,deep_conversion_behavior_spec,deep_conversion_worth_spec,intention_targeting_tags,interest_category_id_list,interest_keyword_list,behavior_category_id_list,behavior_intensity,behavior_keyword_list,behavior_scene,behavior_time_window,conversion_behavior_list,excluded_dimension,location_types,regions,image_id,deep_link_url,adcreative_template_id,page_spec,page_type,site_set,label,promoted_object_id,promoted_object_type,automatic_site_enabled,link_name_type,link_page_type,profile_id,link_page_spec,adcreative_elements,label_ids,tdate,amount,new_role_money,roi,pay_rate
39,7431,1001545,20694,940007,0,2021-09-09 17:16:17,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,108888,0,True,['age'],,['NOT_INSTALLED'],['MALE'],['HIGH'],"[{'min': 22, 'max': 53}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",,,,,,,,,,,"['LIVE_IN', 'RECENTLY_IN']",[1156],38168,,721,{'page_id': 5237272},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO']",[],1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 111548, 'description': '种田、捕猎、挖矿、盖房子、造兵，扩领土，看农民如何制霸王国！', 'video': 111548, 'button_text': '立即下载', 'title': '帝王回归，等你来战！', 'brand': {'brand_name': '罗马争端', 'brand_img': 74721}}",117,2021-09-10 00:00:00,18878.09,675.0,0.035756,0.0704
40,7431,1001545,20694,943080,0,2021-09-10 14:53:20,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,114332,0,True,['age'],,['NOT_INSTALLED'],['MALE'],['HIGH'],"[{'min': 22, 'max': 53}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",,,,,,,,,,,"['LIVE_IN', 'RECENTLY_IN']",[1156],38544,,721,{'page_id': 5237272},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO']",[],1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 113436, 'description': '种田、捕猎、挖矿、盖房子、造兵，扩领土，看农民如何制霸王国！', 'video': 113436, 'button_text': '立即下载', 'title': '帝王回归，等你来战！', 'brand': {'brand_name': '罗马争端', 'brand_img': 74721}}","121,124,194,195,201",2021-09-11 00:00:00,9191.44,220.0,0.023935,0.125
41,7947,1001545,20694,843078,0,2021-08-06 16:54:11,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,31088,0,True,[],,,['MALE'],['HIGH'],"[{'min': 23, 'max': 50}]","['NET_4G', 'WIFI']",DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.025}",,,,"[205, 164, 16]",['BEHAVIOR_INTEREST_INTENSITY_ALL'],,['BEHAVIOR_INTEREST_SCENE_ALL'],BEHAVIOR_INTEREST_TIME_WINDOW_THIRTY_DAY,['OPTIMIZATIONGOAL_APP_DOWNLOAD'],EXCLUDED_DIMENSION_APP,"['LIVE_IN', 'RECENTLY_IN']","[710000, 540000, 630000, 510000, 450000, 320000, 220000, 370000, 340000, 150000, 140000, 420700, 422800, 421100, 420200, 420800, 421000, 429005, 429021, 420300, 421300, 429006, 429004, 421200, 420600, 420900, 420500, 130000, 360000, 310000, 330000, 820000, 650000, 350000, 120000, 110000, 640000, 530000, 210000, 610000, 520000, 810000, 230000, 460000, 440000, 500000, 410000, 620000, 430000]",34370,,721,{'page_id': 4780370},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",[],1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 95764, 'description': '种田、捕猎、挖矿、盖房子、造兵，扩领土，看农民如何制霸帝国！', 'video': 95764, 'button_text': '立即下载', 'title': '帝国回归，等你来战！', 'brand': {'brand_name': '帝国：单机加强版', 'brand_img': 74721}}",115,2021-08-08 00:00:00,783.57,938.0,1.197085,0.2
42,7947,1001545,20694,851880,0,2021-08-10 15:31:32,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,41676,0,True,[],,,['MALE'],['HIGH'],"[{'min': 23, 'max': 50}]","['NET_4G', 'WIFI']",DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.025}",,,,"[205, 164, 16]",['BEHAVIOR_INTEREST_INTENSITY_ALL'],,['BEHAVIOR_INTEREST_SCENE_ALL'],BEHAVIOR_INTEREST_TIME_WINDOW_THIRTY_DAY,['OPTIMIZATIONGOAL_APP_DOWNLOAD'],EXCLUDED_DIMENSION_APP,"['LIVE_IN', 'RECENTLY_IN']","[710000, 540000, 630000, 510000, 450000, 320000, 220000, 370000, 340000, 150000, 140000, 420700, 422800, 421100, 420200, 420800, 421000, 429005, 429021, 420300, 421300, 429006, 429004, 421200, 420600, 420900, 420500, 130000, 360000, 310000, 330000, 820000, 650000, 350000, 120000, 110000, 640000, 530000, 210000, 610000, 520000, 810000, 230000, 460000, 440000, 500000, 410000, 620000, 430000]",37147,,720,{'page_id': 4780370},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO', 'SITE_SET_MOBILE_UNION']",[],1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 106538, 'description': '种田、捕猎、挖矿、盖房子、造兵，扩领土，看农民如何制霸帝国！', 'video': 106538, 'button_text': '立即下载', 'title': '帝国回归，等你来战！', 'brand': {'brand_name': '帝国：单机加强版', 'brand_img': 74721}}",193,2021-08-11 00:00:00,1341.68,61.0,0.045465,0.16
44,6344,1001545,20542,920047,0,2021-09-04 12:27:32,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_TARGET_COST,88899,0,True,[],,['NOT_INSTALLED'],['MALE'],['HIGH'],"[{'min': 22, 'max': 54}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.022}",[205],"[205, 16]",,"[61, 205, 164, 16]",['BEHAVIOR_INTEREST_INTENSITY_HIGH'],,['BEHAVIOR_INTEREST_SCENE_APP'],BEHAVIOR_INTEREST_TIME_WINDOW_THREE_MONTH,,,,,38168,,720,{'page_id': 5235351},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO']",[],1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 111886, 'description': '开局5个农民，发展生产，升级建筑，带你重回20年前的罗马时代！', 'video': 111886, 'button_text': '立即下载', 'title': '开局荒岛，3天建立你的文明！', 'brand': {'brand_name': '罗马争端', 'brand_img': 74721}}",117,2021-09-05 00:00:00,14770.39,435.0,0.029451,0.1042
45,6344,1001545,20542,978006,0,2021-09-18 17:09:12,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_TARGET_COST,66699,0,True,[],,['NOT_INSTALLED'],['MALE'],['HIGH'],"[{'min': 22, 'max': 58}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.019}",[205],,,"[124, 157, 307, 205, 164, 16]",['BEHAVIOR_INTEREST_INTENSITY_HIGH'],"['10连抽', 'arpg', 'ip传奇', 'mud游戏', 'ssr秘书', 'ssr英雄', '一念逍遥', '三国', '三国乱世霸王', '三国女将', '三国志10', '三国志7', '三国志纯单机版', '三国战记', '三国无双', '三国无双4', '三国美女', '三国群英传7', '上古战纪', '上古王冠', '上线十连抽', '专属三国', '专属秘书', '争锋天下', '五星英雄', '仙侠手游公测', '仙影', '仙界幻世录', '传世世界', '传奇ol', '传奇世界', '传奇世界游戏', '传奇卡牌', '传奇复古', '传奇大陆', '传奇官方网站', '传奇官网下载', '传奇正版', '传奇热血', '传奇爆服版', '传奇网页游戏', '传奇荣耀', '传奇霸主', '修真挂机', '傲世传奇', '兽人军团', '初心者-集结', '动作卡牌', '动作手机网游', '动画卡', '动画卡牌', '十连抽', '单机三国杀', '单机版传奇', '单词', '单词学习', '单词词汇', '卡牌手游', '卡牌收集', '反恐精英', '商战手游', '回到三国', '回合制', '国战传奇', '塔防三国志', '塔防单机', '塔防单机版', '塔防帝国', '大汉帝国', '大王饶命', '大话诛仙', '女人三十', '妖妹', '姬战三国', '学习单词', '学会英语', '学单词', '学英文', '学英语', '宠物小精灵皮卡丘', '宠萌女友', '射雕群英传', '小木锤', '屠龙传奇', '山海经', '山海经单机版', '巅峰帝国', '帝国时代', '帝国时代3', '帝国策略', '帝国策略手游', '帝国高清重制版', '带团', '开局10连抽', '开局十连抽', '异兽蛋', '征战三国', '微端传奇', '忠诚度', '战歌', '战歌起', '战胜佛', '招带', '挂机手游', '捕猎', '放置三国', '放置卡牌手游', '文字修仙', '文字修仙手游', '斗罗大陆-武魂觉醒', '无限暴击', '星际红警', '暴走三国', '曹荣', '有事秘书干', '木锤', '梦幻回合', '模拟商战', '模拟当总裁', '模拟都市', '武林志', '汴梁', '海量福利', '渡劫飞升', '灭神单职业', '热血传奇', '狩猎捕鱼', '猎魔大陆', '王者英雄录', '玩传奇', '甄姬', '甜心女友', '皇城传奇', '盖房子', '盛大传奇3', '盛大正版传奇', '真三国无双3', '真三国无双5', '真三国无双ol', '石器变态版', '种田', '秘书', '秦皇天下', '策略卡牌', '策略放置', '精品传奇', '红月传奇', '红色警戒', '红警2', '红警前线', '纯三国', '经营投资', '绝世仙王', '统一三国', '网页传奇', '美女三国', '美女养成', '美女武将', '美女秘书', '群雄三国', '背英语', '背英语单词', '自学英语', '航母世界', '良心卡牌手游', '英语', '英语单词学习', '英雄三国志', '英雄阵容', '萝莉御姐', '街机恐龙快打', '西游私服', '西游绿色服', '语言培训', '贞德', '贴身秘书', '赚他一个亿', '轻松消除', '都市手游', '采矿贸易', '重制版', '重生仙侠', '金柳露', '铁血三国', '霸者传奇', '靠自己', '高清重制版', '魔兽塔防', '魔兽塔防td', '魔域世界', '魔法大陆', '魔龙消消消', '帝国单机', '手机网游', '帝国单机加强版', '马超', '三国杀', '客户端网游', '韩信', '传奇游戏', '角色扮演手游', '关羽', '热血三国志', '乐都热血三国', '仙侠单机版', '帝国手游', '廉颇', '左慈', '胡莱三国', '荒岛求生', 'x三国', '帝国文明', '口袋三国', '完美三国', '文明策略手游', '三国群英传ol', '单机游戏', '文明帝国', '胡来三国', '手机游戏', '至尊传奇', '徐晃', '血蛋', '无限游戏', '单机版', '真三国乱舞', '三国志', '传奇超级变态版', '三国群英ol', '经典帝国', '超凡三国', '好玩三国', '少年三国志', '帝国手游版', '帝国回归', '传奇sf', '王者三国', '剑侠情缘', '无限血蛋', '帝国', '激战三国', '传奇微端', '盛大热血传奇', '纯单机']",['BEHAVIOR_INTEREST_SCENE_APP'],BEHAVIOR_INTEREST_TIME_WINDOW_THREE_MONTH,['OPTIMIZATIONGOAL_APP_DOWNLOAD'],EXCLUDED_DIMENSION_APP,,,38331,,720,{'page_id': 5235351},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO']",[],1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 112476, 'description': '开局一座荒岛，采集伐木，挖矿，建造属于你的王国！', 'video': 112476, 'button_text': '立即下载', 'title': '开局一个岛，你能否争霸世界？', 'brand': {'brand_name': '罗马争端', 'brand_img': 74721}}",115,2021-09-19 00:00:00,687.55,640.0,0.930841,0.4
46,6344,1001545,20542,1005236,0,2021-09-27 10:34:19,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_TARGET_COST,96699,0,True,['age'],,['NOT_INSTALLED'],['MALE'],['HIGH'],"[{'min': 22, 'max': 62}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.017}",,,,"[61, 205, 164, 16]",['BEHAVIOR_INTEREST_INTENSITY_HIGH'],"['五个农民', '三国杀', '闪耀登场', '胡莱三国', '文明霸业', '客户端网游', '汤姆猫2', 'x三国', '我的汤姆猫', '三国志手游', '233乐园233乐园', '手机游戏', '填海造陆', '真三国乱舞', '荣耀阿瓦隆', '幻想三国', '真战争', '三国群英传ol', '狙击刺客', '仙侠单机版', '3d 狙击刺客', '热血三国志', '烟儿', '三国群英ol', '我就是女王', '传奇sf', '轨道车', '三国快打', '帝国单机加强版', '正统三国', '文明策略手游', '仙界幻世录', '孩子的启蒙', '传奇游戏', '巴士世界', '至尊传奇', '赤月合击', '王者荣耀', '快乐枪战', '单机游戏', '余天', '秦皇天下', '米切尔', '少年三国志', '充气泳池', '王者荣耀助手', '帝国单机', '传奇正版', '文明', '暗黑单机版', '宝宝启蒙', '手机网游', '众神国度', '传奇超级变态版', '凛冬将至', '动作卡牌', '称霸末日', '三国乱世霸王', '蜀门手游', '腾讯游戏', '机械龙', '部落冲突', '甜品党', '神兽自由', '磁力片', '节奏大师', '经典警戒', '开心消消乐', '荣耀帝国', '热血归来', '幼儿启蒙', '王者', '宝宝巴士世界', '天天爱消除', '看小说神器', '皇城传奇', '恐龙来袭', '神庙逃亡', '我不想努力了', '王者荣耀皮肤', '全球同服', '热门新闻', '手势遥控车', '三国群英传7', '斗罗苍穹', '新闻事件', '高效清理大师', '视频新闻', '一座岛', '高倍爆率', '战靴', '英雄三国志', '跨世纪恐龙', '山海经单机版', '80后的回忆', '新闻焦点', '识字启蒙', '新闻消息', '洪恩', '换取装备', '时装翅膀', '要闻', '顾少的替嫁甜妻', '挂机爆神装', '益智磁力', '策略类三国', '非常普通的鹿', '超凡三国', '真三国无双霸', '智谋三国志', '微淼理财', '黄金礼包', '儿时回忆', '精品传奇', '警戒手游', '单机网游', 'slg手游', '传奇大陆', '流行金曲', '安卓游戏下载', '横扫千军', '角色扮演手游', '中山澳新城', '回合策略游戏', '傅之森', '无双西游', '帝国手游', '远古装备', '情缘仙侠手游', '策略手游', '顾一涵', '诺亚传说', '绝地求生2', 'rpg卡牌', '奇骏上市-全新一代奇骏', '战斗卡牌', '宝宝巴士', '传奇ol', '儿歌大全', '新传奇世界', '联机游戏', '足球卡牌游戏', '一切皆有可能', '网游单机', '汤姆猫', '装具', '射击手', '安卓破解版', '微淼教你理财', '经典卡牌', '挪威', '烈火传奇', '帝国单机重置版', '即时策略', '帝国文明', '安卓版', '趣味识字', '策略rpg', '致我们的小美满', '梁山传奇', '文明帝国', '街机三国志', '练字神器', '问剑传说', '万人攻城', '王者三国', '张大仙直播', '类手游', '长途搬家', '甘蔗斗地主', '幸存者挑战', '真三国无双ol', '血蛋', '弹弹堂手游', '海量儿歌', '街机恐龙快打', '贝乐虎儿歌', '极品神宠', '帝国纪元', '国战游戏', '侏罗纪世界', '战略网游', '末日警戒', '奇迹屠仙', '遮阳篷', '西游私服', '手工礼物', '三国题材游戏', '窝囊上门女婿', '龙腾世界', '和老师', '头条新闻', '武侠风', '策略手机游戏', '荒岛', '三国群英传online', '帝王时代', '许褚', '巴克球', '装备', '设备租赁', '挂机一宿', 'nintendo switch线上店', '热门游戏', '机械设备租赁', '真三国无双5', '情缘仙侠', '单机手游', '磁力片玩具', 'srpg游戏', 'switch线上店', '神鬼传奇', '甜品做法', '精彩新闻', '玩具枪', '热门事件', '端游复刻', '传奇三国', '养成恋爱游戏', '韩信', '高爆率仙侠手游', '3d射击', '明月天涯', '合体三国', '甜品教程', '今日头条', '泰拉瑞亚', '幻想三国新区', '良心策略手游', '塔防三国志', '明月天涯录', '满地爆装备', '勇敢牛牛', '风暴魔域', '神兵', '装备搭配', '小众音乐', '魔域挂机', '挖掘机遥控车', '大海贼', '修仙养成', '天龙套装', '行李托运', '秒杀全屏', '致富机会', '军事手游']",['BEHAVIOR_INTEREST_SCENE_APP'],BEHAVIOR_INTEREST_TIME_WINDOW_THREE_MONTH,,,,,35912,,720,{'page_id': 5235351},PAGE_TYPE_TSA_APP,"['SITE_SET_QQ_MUSIC_GAME', 'SITE_SET_KANDIAN', 'SITE_SET_TENCENT_NEWS', 'SITE_SET_TENCENT_VIDEO']",[],1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,,,,"{'image': 101800, 'description': '开局搭桥通路，自由探索，采集资源，扩张领土，建立你的王国！', 'video': 101800, 'button_text': '立即下载', 'title': '经典战争策略手游', 'brand': {'brand_name': '罗马争端', 'brand_img': 74721}}",115,2021-09-28 00:00:00,3891.86,113.0,0.029035,0.5
47,6853,1001545,20542,819379,0,2021-07-29 16:02:17,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_TARGET_COST,34613,0,False,[],,['NOT_INSTALLED'],['MALE'],,"[{'min': 22, 'max': 56}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.018}",,,,,,,,,,,,,34909,,560,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': 2217800434}",PAGE_TYPE_CANVAS_WECHAT,['SITE_SET_WECHAT'],,1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,DOWNLOAD_NOW,,,,"{'corporate': {'corporate_img': 74721, 'corporate_name': '帝国：单机加强版'}, 'video': 98212, 'title': '从荒岛到帝国，你需要多久'}","129,134,133",2021-07-30 00:00:00,1040.59,1626.0,1.562575,1.0
48,6854,1001545,20542,786914,0,2021-07-17 13:24:10,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_TARGET_COST,36066,0,False,[],,['NOT_INSTALLED'],['MALE'],,"[{'min': 22, 'max': 56}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.021}",,,,,,,,,,,,,33315,,929,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': 2141815533}",PAGE_TYPE_CANVAS_WECHAT,['SITE_SET_WECHAT'],,1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,DOWNLOAD_NOW,,,,"{'end_page': {'end_page_desc': '帝国：单机加强版！', 'end_page_type': 'END_PAGE_DESCRIPTION_HIGHLIGHT'}, 'corporate': {'corporate_img': 74721, 'corporate_name': '帝国：单机加强版'}, 'description': '小时候玩的帝国终于出手游了！', 'caption': '开局5个农民，建立你的帝国！', 'video': 89331, 'title': '帝国手游！安卓抢先体验！'}","115,117",2021-07-18 00:00:00,780.83,192.0,0.245892,0.4
49,6854,1001545,20542,795792,0,2021-07-21 14:07:19,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_TARGET_COST,52603,0,False,[],,['NOT_INSTALLED'],['MALE'],,"[{'min': 22, 'max': 56}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.016}",,,,,,,,,,,,,32178,,929,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': 2141815533}",PAGE_TYPE_CANVAS_WECHAT,['SITE_SET_WECHAT'],,1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,DOWNLOAD_NOW,,,,"{'end_page': {'end_page_desc': '帝国：单机加强版', 'end_page_type': 'END_PAGE_AVATAR_NICKNAME_HIGHLIGHT'}, 'corporate': {'corporate_img': 74721, 'corporate_name': '帝国：单机加强版'}, 'description': '小时候玩的帝国终于出手游了！', 'caption': '开局5个农民，建立你的帝国！', 'video': 84275, 'title': '帝国手游！安卓抢先体验！'}",115,2021-07-25 00:00:00,6341.27,568.0,0.089572,0.1
50,6854,1001545,20542,795795,0,2021-07-21 14:09:10,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_TARGET_COST,52603,0,False,[],,['NOT_INSTALLED'],['MALE'],,"[{'min': 22, 'max': 56}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.016}",,,,,,,,,,,,,33987,,560,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': 2141815533}",PAGE_TYPE_CANVAS_WECHAT,['SITE_SET_WECHAT'],,1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,DOWNLOAD_NOW,,,,"{'corporate': {'corporate_img': 74721, 'corporate_name': '帝国：单机加强版'}, 'video': 94076, 'title': '开局5农民，建立你的帝国'}","113,117,120,123,114",2021-07-25 00:00:00,968.64,74.0,0.076396,0.125
51,6854,1001545,20542,811363,0,2021-07-27 14:42:14,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_TARGET_COST,50099,0,False,[],,['NOT_INSTALLED'],['MALE'],,"[{'min': 22, 'max': 56}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.018}",,,,,,,,,,,,,36732,,929,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': 2141815533}",PAGE_TYPE_CANVAS_WECHAT,['SITE_SET_WECHAT'],,1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,DOWNLOAD_NOW,,,,"{'end_page': {'end_page_desc': '帝国：单机加强版', 'end_page_type': 'END_PAGE_AVATAR_NICKNAME_HIGHLIGHT'}, 'corporate': {'corporate_img': 74721, 'corporate_name': '帝国：单机加强版'}, 'description': '小时候玩的帝国终于出手游了！', 'caption': '开局5个农民，建立你的帝国！', 'video': 104350, 'title': '帝国手游！安卓抢先体验！'}","115,117",2021-08-04 00:00:00,14728.6,450.0,0.030553,0.1017
52,6854,1001545,20542,841176,0,2021-08-06 10:40:12,OPTIMIZATIONGOAL_APP_ACTIVATE,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,BID_STRATEGY_AVERAGE_COST,48118,0,False,[],,['NOT_INSTALLED'],['MALE'],,"[{'min': 22, 'max': 56}]",,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.017}",,,,,,,,,,,,,37318,,929,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': 2141815533}",PAGE_TYPE_CANVAS_WECHAT,['SITE_SET_WECHAT'],,1111430997,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,DOWNLOAD_NOW,,,,"{'end_page': {'end_page_desc': '帝国：单机加强版', 'end_page_type': 'END_PAGE_AVATAR_NICKNAME_HIGHLIGHT'}, 'corporate': {'corporate_img': 74721, 'corporate_name': '帝国：单机加强版'}, 'description': '小时候玩的帝国终于出手游了！', 'caption': '开局5个农民，3天建立帝国！', 'video': 107284, 'title': '帝国：单机加强版'}",115,2021-08-07 00:00:00,907.98,55.0,0.060574,0.2308
