image_id_7,label_ids_7,im_amount_7,im_create_role_num_7,im_new_role_money_7,im_pay_role_user_num_7,im_source_num_7,im_valid_source_num_7,model_run_datetime_7,data_win_7
19399,,306.33,1.0,0.0,0.0,1,0,2020-01-02,7
19409,,9237.9,354.0,612.0,15.0,2,1,2020-01-02,7
19414,,3237.1,81.0,392.0,4.0,1,1,2020-01-02,7
19418,,12299.52,72.0,35200.0,15.0,2,1,2020-01-02,7
19420,,1864.01,14.0,0.0,0.0,1,0,2020-01-02,7
19422,,2129.28,19.0,24.0,2.0,2,0,2020-01-02,7
19426,,1475.6,2.0,0.0,0.0,2,0,2020-01-02,7
19428,,1074.67,2.0,30.0,1.0,1,0,2020-01-02,7
19430,,13247.09,259.0,3238.0,8.0,5,2,2020-01-02,7
19431,,2131.02,7.0,90.0,3.0,1,1,2020-01-02,7
19438,,4242.59,88.0,12.0,1.0,3,0,2020-01-02,7
15018,,12617.48,504.0,7724.0,16.0,9,1,2020-01-03,7
16276,,9133.06,250.0,872.0,7.0,10,1,2020-01-03,7
16316,,12339.83,275.0,156.0,5.0,9,0,2020-01-03,7
17089,-1,13446.7,496.0,3552.0,46.0,4,2,2020-01-03,7
17417,,7646.65,130.0,600.0,8.0,2,1,2020-01-03,7
17434,,17864.9,427.0,3264.0,32.0,2,1,2020-01-03,7
17436,,741.76,16.0,0.0,0.0,1,0,2020-01-03,7
17473,,1461.08,30.0,0.0,0.0,2,0,2020-01-03,7
17605,,10644.02,405.0,3620.0,31.0,3,1,2020-01-03,7
17673,,13494.6,413.0,5572.0,18.0,4,3,2020-01-03,7
17817,,13622.14,364.0,4160.0,22.0,11,3,2020-01-03,7
18072,,36237.57,2208.0,5494.0,48.0,12,4,2020-01-03,7
18166,,4749.89,147.0,576.0,5.0,3,0,2020-01-03,7
18435,,3873.98,245.0,216.0,4.0,2,0,2020-01-03,7
18563,,3691.9,144.0,0.0,0.0,2,0,2020-01-03,7
18783,,1364.04,63.0,0.0,0.0,1,0,2020-01-03,7
18835,,8258.35,208.0,84.0,7.0,3,1,2020-01-03,7
18900,,4758.34,93.0,180.0,3.0,7,0,2020-01-03,7
18936,,39947.92,1190.0,20584.0,97.0,11,4,2020-01-03,7
19072,,3568.55,42.0,324.0,3.0,3,1,2020-01-03,7
19099,,17488.53,650.0,270.0,15.0,5,1,2020-01-03,7
19139,,1455.8,8.0,0.0,0.0,1,0,2020-01-03,7
19165,,1903.43,9.0,24.0,2.0,1,0,2020-01-03,7
19198,,1582.19,46.0,0.0,0.0,1,0,2020-01-03,7
19208,,92260.06,3446.0,24600.0,172.0,27,9,2020-01-03,7
19218,,6938.04,346.0,84.0,7.0,4,0,2020-01-03,7
19248,,19320.22,440.0,3364.0,15.0,9,2,2020-01-03,7
19254,,2200.0,202.0,30.0,1.0,1,1,2020-01-03,7
19261,,3758.87,47.0,306.0,3.0,3,1,2020-01-03,7
19329,,2603.53,8.0,330.0,3.0,1,1,2020-01-03,7
19339,,5134.47,88.0,0.0,0.0,3,0,2020-01-03,7
19340,,19752.26,2973.0,21140.0,65.0,1,1,2020-01-03,7
19343,,3245.34,102.0,1044.0,6.0,1,1,2020-01-03,7
19359,,2460.05,14.0,972.0,3.0,1,1,2020-01-03,7
19360,,45166.76,2096.0,4720.0,34.0,17,5,2020-01-03,7
19363,,284.99,0.0,0.0,0.0,1,0,2020-01-03,7
19370,,4301.92,208.0,512.0,2.0,1,0,2020-01-03,7
19392,,3934.17,37.0,480.0,4.0,2,1,2020-01-03,7
19393,,4959.0,46.0,48.0,4.0,1,1,2020-01-03,7
19395,,19389.09,871.0,5512.0,40.0,5,2,2020-01-03,7
19399,,306.33,1.0,0.0,0.0,1,0,2020-01-03,7
19409,,9237.9,354.0,1326.0,18.0,2,1,2020-01-03,7
19414,,3237.1,81.0,392.0,4.0,1,1,2020-01-03,7
19418,,12493.15,74.0,35200.0,15.0,2,1,2020-01-03,7
19420,,1864.01,14.0,0.0,0.0,1,0,2020-01-03,7
19422,,2129.28,19.0,24.0,2.0,2,0,2020-01-03,7
19426,,1475.6,2.0,0.0,0.0,2,0,2020-01-03,7
19428,,1074.67,2.0,30.0,1.0,1,0,2020-01-03,7
19430,,13247.09,259.0,6144.0,11.0,5,2,2020-01-03,7
19431,,2131.02,7.0,180.0,3.0,1,1,2020-01-03,7
19438,,4242.59,88.0,12.0,1.0,3,0,2020-01-03,7
15018,,8606.82,356.0,840.0,8.0,6,2,2020-01-04,7
16276,,5055.55,139.0,896.0,4.0,7,0,2020-01-04,7
16316,,7307.15,236.0,36.0,3.0,7,0,2020-01-04,7
17089,-1,14738.56,538.0,4566.0,49.0,5,2,2020-01-04,7
17417,,7646.65,130.0,840.0,8.0,2,1,2020-01-04,7
17434,,14799.74,382.0,336.0,16.0,2,0,2020-01-04,7
17436,,741.76,16.0,0.0,0.0,1,0,2020-01-04,7
17473,,1461.08,30.0,0.0,0.0,2,0,2020-01-04,7
17605,,10644.02,405.0,3644.0,31.0,3,1,2020-01-04,7
17614,,348.79,1.0,0.0,0.0,1,0,2020-01-04,7
17673,,13494.6,413.0,6116.0,18.0,4,3,2020-01-04,7
17817,,10920.29,273.0,2636.0,10.0,10,3,2020-01-04,7
18023,,1581.73,29.0,0.0,0.0,1,0,2020-01-04,7
18072,,29629.94,1788.0,3914.0,45.0,9,3,2020-01-04,7
18166,,2589.05,49.0,576.0,5.0,2,0,2020-01-04,7
18435,,3873.98,245.0,216.0,4.0,2,0,2020-01-04,7
18563,,4033.29,170.0,0.0,0.0,2,0,2020-01-04,7
18783,,598.56,23.0,0.0,0.0,1,0,2020-01-04,7
18835,,5904.8,153.0,72.0,6.0,2,1,2020-01-04,7
18837,,220.16,1.0,0.0,0.0,1,0,2020-01-04,7
18900,,5330.99,103.0,180.0,3.0,7,0,2020-01-04,7
18936,,32942.87,939.0,12406.0,65.0,8,3,2020-01-04,7
19072,,3094.68,42.0,324.0,3.0,2,1,2020-01-04,7
19099,,17051.92,637.0,276.0,18.0,6,1,2020-01-04,7
19139,,1455.8,8.0,0.0,0.0,1,0,2020-01-04,7
19165,,635.73,2.0,12.0,1.0,1,0,2020-01-04,7
19198,,1582.19,46.0,0.0,0.0,1,0,2020-01-04,7
19208,,106864.39,4139.0,36516.0,267.0,32,10,2020-01-04,7
19218,,5338.05,310.0,72.0,6.0,4,0,2020-01-04,7
19248,,19578.53,589.0,1890.0,16.0,10,2,2020-01-04,7
19254,,2200.0,202.0,30.0,1.0,1,1,2020-01-04,7
19261,,2451.2,27.0,0.0,0.0,3,0,2020-01-04,7
19329,,2222.91,6.0,280.0,2.0,1,1,2020-01-04,7
19339,,2600.29,6.0,0.0,0.0,1,0,2020-01-04,7
19340,,19752.26,2973.0,21480.0,65.0,1,1,2020-01-04,7
19343,,4891.53,153.0,2176.0,12.0,1,1,2020-01-04,7
19359,,746.57,6.0,648.0,2.0,1,1,2020-01-04,7
19360,,24342.24,1116.0,990.0,9.0,15,2,2020-01-04,7
19363,,284.99,0.0,0.0,0.0,1,0,2020-01-04,7
19370,,4301.92,208.0,512.0,2.0,1,0,2020-01-04,7
19392,,3500.45,37.0,480.0,4.0,2,1,2020-01-04,7
19393,,4959.0,46.0,48.0,4.0,1,1,2020-01-04,7
19395,,22861.16,1052.0,29416.0,63.0,6,3,2020-01-04,7
19399,,306.33,1.0,0.0,0.0,1,0,2020-01-04,7
19409,,9237.9,354.0,1326.0,18.0,2,1,2020-01-04,7
19414,,3237.1,81.0,392.0,4.0,1,1,2020-01-04,7
19418,,12851.14,79.0,37440.0,15.0,2,1,2020-01-04,7
19420,,1864.01,14.0,0.0,0.0,1,0,2020-01-04,7
19422,,2129.28,19.0,24.0,2.0,2,0,2020-01-04,7
19426,,1475.6,2.0,0.0,0.0,2,0,2020-01-04,7
19428,,1074.67,2.0,30.0,1.0,1,0,2020-01-04,7
19430,,13963.49,266.0,14490.0,12.0,5,2,2020-01-04,7
19431,,2131.02,7.0,180.0,3.0,1,1,2020-01-04,7
19438,,4603.18,96.0,12.0,1.0,4,0,2020-01-04,7
19466,,2561.59,93.0,0.0,0.0,2,0,2020-01-04,7
19477,,3532.77,102.0,0.0,0.0,2,0,2020-01-04,7
15018,,7054.22,263.0,114.0,7.0,6,2,2020-01-05,7
16276,,3139.1,89.0,1032.0,4.0,3,0,2020-01-05,7
16316,,6068.1,263.0,162.0,6.0,5,1,2020-01-05,7
17089,-1,10341.07,405.0,1402.0,27.0,5,2,2020-01-05,7
17361,,1291.28,15.0,0.0,0.0,1,0,2020-01-05,7
17417,,7646.65,130.0,1472.0,8.0,2,1,2020-01-05,7
17434,,13163.11,412.0,2000.0,16.0,2,1,2020-01-05,7
17436,,741.76,16.0,0.0,0.0,1,0,2020-01-05,7
17473,,548.97,13.0,0.0,0.0,1,0,2020-01-05,7
17605,,10220.55,402.0,3656.0,30.0,3,1,2020-01-05,7
17614,,348.79,1.0,0.0,0.0,1,0,2020-01-05,7
17673,,11289.56,369.0,2526.0,12.0,4,2,2020-01-05,7
17817,,8002.58,161.0,1994.0,5.0,10,1,2020-01-05,7
18023,,1581.73,29.0,48.0,1.0,1,0,2020-01-05,7
18072,,26768.11,1513.0,3302.0,39.0,8,3,2020-01-05,7
18166,,1498.6,23.0,12.0,1.0,2,0,2020-01-05,7
18435,,6886.25,301.0,216.0,4.0,3,0,2020-01-05,7
18563,,7725.02,235.0,90.0,1.0,4,1,2020-01-05,7
18835,,5667.72,143.0,60.0,5.0,2,1,2020-01-05,7
18837,,220.16,1.0,0.0,0.0,1,0,2020-01-05,7
18856,,688.36,2.0,0.0,0.0,2,0,2020-01-05,7
18900,,16391.5,351.0,378.0,8.0,15,4,2020-01-05,7
18936,,25486.89,740.0,8576.0,39.0,6,2,2020-01-05,7
19009,,648.23,3.0,0.0,0.0,1,0,2020-01-05,7
19072,,7194.68,395.0,924.0,5.0,3,2,2020-01-05,7
19099,,25704.14,871.0,2274.0,33.0,8,1,2020-01-05,7
19139,,1455.8,8.0,0.0,0.0,1,0,2020-01-05,7
19198,,1582.19,46.0,0.0,0.0,1,0,2020-01-05,7
19208,,134509.45,5198.0,51510.0,384.0,42,12,2020-01-05,7
19218,,4955.51,293.0,0.0,0.0,3,0,2020-01-05,7
19248,,22823.37,895.0,3866.0,39.0,8,3,2020-01-05,7
19254,,2200.0,202.0,84.0,2.0,1,1,2020-01-05,7
19261,,1916.64,25.0,0.0,0.0,3,0,2020-01-05,7
19329,,1057.24,3.0,0.0,0.0,1,0,2020-01-05,7
19339,,2448.86,2.0,0.0,0.0,1,0,2020-01-05,7
19340,,19752.26,2973.0,22480.0,70.0,1,1,2020-01-05,7
19343,,6365.23,254.0,4480.0,30.0,2,1,2020-01-05,7
19359,,213.49,3.0,324.0,1.0,1,1,2020-01-05,7
19360,,13819.38,577.0,2058.0,11.0,6,3,2020-01-05,7
19363,,284.99,0.0,0.0,0.0,1,0,2020-01-05,7
19370,,4301.92,208.0,512.0,2.0,1,0,2020-01-05,7
19388,,870.29,6.0,0.0,0.0,1,0,2020-01-05,7
19392,,2007.74,28.0,360.0,3.0,1,1,2020-01-05,7
19393,,4959.0,46.0,48.0,4.0,1,1,2020-01-05,7
19395,,28661.98,1270.0,39950.0,86.0,8,4,2020-01-05,7
19399,,306.33,1.0,0.0,0.0,1,0,2020-01-05,7
19409,,8005.92,310.0,936.0,14.0,2,1,2020-01-05,7
19414,,3237.1,81.0,392.0,4.0,1,1,2020-01-05,7
19418,,12660.46,90.0,37396.0,18.0,2,1,2020-01-05,7
19420,,1439.17,12.0,0.0,0.0,1,0,2020-01-05,7
19422,,2129.28,19.0,24.0,2.0,2,0,2020-01-05,7
19426,,1475.6,2.0,0.0,0.0,2,0,2020-01-05,7
19428,,1074.67,2.0,30.0,1.0,1,0,2020-01-05,7
19430,,13963.49,266.0,14490.0,12.0,5,2,2020-01-05,7
19431,,2131.02,7.0,180.0,3.0,1,1,2020-01-05,7
19438,,4603.18,96.0,12.0,1.0,4,0,2020-01-05,7
19452,,1267.29,55.0,0.0,0.0,1,0,2020-01-05,7
19466,,3459.75,95.0,84.0,2.0,2,1,2020-01-05,7
19473,,480.81,1.0,0.0,0.0,1,0,2020-01-05,7
19477,,4397.51,131.0,12.0,1.0,3,0,2020-01-05,7
19484,,536.42,8.0,0.0,0.0,1,0,2020-01-05,7
15018,,8890.51,251.0,180.0,10.0,3,2,2020-01-06,7
16276,,2113.45,87.0,528.0,3.0,3,0,2020-01-06,7
16316,,4900.32,334.0,240.0,10.0,2,1,2020-01-06,7
17089,-1,6945.6,284.0,462.0,12.0,5,1,2020-01-06,7
17361,,2759.75,45.0,0.0,0.0,1,0,2020-01-06,7
17417,,7646.65,130.0,1472.0,8.0,2,1,2020-01-06,7
17434,,9836.11,371.0,2304.0,16.0,2,1,2020-01-06,7
17436,,225.85,7.0,0.0,0.0,1,0,2020-01-06,7
17605,,7480.14,338.0,636.0,15.0,3,1,2020-01-06,7
17614,,348.79,1.0,0.0,0.0,1,0,2020-01-06,7
17673,,7186.77,239.0,24.0,2.0,4,0,2020-01-06,7
17817,,7810.62,194.0,2402.0,7.0,8,1,2020-01-06,7
18023,,1581.73,29.0,48.0,1.0,1,0,2020-01-06,7
18072,,24923.25,1343.0,1596.0,24.0,7,4,2020-01-06,7
18166,,591.07,6.0,0.0,0.0,1,0,2020-01-06,7
18435,,7535.08,287.0,514.0,8.0,3,1,2020-01-06,7
18563,,16597.52,398.0,5740.0,15.0,4,1,2020-01-06,7
18835,,3697.56,111.0,48.0,4.0,2,1,2020-01-06,7
18837,,220.16,1.0,0.0,0.0,1,0,2020-01-06,7
18856,,1985.65,6.0,0.0,0.0,2,0,2020-01-06,7
18900,,26782.51,620.0,1212.0,21.0,15,5,2020-01-06,7
18936,,13522.76,462.0,2526.0,11.0,3,2,2020-01-06,7
19009,,1755.01,15.0,0.0,0.0,1,0,2020-01-06,7
19072,,10647.24,781.0,1776.0,10.0,3,2,2020-01-06,7
19099,,34729.83,1215.0,5000.0,58.0,8,1,2020-01-06,7
19198,,1582.19,46.0,0.0,0.0,1,0,2020-01-06,7
19208,,173045.04,6559.0,63508.0,559.0,42,16,2020-01-06,7
19218,,4667.64,281.0,0.0,0.0,3,0,2020-01-06,7
19248,,24367.74,1047.0,5906.0,44.0,8,3,2020-01-06,7
19254,,2200.0,202.0,96.0,3.0,1,1,2020-01-06,7
19261,,1352.28,18.0,0.0,0.0,1,0,2020-01-06,7
19340,,17591.42,2741.0,19048.0,48.0,1,1,2020-01-06,7
19343,,10818.79,425.0,8184.0,58.0,2,2,2020-01-06,7
19360,,21400.91,868.0,4452.0,30.0,6,3,2020-01-06,7
19370,,2380.95,127.0,0.0,0.0,1,0,2020-01-06,7
19388,,1249.64,7.0,0.0,0.0,1,0,2020-01-06,7
19392,,1697.85,23.0,0.0,0.0,1,0,2020-01-06,7
19393,,4494.68,37.0,36.0,3.0,1,1,2020-01-06,7
19395,,33198.34,1545.0,66072.0,142.0,5,4,2020-01-06,7
19409,,7218.54,258.0,966.0,12.0,2,1,2020-01-06,7
19414,,2996.26,76.0,294.0,3.0,1,1,2020-01-06,7
19418,,8618.48,68.0,1044.0,10.0,2,1,2020-01-06,7
19420,,559.07,6.0,0.0,0.0,1,0,2020-01-06,7
19422,,815.21,10.0,12.0,1.0,1,0,2020-01-06,7
19426,,1175.3,2.0,0.0,0.0,1,0,2020-01-06,7
19428,,1074.67,2.0,30.0,1.0,1,0,2020-01-06,7
19430,,13963.49,266.0,22698.0,15.0,5,2,2020-01-06,7
19431,,2131.02,7.0,180.0,3.0,1,1,2020-01-06,7
19438,,4603.18,96.0,12.0,1.0,4,0,2020-01-06,7
19452,,1267.29,55.0,42.0,1.0,1,0,2020-01-06,7
19466,,3459.75,95.0,316.0,2.0,2,1,2020-01-06,7
19473,,1132.35,2.0,0.0,0.0,1,0,2020-01-06,7
19477,,6365.51,211.0,42.0,1.0,3,0,2020-01-06,7
19484,,536.42,8.0,0.0,0.0,1,0,2020-01-06,7
15018,,8890.51,251.0,312.0,10.0,3,2,2020-01-07,7
16276,,1220.66,68.0,12.0,1.0,2,0,2020-01-07,7
16316,,4900.32,334.0,288.0,14.0,2,1,2020-01-07,7
17089,-1,2740.59,95.0,42.0,1.0,3,0,2020-01-07,7
17361,,2759.75,45.0,0.0,0.0,1,0,2020-01-07,7
17417,,7646.65,130.0,1712.0,8.0,2,1,2020-01-07,7
17434,,7928.23,299.0,8764.0,28.0,2,1,2020-01-07,7
17605,,5099.19,158.0,400.0,8.0,3,1,2020-01-07,7
17614,,348.79,1.0,0.0,0.0,1,0,2020-01-07,7
17673,,6093.37,224.0,24.0,2.0,3,0,2020-01-07,7
17817,,10318.51,277.0,1230.0,12.0,7,1,2020-01-07,7
18023,,1581.73,29.0,48.0,1.0,1,0,2020-01-07,7
18072,,22745.72,1103.0,2812.0,28.0,6,4,2020-01-07,7
18166,,911.94,9.0,0.0,0.0,2,0,2020-01-07,7
18435,,15592.4,519.0,774.0,13.0,8,1,2020-01-07,7
18563,,21257.93,514.0,12564.0,33.0,5,1,2020-01-07,7
18835,,1431.65,45.0,0.0,0.0,1,0,2020-01-07,7
18837,,220.16,1.0,0.0,0.0,1,0,2020-01-07,7
18856,,2147.73,7.0,0.0,0.0,2,0,2020-01-07,7
18900,,30032.83,698.0,2514.0,36.0,16,5,2020-01-07,7
19009,,2680.14,32.0,0.0,0.0,1,0,2020-01-07,7
19072,,9542.78,762.0,2280.0,10.0,4,1,2020-01-07,7
19099,,32132.24,1098.0,9182.0,69.0,10,1,2020-01-07,7
19100,,461.87,14.0,0.0,0.0,1,0,2020-01-07,7
19198,,1582.19,46.0,12.0,1.0,1,0,2020-01-07,7
19208,,190142.68,7005.0,84640.0,667.0,48,16,2020-01-07,7
19218,,4436.55,269.0,114.0,1.0,3,0,2020-01-07,7
19248,,29487.61,1263.0,7260.0,58.0,8,3,2020-01-07,7
19254,,2200.0,202.0,96.0,3.0,1,1,2020-01-07,7
19261,,1352.28,18.0,0.0,0.0,1,0,2020-01-07,7
19340,,7245.8,1334.0,10194.0,9.0,1,1,2020-01-07,7
19343,,13818.79,502.0,11298.0,74.0,2,2,2020-01-07,7
19360,,23500.91,1008.0,8468.0,46.0,7,3,2020-01-07,7
19388,,1249.64,7.0,0.0,0.0,1,0,2020-01-07,7
19392,,322.01,3.0,0.0,0.0,1,0,2020-01-07,7
19393,,3015.35,24.0,84.0,4.0,1,1,2020-01-07,7
19395,,33849.17,1678.0,83090.0,180.0,7,3,2020-01-07,7
19409,,5375.22,159.0,966.0,12.0,1,1,2020-01-07,7
19414,,2996.26,76.0,294.0,3.0,1,1,2020-01-07,7
19418,,12464.05,174.0,1016.0,10.0,10,1,2020-01-07,7
19426,,1175.3,2.0,0.0,0.0,1,0,2020-01-07,7
19428,,1074.67,2.0,30.0,1.0,1,0,2020-01-07,7
19430,,13963.49,266.0,23058.0,18.0,5,2,2020-01-07,7
19431,,2131.02,7.0,180.0,3.0,1,1,2020-01-07,7
19438,,4603.18,96.0,12.0,1.0,4,0,2020-01-07,7
19442,,7303.7,101.0,132.0,1.0,10,1,2020-01-07,7
19452,,4367.29,204.0,956.0,4.0,1,1,2020-01-07,7
19466,,3459.75,95.0,316.0,2.0,2,1,2020-01-07,7
19473,,1132.35,2.0,0.0,0.0,1,0,2020-01-07,7
19477,,7848.97,236.0,42.0,1.0,5,0,2020-01-07,7
19484,,536.42,8.0,0.0,0.0,1,0,2020-01-07,7
19494,,346.7,4.0,0.0,0.0,1,0,2020-01-07,7
19511,,2016.99,50.0,0.0,0.0,2,0,2020-01-07,7
15018,,9415.04,256.0,420.0,12.0,5,2,2020-01-08,7
16276,,1376.99,69.0,12.0,1.0,2,0,2020-01-08,7
16316,,4269.05,325.0,276.0,13.0,2,1,2020-01-08,7
17089,-1,1588.49,47.0,0.0,0.0,2,0,2020-01-08,7
17361,,2759.75,45.0,0.0,0.0,1,0,2020-01-08,7
17417,,5471.89,111.0,1608.0,9.0,2,1,2020-01-08,7
17434,,5708.87,261.0,7920.0,24.0,1,1,2020-01-08,7
17605,,2011.76,87.0,0.0,0.0,2,0,2020-01-08,7
17614,,1215.17,7.0,0.0,0.0,3,0,2020-01-08,7
17673,,2327.33,49.0,0.0,0.0,3,0,2020-01-08,7
17817,,10884.2,316.0,1230.0,12.0,6,1,2020-01-08,7
18023,,1581.73,29.0,48.0,1.0,1,0,2020-01-08,7
18072,,20341.87,779.0,4336.0,20.0,8,3,2020-01-08,7
18166,,4879.21,36.0,24.0,2.0,3,1,2020-01-08,7
18435,,16317.75,530.0,882.0,13.0,9,1,2020-01-08,7
18563,,28587.52,838.0,21300.0,59.0,7,1,2020-01-08,7
18835,,1152.43,31.0,0.0,0.0,1,0,2020-01-08,7
18837,,220.16,1.0,0.0,0.0,1,0,2020-01-08,7
18856,,2147.73,7.0,0.0,0.0,2,0,2020-01-08,7
18900,,32442.13,695.0,5518.0,53.0,16,5,2020-01-08,7
18964,,802.14,5.0,0.0,0.0,1,0,2020-01-08,7
19009,,4242.91,65.0,0.0,0.0,2,0,2020-01-08,7
19072,,8967.57,757.0,2868.0,10.0,2,1,2020-01-08,7
19099,,29733.77,960.0,10730.0,68.0,13,1,2020-01-08,7
